Timestamp,Data
20250123_201333,C: 0 T: 12081 P: -1 V: 22
20250123_201333,C: 0 T: 12092 P: -6 V: 13
20250123_201333,C: 0 T: 12103 P: -12 V: 19
20250123_201333,C: 0 T: 12114 P: -17 V: 18
20250123_201333,C: 0 T: 12125 P: -23 V: 19
20250123_201333,C: 0 T: 12136 P: -28 V: 20
20250123_201333,C: 0 T: 12147 P: -34 V: 20
20250123_201333,C: 0 T: 12158 P: -39 V: 21
20250123_201333,C: 0 T: 12169 P: -44 V: 19
20250123_201333,C: 0 T: 12180 P: -50 V: 17
20250123_201333,C: 0 T: 12191 P: -55 V: 21
20250123_201333,C: 0 T: 12202 P: -61 V: 24
20250123_201333,C: 0 T: 12213 P: -66 V: 17
20250123_201333,C: 0 T: 12224 P: -72 V: 16
20250123_201333,C: 0 T: 12235 P: -77 V: 25
20250123_201333,C: 0 T: 12246 P: -83 V: 17
20250123_201333,C: 0 T: 12257 P: -88 V: 22
20250123_201333,C: 0 T: 12268 P: -94 V: 15
20250123_201333,C: 0 T: 12279 P: -99 V: 30
20250123_201333,C: 0 T: 12290 P: -105 V: 23
20250123_201333,C: 0 T: 12301 P: -110 V: 24
20250123_201333,C: 0 T: 12312 P: -116 V: 20
20250123_201333,C: 0 T: 12323 P: -121 V: 27
20250123_201333,C: 0 T: 12334 P: -127 V: 23
20250123_201333,C: 0 T: 12345 P: -132 V: 24
20250123_201333,C: 0 T: 12356 P: -138 V: 28
20250123_201333,C: 0 T: 12367 P: -143 V: 26
20250123_201333,C: 0 T: 12378 P: -149 V: 26
20250123_201333,C: 0 T: 12389 P: -154 V: 16
20250123_201333,C: 0 T: 12400 P: -160 V: 22
20250123_201333,C: 0 T: 12411 P: -165 V: 26
20250123_201333,C: 0 T: 12422 P: -171 V: 16
20250123_201333,C: 0 T: 12433 P: -176 V: 36
20250123_201333,C: 0 T: 12444 P: -182 V: 29
20250123_201333,C: 0 T: 12455 P: -187 V: 22
20250123_201333,C: 0 T: 12466 P: -193 V: 32
20250123_201333,C: 0 T: 12477 P: -198 V: 32
20250123_201333,C: 0 T: 12488 P: -204 V: 19
20250123_201333,C: 0 T: 12499 P: -209 V: 32
20250123_201333,C: 0 T: 12510 P: -215 V: 24
20250123_201333,C: 0 T: 12521 P: -220 V: 26
20250123_201333,C: 0 T: 12532 P: -226 V: 16
20250123_201333,C: 0 T: 12543 P: -231 V: 35
20250123_201333,C: 0 T: 12554 P: -237 V: 25
20250123_201333,C: 0 T: 12565 P: -242 V: 22
20250123_201333,C: 0 T: 12576 P: -248 V: 19
20250123_201333,C: 0 T: 12587 P: -253 V: 11
20250123_201333,C: 0 T: 12598 P: -259 V: 33
20250123_201333,C: 0 T: 12609 P: -264 V: 35
20250123_201333,C: 0 T: 12620 P: -270 V: 34
20250123_201333,C: 0 T: 12631 P: -275 V: 33
20250123_201333,C: 0 T: 12642 P: -281 V: 35
20250123_201333,C: 0 T: 12653 P: -286 V: 34
20250123_201333,C: 0 T: 12664 P: -292 V: 20
20250123_201333,C: 0 T: 12675 P: -297 V: 30
20250123_201333,C: 0 T: 12686 P: -303 V: 30
20250123_201333,C: 0 T: 12697 P: -308 V: 31
20250123_201333,C: 0 T: 12708 P: -314 V: 32
20250123_201333,C: 0 T: 12719 P: -319 V: 26
20250123_201333,C: 0 T: 12730 P: -325 V: 34
20250123_201333,C: 0 T: 12741 P: -330 V: 25
20250123_201333,C: 0 T: 12752 P: -336 V: 25
20250123_201333,C: 0 T: 12763 P: -341 V: 29
20250123_201333,C: 0 T: 12774 P: -347 V: 25
20250123_201333,C: 0 T: 12785 P: -352 V: 23
20250123_201333,C: 0 T: 12796 P: -358 V: 29
20250123_201333,C: 0 T: 12807 P: -363 V: 32
20250123_201333,C: 0 T: 12818 P: -369 V: 30
20250123_201333,C: 0 T: 12829 P: -374 V: 29
20250123_201333,C: 0 T: 12840 P: -380 V: 30
20250123_201333,C: 0 T: 12851 P: -385 V: 37
20250123_201333,C: 0 T: 12862 P: -391 V: 26
20250123_201333,C: 0 T: 12873 P: -396 V: 24
20250123_201333,C: 0 T: 12884 P: -400 V: 20
20250123_201333,C: 0 T: 12895 P: -400 V: 29
20250123_201333,C: 0 T: 12906 P: -400 V: 35
20250123_201333,C: 0 T: 12917 P: -400 V: 23
20250123_201333,C: 0 T: 12928 P: -400 V: 29
20250123_201333,C: 0 T: 12939 P: -400 V: 35
20250123_201333,C: 0 T: 12950 P: -400 V: 23
20250123_201333,C: 0 T: 12961 P: -400 V: 31
20250123_201333,C: 0 T: 12972 P: -400 V: 22
20250123_201333,C: 0 T: 12983 P: -400 V: 36
20250123_201333,C: 0 T: 12994 P: -400 V: 36
20250123_201333,C: 0 T: 13005 P: -400 V: 26
20250123_201333,C: 0 T: 13016 P: -400 V: 33
20250123_201333,C: 0 T: 13027 P: -400 V: 25
20250123_201333,C: 0 T: 13038 P: -400 V: 33
20250123_201333,C: 0 T: 13049 P: -400 V: 21
20250123_201333,C: 0 T: 13060 P: -400 V: 24
20250123_201333,C: 0 T: 13071 P: -400 V: 31
20250123_201333,C: 0 T: 13082 P: -400 V: 31
20250123_201333,C: 0 T: 13093 P: -400 V: 38
20250123_201333,C: 0 T: 13104 P: -400 V: 27
20250123_201333,C: 0 T: 13115 P: -400 V: 35
20250123_201333,C: 0 T: 13126 P: -400 V: 22
20250123_201333,C: 0 T: 13137 P: -400 V: 29
20250123_201333,C: 0 T: 13148 P: -400 V: 25
20250123_201333,C: 0 T: 13159 P: -400 V: 32
20250123_201333,C: 0 T: 13170 P: -400 V: 25
20250123_201333,C: 0 T: 13181 P: -400 V: 31
20250123_201333,C: 0 T: 13192 P: -400 V: 31
20250123_201333,C: 0 T: 13203 P: -400 V: 31
20250123_201333,C: 0 T: 13214 P: -400 V: 34
20250123_201333,C: 0 T: 13225 P: -400 V: 26
20250123_201333,C: 0 T: 13236 P: -400 V: 29
20250123_201333,C: 0 T: 13247 P: -400 V: 21
20250123_201333,C: 0 T: 13258 P: -400 V: 29
20250123_201333,C: 0 T: 13269 P: -400 V: 22
20250123_201333,C: 0 T: 13280 P: -400 V: 30
20250123_201333,C: 0 T: 13291 P: -400 V: 25
20250123_201333,C: 0 T: 13302 P: -400 V: 29
20250123_201333,C: 0 T: 13313 P: -400 V: 29
20250123_201333,C: 0 T: 13324 P: -400 V: 33
20250123_201333,C: 0 T: 13335 P: -400 V: 33
20250123_201333,C: 0 T: 13346 P: -400 V: 24
20250123_201333,C: 0 T: 13357 P: -400 V: 24
20250123_201333,C: 0 T: 13368 P: -400 V: 20
20250123_201333,C: 0 T: 13379 P: -400 V: 33
20250123_201333,C: 0 T: 13390 P: -400 V: 27
20250123_201333,C: 0 T: 13401 P: -400 V: 33
20250123_201333,C: 0 T: 13412 P: -400 V: 26
20250123_201333,C: 0 T: 13423 P: -400 V: 36
20250123_201333,C: 0 T: 13434 P: -400 V: 36
20250123_201333,C: 0 T: 13445 P: -400 V: 23
20250123_201333,C: 0 T: 13456 P: -400 V: 24
20250123_201333,C: 0 T: 13467 P: -400 V: 27
20250123_201333,C: 0 T: 13478 P: -400 V: 41
20250123_201333,C: 0 T: 13489 P: -400 V: 26
20250123_201333,C: 0 T: 13500 P: -400 V: 33
20250123_201333,C: 0 T: 13511 P: -400 V: 26
20250123_201333,C: 0 T: 13522 P: -400 V: 23
20250123_201333,C: 0 T: 13533 P: -400 V: 25
20250123_201333,C: 0 T: 13544 P: -400 V: 24
20250123_201333,C: 0 T: 13555 P: -400 V: 29
20250123_201333,C: 0 T: 13566 P: -400 V: 30
20250123_201333,C: 0 T: 13577 P: -400 V: 29
20250123_201333,C: 0 T: 13588 P: -400 V: 31
20250123_201333,C: 0 T: 13599 P: -400 V: 39
20250123_201333,C: 0 T: 13610 P: -400 V: 23
20250123_201333,C: 0 T: 13621 P: -400 V: 23
20250123_201333,C: 0 T: 13632 P: -400 V: 30
20250123_201333,C: 0 T: 13643 P: -400 V: 35
20250123_201333,C: 0 T: 13654 P: -400 V: 36
20250123_201333,C: 0 T: 13665 P: -400 V: 26
20250123_201333,C: 0 T: 13676 P: -400 V: 25
20250123_201333,C: 0 T: 13687 P: -400 V: 26
20250123_201333,C: 0 T: 13698 P: -400 V: 26
20250123_201333,C: 0 T: 13709 P: -400 V: 32
20250123_201333,C: 0 T: 13720 P: -400 V: 30
20250123_201333,C: 0 T: 13731 P: -400 V: 39
20250123_201333,C: 0 T: 13742 P: -400 V: 28
20250123_201333,C: 0 T: 13753 P: -400 V: 28
20250123_201333,C: 0 T: 13764 P: -400 V: 34
20250123_201333,C: 0 T: 13775 P: -400 V: 27
20250123_201333,C: 0 T: 13786 P: -400 V: 35
20250123_201333,C: 0 T: 13797 P: -400 V: 30
20250123_201333,C: 0 T: 13808 P: -400 V: 41
20250123_201333,C: 0 T: 13819 P: -400 V: 24
20250123_201333,C: 0 T: 13830 P: -400 V: 35
20250123_201333,C: 0 T: 13841 P: -400 V: 21
20250123_201333,C: 0 T: 13852 P: -400 V: 39
20250123_201333,C: 0 T: 13863 P: -400 V: 30
20250123_201333,C: 0 T: 13874 P: -400 V: 34
20250123_201333,C: 0 T: 13885 P: -397 V: 32
20250123_201333,C: 0 T: 13896 P: -391 V: 24
20250123_201333,C: 0 T: 13907 P: -386 V: 35
20250123_201333,C: 0 T: 13918 P: -380 V: 29
20250123_201333,C: 0 T: 13929 P: -375 V: 38
20250123_201333,C: 0 T: 13940 P: -369 V: 33
20250123_201333,C: 0 T: 13951 P: -364 V: 28
20250123_201333,C: 0 T: 13962 P: -358 V: 33
20250123_201333,C: 0 T: 13973 P: -353 V: 23
20250123_201333,C: 0 T: 13984 P: -347 V: 25
20250123_201333,C: 0 T: 13995 P: -342 V: 31
20250123_201333,C: 0 T: 14006 P: -336 V: 17
20250123_201333,C: 0 T: 14017 P: -331 V: 26
20250123_201333,C: 0 T: 14028 P: -325 V: 30
20250123_201333,C: 0 T: 14039 P: -320 V: 31
20250123_201333,C: 0 T: 14050 P: -314 V: 30
20250123_201333,C: 0 T: 14061 P: -309 V: 24
20250123_201333,C: 0 T: 14072 P: -303 V: 27
20250123_201333,C: 0 T: 14083 P: -298 V: 20
20250123_201333,C: 0 T: 14094 P: -292 V: 29
20250123_201333,C: 0 T: 14105 P: -287 V: 15
