Index,Data
0,b'C: 0 P: -1 V: 30.00\r\n'
1,b'C: 0 P: -26 V: 22.52\r\n'
2,b'C: 0 P: -51 V: 22.19\r\n'
3,b'C: 0 P: -76 V: 22.79\r\n'
4,b'C: 0 P: -101 V: 23.75\r\n'
5,b'C: 0 P: -126 V: 24.90\r\n'
6,b'C: 0 P: -151 V: 25.73\r\n'
7,b'C: 0 P: -176 V: 26.80\r\n'
8,b'C: 0 P: -201 V: 27.71\r\n'
9,b'C: 0 P: -226 V: 28.41\r\n'
10,b'C: 0 P: -251 V: 28.92\r\n'
11,b'C: 0 P: -276 V: 29.60\r\n'
12,b'C: 0 P: -301 V: 30.02\r\n'
13,b'C: 0 P: -326 V: 30.44\r\n'
14,b'C: 0 P: -351 V: 30.55\r\n'
15,b'C: 0 P: -376 V: 30.73\r\n'
16,b'C: 0 P: -400 V: 30.76\r\n'
17,b'C: 0 P: -400 V: 31.00\r\n'
18,b'C: 0 P: -400 V: 31.16\r\n'
19,b'C: 0 P: -400 V: 31.10\r\n'
20,b'C: 0 P: -400 V: 31.09\r\n'
21,b'C: 0 P: -400 V: 31.38\r\n'
22,b'C: 0 P: -400 V: 31.31\r\n'
23,b'C: 0 P: -400 V: 31.31\r\n'
24,b'C: 0 P: -400 V: 31.29\r\n'
25,b'C: 0 P: -400 V: 31.42\r\n'
26,b'C: 0 P: -395 V: 31.29\r\n'
27,b'C: 0 P: -370 V: 31.32\r\n'
28,b'C: 0 P: -345 V: 31.49\r\n'
29,b'C: 0 P: -320 V: 31.69\r\n'
30,b'C: 0 P: -295 V: 31.66\r\n'
31,b'C: 0 P: -270 V: 31.58\r\n'
32,b'C: 0 P: -245 V: 31.50\r\n'
33,b'C: 0 P: -220 V: 31.27\r\n'
34,b'C: 0 P: -195 V: 30.98\r\n'
35,b'C: 0 P: -170 V: 30.49\r\n'
36,b'C: 0 P: -145 V: 30.03\r\n'
37,b'C: 0 P: -120 V: 29.60\r\n'
38,b'C: 0 P: -94 V: 28.73\r\n'
39,b'C: 0 P: -69 V: 27.64\r\n'
40,b'C: 0 P: -44 V: 26.27\r\n'
