Index,Data
0,b'C: 0 P: -1 V: 24.00\r\n'
1,b'C: 0 P: -26 V: 21.69\r\n'
2,b'C: 0 P: -51 V: 21.58\r\n'
3,b'C: 0 P: -76 V: 21.90\r\n'
4,b'C: 0 P: -101 V: 22.62\r\n'
5,b'C: 0 P: -126 V: 23.78\r\n'
6,b'C: 0 P: -151 V: 24.83\r\n'
7,b'C: 0 P: -176 V: 26.08\r\n'
8,b'C: 0 P: -201 V: 27.06\r\n'
9,b'C: 0 P: -226 V: 27.87\r\n'
10,b'C: 0 P: -251 V: 28.66\r\n'
11,b'C: 0 P: -276 V: 29.20\r\n'
12,b'C: 0 P: -301 V: 29.73\r\n'
13,b'C: 0 P: -326 V: 30.03\r\n'
14,b'C: 0 P: -351 V: 30.32\r\n'
15,b'C: 0 P: -376 V: 30.42\r\n'
16,b'C: 0 P: -400 V: 30.63\r\n'
17,b'C: 0 P: -400 V: 30.92\r\n'
18,b'C: 0 P: -400 V: 31.02\r\n'
19,b'C: 0 P: -400 V: 31.12\r\n'
20,b'C: 0 P: -400 V: 31.07\r\n'
21,b'C: 0 P: -400 V: 31.21\r\n'
22,b'C: 0 P: -400 V: 31.32\r\n'
23,b'C: 0 P: -400 V: 31.31\r\n'
24,b'C: 0 P: -400 V: 31.36\r\n'
25,b'C: 0 P: -400 V: 31.29\r\n'
26,b'C: 0 P: -395 V: 31.32\r\n'
27,b'C: 0 P: -370 V: 31.37\r\n'
28,b'C: 0 P: -345 V: 31.35\r\n'
29,b'C: 0 P: -320 V: 31.54\r\n'
30,b'C: 0 P: -295 V: 31.81\r\n'
31,b'C: 0 P: -270 V: 31.44\r\n'
32,b'C: 0 P: -245 V: 31.37\r\n'
33,b'C: 0 P: -220 V: 31.01\r\n'
34,b'C: 0 P: -195 V: 30.78\r\n'
35,b'C: 0 P: -170 V: 30.38\r\n'
36,b'C: 0 P: -145 V: 29.87\r\n'
37,b'C: 0 P: -120 V: 29.15\r\n'
38,b'C: 0 P: -94 V: 28.47\r\n'
39,b'C: 0 P: -69 V: 27.42\r\n'
40,b'C: 0 P: -44 V: 26.51\r\n'
41,b'C: 0 P: -19 V: 25.55\r\n'
42,b'C: 0 P: 6 V: 24.55\r\n'
43,b'C: 0 P: 31 V: 23.36\r\n'
44,b'C: 0 P: 56 V: 22.04\r\n'
45,b'C: 0 P: 81 V: 20.57\r\n'
46,b'C: 0 P: 106 V: 19.48\r\n'
47,b'C: 0 P: 131 V: 18.80\r\n'
48,b'C: 0 P: 156 V: 18.42\r\n'
49,b'C: 0 P: 181 V: 18.46\r\n'
50,b'C: 0 P: 206 V: 18.72\r\n'
51,b'C: 0 P: 231 V: 19.05\r\n'
52,b'C: 0 P: 256 V: 19.50\r\n'
53,b'C: 0 P: 281 V: 20.11\r\n'
54,b'C: 0 P: 306 V: 20.58\r\n'
55,b'C: 0 P: 331 V: 21.06\r\n'
56,b'C: 0 P: 356 V: 21.58\r\n'
57,b'C: 0 P: 381 V: 22.03\r\n'
58,b'C: 0 P: 400 V: 22.54\r\n'
59,b'C: 0 P: 400 V: 23.07\r\n'
60,b'C: 0 P: 400 V: 23.31\r\n'
61,b'C: 0 P: 400 V: 23.54\r\n'
62,b'C: 0 P: 400 V: 23.61\r\n'
63,b'C: 0 P: 400 V: 23.71\r\n'
64,b'C: 0 P: 400 V: 23.82\r\n'
65,b'C: 0 P: 400 V: 23.91\r\n'
66,b'C: 0 P: 400 V: 23.93\r\n'
67,b'C: 0 P: 400 V: 23.99\r\n'
68,b'C: 1 P: 390 V: 23.96\r\n'
69,b'C: 1 P: 365 V: 24.10\r\n'
70,b'C: 1 P: 340 V: 24.04\r\n'
71,b'C: 1 P: 315 V: 24.11\r\n'
72,b'C: 1 P: 290 V: 23.92\r\n'
73,b'C: 1 P: 265 V: 23.53\r\n'
74,b'C: 1 P: 240 V: 23.18\r\n'
75,b'C: 1 P: 214 V: 22.58\r\n'
76,b'C: 1 P: 189 V: 21.93\r\n'
77,b'C: 1 P: 164 V: 21.15\r\n'
78,b'C: 1 P: 139 V: 20.18\r\n'
79,b'C: 1 P: 114 V: 19.29\r\n'
80,b'C: 1 P: 89 V: 18.48\r\n'
81,b'C: 1 P: 64 V: 18.09\r\n'
82,b'C: 1 P: 39 V: 17.63\r\n'
83,b'C: 1 P: 14 V: 17.52\r\n'
84,b'C: 1 P: -11 V: 17.56\r\n'
85,b'C: 1 P: -36 V: 17.69\r\n'
86,b'C: 1 P: -61 V: 18.23\r\n'
87,b'C: 1 P: -86 V: 19.21\r\n'
88,b'C: 1 P: -111 V: 20.72\r\n'
89,b'C: 1 P: -136 V: 22.42\r\n'
90,b'C: 1 P: -161 V: 23.94\r\n'
91,b'C: 1 P: -186 V: 25.34\r\n'
92,b'C: 1 P: -212 V: 26.49\r\n'
93,b'C: 1 P: -237 V: 27.41\r\n'
94,b'C: 1 P: -262 V: 27.97\r\n'
95,b'C: 1 P: -287 V: 28.84\r\n'
96,b'C: 1 P: -312 V: 29.46\r\n'
97,b'C: 1 P: -337 V: 29.61\r\n'
98,b'C: 1 P: -362 V: 29.96\r\n'
99,b'C: 1 P: -387 V: 30.19\r\n'
100,b'C: 1 P: -400 V: 30.51\r\n'
101,b'C: 1 P: -400 V: 30.64\r\n'
102,b'C: 1 P: -400 V: 30.89\r\n'
103,b'C: 1 P: -400 V: 30.94\r\n'
104,b'C: 1 P: -400 V: 30.90\r\n'
105,b'C: 1 P: -400 V: 30.94\r\n'
106,b'C: 1 P: -400 V: 31.04\r\n'
107,b'C: 1 P: -400 V: 31.06\r\n'
108,b'C: 1 P: -400 V: 31.09\r\n'
109,b'C: 1 P: -400 V: 31.16\r\n'
110,b'C: 1 P: -384 V: 31.07\r\n'
111,b'C: 1 P: -359 V: 31.03\r\n'
112,b'C: 1 P: -334 V: 31.41\r\n'
113,b'C: 1 P: -309 V: 31.50\r\n'
114,b'C: 1 P: -284 V: 31.26\r\n'
115,b'C: 1 P: -259 V: 31.19\r\n'
116,b'C: 1 P: -234 V: 30.91\r\n'
117,b'C: 1 P: -209 V: 30.71\r\n'
118,b'C: 1 P: -184 V: 30.34\r\n'
119,b'C: 1 P: -159 V: 29.78\r\n'
120,b'C: 1 P: -134 V: 29.27\r\n'
121,b'C: 1 P: -109 V: 28.32\r\n'
122,b'C: 1 P: -84 V: 27.34\r\n'
123,b'C: 1 P: -59 V: 26.40\r\n'
124,b'C: 1 P: -34 V: 25.51\r\n'
125,b'C: 1 P: -9 V: 24.46\r\n'
126,b'C: 1 P: 16 V: 23.66\r\n'
127,b'C: 1 P: 41 V: 22.08\r\n'
128,b'C: 1 P: 66 V: 20.78\r\n'
129,b'C: 1 P: 92 V: 19.62\r\n'
130,b'C: 1 P: 117 V: 18.63\r\n'
131,b'C: 1 P: 142 V: 18.11\r\n'
132,b'C: 1 P: 167 V: 17.86\r\n'
133,b'C: 1 P: 192 V: 18.06\r\n'
134,b'C: 1 P: 217 V: 18.52\r\n'
135,b'C: 1 P: 242 V: 18.96\r\n'
136,b'C: 1 P: 267 V: 19.44\r\n'
137,b'C: 1 P: 292 V: 20.01\r\n'
138,b'C: 1 P: 317 V: 20.58\r\n'
139,b'C: 1 P: 342 V: 21.18\r\n'
140,b'C: 1 P: 367 V: 21.62\r\n'
141,b'C: 1 P: 392 V: 21.95\r\n'
142,b'C: 1 P: 400 V: 22.57\r\n'
143,b'C: 1 P: 400 V: 22.89\r\n'
144,b'C: 1 P: 400 V: 23.28\r\n'
145,b'C: 1 P: 400 V: 23.44\r\n'
146,b'C: 1 P: 400 V: 23.48\r\n'
147,b'C: 1 P: 400 V: 23.62\r\n'
148,b'C: 1 P: 400 V: 23.73\r\n'
149,b'C: 1 P: 400 V: 23.77\r\n'
150,b'C: 1 P: 400 V: 23.81\r\n'
151,b'C: 1 P: 400 V: 23.85\r\n'
152,b'C: 2 P: 379 V: 23.90\r\n'
153,b'C: 2 P: 354 V: 23.96\r\n'
154,b'C: 2 P: 329 V: 23.93\r\n'
155,b'C: 2 P: 304 V: 23.90\r\n'
156,b'C: 2 P: 279 V: 23.56\r\n'
157,b'C: 2 P: 254 V: 23.28\r\n'
158,b'C: 2 P: 229 V: 22.75\r\n'
159,b'C: 2 P: 204 V: 22.03\r\n'
160,b'C: 2 P: 179 V: 21.23\r\n'
161,b'C: 2 P: 154 V: 20.40\r\n'
162,b'C: 2 P: 129 V: 19.52\r\n'
163,b'C: 2 P: 104 V: 18.60\r\n'
164,b'C: 2 P: 78 V: 18.03\r\n'
165,b'C: 2 P: 53 V: 17.69\r\n'
166,b'C: 2 P: 28 V: 17.45\r\n'
167,b'C: 2 P: 3 V: 17.41\r\n'
168,b'C: 2 P: -22 V: 17.28\r\n'
169,b'C: 2 P: -47 V: 17.71\r\n'
170,b'C: 2 P: -72 V: 18.49\r\n'
171,b'C: 2 P: -97 V: 19.81\r\n'
172,b'C: 2 P: -122 V: 21.22\r\n'
173,b'C: 2 P: -147 V: 22.93\r\n'
174,b'C: 2 P: -172 V: 24.29\r\n'
175,b'C: 2 P: -197 V: 25.63\r\n'
176,b'C: 2 P: -222 V: 26.67\r\n'
177,b'C: 2 P: -247 V: 27.53\r\n'
178,b'C: 2 P: -272 V: 28.29\r\n'
179,b'C: 2 P: -297 V: 28.99\r\n'
180,b'C: 2 P: -322 V: 29.56\r\n'
181,b'C: 2 P: -347 V: 29.81\r\n'
182,b'C: 2 P: -372 V: 30.02\r\n'
183,b'C: 2 P: -398 V: 30.31\r\n'
184,b'C: 2 P: -400 V: 30.48\r\n'
185,b'C: 2 P: -400 V: 30.70\r\n'
186,b'C: 2 P: -400 V: 30.76\r\n'
187,b'C: 2 P: -400 V: 30.78\r\n'
188,b'C: 2 P: -400 V: 30.90\r\n'
189,b'C: 2 P: -400 V: 30.89\r\n'
190,b'C: 2 P: -400 V: 31.02\r\n'
191,b'C: 2 P: -400 V: 31.05\r\n'
192,b'C: 2 P: -400 V: 31.10\r\n'
193,b'C: 2 P: -399 V: 31.10\r\n'
194,b'C: 2 P: -374 V: 31.12\r\n'
195,b'C: 2 P: -349 V: 31.13\r\n'
196,b'C: 2 P: -324 V: 31.37\r\n'
197,b'C: 2 P: -299 V: 31.36\r\n'
198,b'C: 2 P: -274 V: 31.19\r\n'
199,b'C: 2 P: -248 V: 31.04\r\n'
200,b'C: 2 P: -223 V: 30.68\r\n'
201,b'C: 2 P: -198 V: 30.47\r\n'
202,b'C: 2 P: -173 V: 29.95\r\n'
203,b'C: 2 P: -148 V: 29.37\r\n'
