Timestamp,Data
2025-01-23 16:00:51,C: 0 T: 31009 P: -1 V: 246
2025-01-23 16:00:51,C: 0 T: 31020 P: -6 V: 345
2025-01-23 16:00:51,C: 0 T: 31031 P: -12 V: 414
2025-01-23 16:00:51,C: 0 T: 31042 P: -17 V: 461
2025-01-23 16:00:51,C: 0 T: 31053 P: -23 V: 497
2025-01-23 16:00:51,C: 0 T: 31064 P: -28 V: 523
2025-01-23 16:00:51,C: 0 T: 31075 P: -33 V: 541
2025-01-23 16:00:51,C: 0 T: 31086 P: -39 V: 550
2025-01-23 16:00:51,C: 0 T: 31097 P: -44 V: 558
2025-01-23 16:00:51,C: 0 T: 31108 P: -50 V: 559
2025-01-23 16:00:51,C: 0 T: 31119 P: -55 V: 561
2025-01-23 16:00:51,C: 0 T: 31130 P: -61 V: 564
2025-01-23 16:00:51,C: 0 T: 31141 P: -66 V: 562
2025-01-23 16:00:51,C: 0 T: 31152 P: -72 V: 562
2025-01-23 16:00:51,C: 0 T: 31163 P: -77 V: 564
2025-01-23 16:00:52,C: 0 T: 31174 P: -83 V: 562
2025-01-23 16:00:52,C: 0 T: 31185 P: -88 V: 562
2025-01-23 16:00:52,C: 0 T: 31196 P: -94 V: 563
2025-01-23 16:00:52,C: 0 T: 31207 P: -99 V: 562
2025-01-23 16:00:52,C: 0 T: 31218 P: -105 V: 562
2025-01-23 16:00:52,C: 0 T: 31229 P: -110 V: 563
2025-01-23 16:00:52,C: 0 T: 31240 P: -116 V: 562
2025-01-23 16:00:52,C: 0 T: 31251 P: -121 V: 562
2025-01-23 16:00:52,C: 0 T: 31262 P: -127 V: 563
2025-01-23 16:00:52,C: 0 T: 31273 P: -132 V: 562
2025-01-23 16:00:52,C: 0 T: 31284 P: -138 V: 562
2025-01-23 16:00:52,C: 0 T: 31295 P: -143 V: 564
2025-01-23 16:00:52,C: 0 T: 31306 P: -149 V: 562
2025-01-23 16:00:52,C: 0 T: 31317 P: -154 V: 562
2025-01-23 16:00:52,C: 0 T: 31328 P: -160 V: 563
2025-01-23 16:00:52,C: 0 T: 31339 P: -165 V: 562
2025-01-23 16:00:52,C: 0 T: 31350 P: -171 V: 562
2025-01-23 16:00:52,C: 0 T: 31361 P: -176 V: 563
2025-01-23 16:00:52,C: 0 T: 31372 P: -182 V: 561
2025-01-23 16:00:52,C: 0 T: 31383 P: -187 V: 562
2025-01-23 16:00:52,C: 0 T: 31394 P: -193 V: 563
2025-01-23 16:00:52,C: 0 T: 31405 P: -198 V: 561
2025-01-23 16:00:52,C: 0 T: 31416 P: -204 V: 564
2025-01-23 16:00:52,C: 0 T: 31427 P: -209 V: 564
2025-01-23 16:00:52,C: 0 T: 31438 P: -215 V: 562
2025-01-23 16:00:52,C: 0 T: 31449 P: -220 V: 563
2025-01-23 16:00:52,C: 0 T: 31460 P: -226 V: 563
2025-01-23 16:00:52,C: 0 T: 31471 P: -231 V: 561
2025-01-23 16:00:52,C: 0 T: 31482 P: -237 V: 563
2025-01-23 16:00:52,C: 0 T: 31493 P: -242 V: 563
2025-01-23 16:00:52,C: 0 T: 31504 P: -248 V: 562
2025-01-23 16:00:52,C: 0 T: 31515 P: -253 V: 563
2025-01-23 16:00:52,C: 0 T: 31526 P: -259 V: 562
2025-01-23 16:00:52,C: 0 T: 31537 P: -264 V: 561
2025-01-23 16:00:52,C: 0 T: 31548 P: -270 V: 564
2025-01-23 16:00:52,C: 0 T: 31559 P: -275 V: 563
2025-01-23 16:00:52,C: 0 T: 31570 P: -281 V: 562
2025-01-23 16:00:52,C: 0 T: 31581 P: -286 V: 563
2025-01-23 16:00:52,C: 0 T: 31592 P: -292 V: 562
2025-01-23 16:00:52,C: 0 T: 31603 P: -297 V: 561
2025-01-23 16:00:52,C: 0 T: 31614 P: -303 V: 563
2025-01-23 16:00:52,C: 0 T: 31625 P: -308 V: 562
2025-01-23 16:00:52,C: 0 T: 31636 P: -314 V: 562
2025-01-23 16:00:52,C: 0 T: 31647 P: -319 V: 563
2025-01-23 16:00:52,C: 0 T: 31658 P: -325 V: 562
2025-01-23 16:00:52,C: 0 T: 31669 P: -330 V: 562
2025-01-23 16:00:52,C: 0 T: 31680 P: -336 V: 563
2025-01-23 16:00:52,C: 0 T: 31691 P: -341 V: 562
2025-01-23 16:00:52,C: 0 T: 31702 P: -347 V: 562
2025-01-23 16:00:52,C: 0 T: 31713 P: -352 V: 565
2025-01-23 16:00:52,C: 0 T: 31724 P: -358 V: 562
2025-01-23 16:00:52,C: 0 T: 31735 P: -363 V: 561
2025-01-23 16:00:52,C: 0 T: 31746 P: -369 V: 563
2025-01-23 16:00:52,C: 0 T: 31757 P: -374 V: 561
2025-01-23 16:00:52,C: 0 T: 31768 P: -380 V: 562
2025-01-23 16:00:52,C: 0 T: 31779 P: -385 V: 563
2025-01-23 16:00:52,C: 0 T: 31790 P: -391 V: 561
2025-01-23 16:00:52,C: 0 T: 31801 P: -396 V: 562
2025-01-23 16:00:52,C: 0 T: 31812 P: -400 V: 564
2025-01-23 16:00:52,C: 0 T: 31823 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31834 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31845 P: -400 V: 563
2025-01-23 16:00:52,C: 0 T: 31856 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31867 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31878 P: -400 V: 563
2025-01-23 16:00:52,C: 0 T: 31889 P: -400 V: 561
2025-01-23 16:00:52,C: 0 T: 31900 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31911 P: -400 V: 564
2025-01-23 16:00:52,C: 0 T: 31922 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31933 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31944 P: -400 V: 562
2025-01-23 16:00:52,C: 0 T: 31955 P: -400 V: 561
2025-01-23 16:00:52,C: 0 T: 31966 P: -400 V: 561
2025-01-23 16:00:52,C: 0 T: 31977 P: -400 V: 561
