Index,Data
0,C: 0 T: 6009 P: -1 V: 35.00
1,C: 0 T: 6110 P: -11 V: 22.59
2,C: 0 T: 6211 P: -21 V: 22.76
3,C: 0 T: 6312 P: -31 V: 22.55
4,C: 0 T: 6413 P: -41 V: 22.60
5,C: 0 T: 6514 P: -51 V: 22.73
6,C: 0 T: 6615 P: -61 V: 23.02
7,C: 0 T: 6716 P: -71 V: 23.14
8,C: 0 T: 6817 P: -81 V: 23.62
9,C: 0 T: 6918 P: -91 V: 24.12
10,C: 0 T: 7019 P: -101 V: 24.46
11,C: 0 T: 7120 P: -111 V: 25.02
12,C: 0 T: 7221 P: -121 V: 25.57
13,C: 0 T: 7322 P: -131 V: 25.80
14,C: 0 T: 7423 P: -141 V: 26.27
15,C: 0 T: 7524 P: -152 V: 26.88
16,C: 0 T: 7625 P: -162 V: 27.23
17,C: 0 T: 7726 P: -172 V: 27.46
18,C: 0 T: 7827 P: -182 V: 27.96
19,C: 0 T: 7928 P: -192 V: 28.31
20,C: 0 T: 8029 P: -202 V: 28.53
21,C: 0 T: 8130 P: -212 V: 28.79
22,C: 0 T: 8231 P: -222 V: 29.14
23,C: 0 T: 8332 P: -232 V: 29.12
24,C: 0 T: 8433 P: -242 V: 29.49
25,C: 0 T: 8534 P: -252 V: 29.81
26,C: 0 T: 8635 P: -262 V: 29.92
27,C: 0 T: 8736 P: -272 V: 30.15
28,C: 0 T: 8837 P: -282 V: 30.26
29,C: 0 T: 8938 P: -293 V: 30.32
30,C: 0 T: 9039 P: -303 V: 30.39
31,C: 0 T: 9140 P: -313 V: 30.77
32,C: 0 T: 9241 P: -323 V: 30.73
33,C: 0 T: 9342 P: -333 V: 30.95
34,C: 0 T: 9443 P: -343 V: 30.93
35,C: 0 T: 9544 P: -353 V: 31.04
36,C: 0 T: 9645 P: -363 V: 30.81
37,C: 0 T: 9746 P: -373 V: 30.89
38,C: 0 T: 9847 P: -383 V: 31.11
39,C: 0 T: 9948 P: -393 V: 31.05
40,C: 0 T: 10049 P: -400 V: 31.22
41,C: 0 T: 10150 P: -400 V: 31.28
42,C: 0 T: 10251 P: -400 V: 31.38
43,C: 0 T: 10352 P: -400 V: 31.37
44,C: 0 T: 10453 P: -400 V: 31.44
45,C: 0 T: 10554 P: -400 V: 31.36
46,C: 0 T: 10655 P: -400 V: 31.44
47,C: 0 T: 10756 P: -400 V: 31.46
48,C: 0 T: 10857 P: -400 V: 31.45
49,C: 0 T: 10958 P: -400 V: 31.50
50,C: 0 T: 11059 P: -395 V: 31.57
51,C: 0 T: 11160 P: -385 V: 31.39
52,C: 0 T: 11261 P: -374 V: 31.56
53,C: 0 T: 11362 P: -364 V: 31.44
54,C: 0 T: 11463 P: -354 V: 31.54
55,C: 0 T: 11564 P: -344 V: 31.66
56,C: 0 T: 11665 P: -334 V: 31.85
57,C: 0 T: 11766 P: -324 V: 31.76
58,C: 0 T: 11867 P: -314 V: 31.80
59,C: 0 T: 11968 P: -304 V: 31.86
60,C: 0 T: 12069 P: -294 V: 31.81
61,C: 0 T: 12170 P: -284 V: 31.70
62,C: 0 T: 12271 P: -274 V: 31.85
63,C: 0 T: 12372 P: -264 V: 31.50
64,C: 0 T: 12473 P: -254 V: 31.53
65,C: 0 T: 12574 P: -244 V: 31.62
66,C: 0 T: 12675 P: -233 V: 31.52
67,C: 0 T: 12776 P: -223 V: 31.46
