Index,Data
0,b'C: 0 T: 0 P: -1 V: 18.00\r\n'
1,b'.00\r\n'
2,b'V: 30.00\r\n'
3,b' -1 V: 25.00\r\n'
4,b' 0 P: -1 V: 22.00\r\n'
5,b' T: 0 P: -2 V: 21.00\r\n'
6,b'\r\n'
7,b' 20.00\r\n'
8,b' -2 V: 21.00\r\n'
9,b': 0 P: -2 V: 22.00\r\n'
10,b'C: 0 T: 0 P: -3 V: 16.00\r\n'
11,b'\r\n'
12,b'00\r\n'
13,b' 20.00\r\n'
14,b'3 V: 28.00\r\n'
15,b'P: -4 V: 21.00\r\n'
16,b'T: 0 P: -4 V: 28.00\r\n'
17,b' 0 T: 0 P: -4 V: 28.00\r\n'
18,b'00\r\n'
19,b'V: 19.00\r\n'
20,b'P: -5 V: 23.00\r\n'
21,b'T: 0 P: -5 V: 26.00\r\n'
22,b': 0 T: 0 P: -5 V: 10.00\r\n'
23,b'\r\n'
24,b'0.00\r\n'
25,b' V: 14.00\r\n'
26,b' -6 V: 23.00\r\n'
27,b': 0 P: -6 V: 22.00\r\n'
28,b' 0 T: 0 P: -6 V: 15.00\r\n'
29,b'0\r\n'
30,b' 30.00\r\n'
31,b'-7 V: 27.00\r\n'
32,b'P: -7 V: 15.00\r\n'
33,b'T: 0 P: -7 V: 10.00\r\n'
34,b'\n'
35,b'.00\r\n'
36,b'V: 19.00\r\n'
37,b'8 V: 30.00\r\n'
38,b'P: -8 V: 12.00\r\n'
39,b'T: 0 P: -9 V: 22.00\r\n'
40,b'C: 0 T: 0 P: -9 V: 11.00\r\n'
41,b'00\r\n'
42,b' 21.00\r\n'
43,b'0 P: -10 V: 16.00\r\n'
44,b' T: 0 P: -10 V: 21.00\r\n'
45,b'C: 0 T: 0 P: -10 V: 20.00\r\n'
46,b'00\r\n'
47,b' 19.00\r\n'
48,b'1 V: 47.00\r\n'
49,b' -11 V: 15.00\r\n'
50,b'P: -11 V: 13.00\r\n'
51,b' 0 P: -11 V: 41.00\r\n'
52,b'T: 0 P: -11 V: 30.00\r\n'
53,b' 0 T: 0 P: -12 V: 17.00\r\n'
54,b'\n'
55,b'.00\r\n'
56,b': 22.00\r\n'
57,b'12 V: 15.00\r\n'
58,b'P: -13 V: 17.00\r\n'
