Index,Data
0,C: 0 T: 0 P: -1 V: 20.00
1,C: 0 T: 0 P: -11 V: 23.29
2,C: 0 T: 0 P: -21 V: 23.36
3,C: 0 T: 0 P: -31 V: 23.35
4,C: 0 T: 0 P: -41 V: 23.20
5,C: 0 T: 0 P: -51 V: 23.25
6,C: 0 T: 0 P: -61 V: 23.57
7,C: 0 T: 0 P: -71 V: 23.65
8,C: 0 T: 0 P: -81 V: 24.09
9,C: 0 T: 0 P: -91 V: 24.42
10,C: 0 T: 0 P: -101 V: 24.79
11,C: 0 T: 0 P: -111 V: 25.22
12,C: 0 T: 0 P: -121 V: 25.82
13,C: 0 T: 0 P: -131 V: 26.14
14,C: 0 T: 0 P: -141 V: 26.60
15,C: 0 T: 0 P: -152 V: 27.04
16,C: 0 T: 0 P: -162 V: 27.42
17,C: 0 T: 0 P: -172 V: 27.67
18,C: 0 T: 0 P: -182 V: 28.06
19,C: 0 T: 0 P: -192 V: 28.42
20,C: 0 T: 0 P: -202 V: 28.66
21,C: 0 T: 0 P: -212 V: 28.82
22,C: 0 T: 0 P: -222 V: 29.36
23,C: 0 T: 0 P: -232 V: 29.29
24,C: 0 T: 0 P: -242 V: 29.55
25,C: 0 T: 0 P: -252 V: 29.96
26,C: 0 T: 0 P: -262 V: 29.98
27,C: 0 T: 0 P: -272 V: 30.11
28,C: 0 T: 0 P: -282 V: 30.43
29,C: 0 T: 0 P: -293 V: 30.48
30,C: 0 T: 0 P: -303 V: 30.57
31,C: 0 T: 0 P: -313 V: 30.72
32,C: 0 T: 0 P: -323 V: 30.77
33,C: 0 T: 0 P: -333 V: 30.93
34,C: 0 T: 0 P: -343 V: 30.91
35,C: 0 T: 0 P: -353 V: 31.12
36,C: 0 T: 0 P: -363 V: 30.78
37,C: 0 T: 0 P: -373 V: 31.03
38,C: 0 T: 0 P: -383 V: 31.06
39,C: 0 T: 0 P: -393 V: 31.06
40,C: 0 T: 0 P: -400 V: 31.22
41,C: 0 T: 0 P: -400 V: 31.30
42,C: 0 T: 0 P: -400 V: 31.34
43,C: 0 T: 0 P: -400 V: 31.37
44,C: 0 T: 0 P: -400 V: 31.44
45,C: 0 T: 0 P: -400 V: 31.46
46,C: 0 T: 0 P: -400 V: 31.49
47,C: 0 T: 0 P: -400 V: 31.55
48,C: 0 T: 0 P: -400 V: 31.64
49,C: 0 T: 0 P: -400 V: 31.53
50,C: 0 T: 0 P: -395 V: 31.59
51,C: 0 T: 0 P: -385 V: 31.41
52,C: 0 T: 0 P: -374 V: 31.49
53,C: 0 T: 0 P: -364 V: 31.55
54,C: 0 T: 0 P: -354 V: 31.65
55,C: 0 T: 0 P: -344 V: 31.67
56,C: 0 T: 0 P: -334 V: 31.97
57,C: 0 T: 0 P: -324 V: 31.85
58,C: 0 T: 0 P: -314 V: 31.77
59,C: 0 T: 0 P: -304 V: 32.00
60,C: 0 T: 0 P: -294 V: 31.83
61,C: 0 T: 0 P: -284 V: 31.64
62,C: 0 T: 0 P: -274 V: 31.74
63,C: 0 T: 0 P: -264 V: 31.70
64,C: 0 T: 0 P: -254 V: 31.76
65,C: 0 T: 0 P: -244 V: 31.76
66,C: 0 T: 0 P: -233 V: 31.47
67,C: 0 T: 0 P: -223 V: 31.44
68,C: 0 T: 0 P: -213 V: 31.47
69,C: 0 T: 0 P: -203 V: 31.37
70,C: 0 T: 0 P: -193 V: 31.02
71,C: 0 T: 0 P: -183 V: 31.10
72,C: 0 T: 0 P: -173 V: 31.09
73,C: 0 T: 0 P: -163 V: 30.87
74,C: 0 T: 0 P: -153 V: 30.53
75,C: 0 T: 0 P: -143 V: 30.53
76,C: 0 T: 0 P: -133 V: 30.15
77,C: 0 T: 0 P: -123 V: 29.90
78,C: 0 T: 0 P: -113 V: 29.69
