Index,Data
0,
1,0:-1:217.00
2,0:-7:218.00
3,0:-13:218.11
4,0:-20:218.29
5,0:-26:218.31
6,0:-33:218.33
7,0:-39:218.56
8,0:-46:218.53
9,0:-52:218.61
10,0:-59:218.78
11,0:-65:218.87
12,0:-72:219.11
13,0:-78:219.32
14,0:-85:219.54
15,0:-91:219.81
16,0:-98:220.08
17,0:-104:220.51
18,0:-111:220.71
19,0:-117:221.13
20,0:-124:221.42
21,0:-130:222.00
22,0:-137:222.32
23,0:-143:222.85
24,0:-150:223.13
25,0:-156:223.56
26,0:-163:223.98
27,0:-169:224.41
28,0:-176:224.86
29,0:-182:225.33
30,0:-189:225.73
31,0:-195:226.23
32,0:-202:226.64
33,0:-208:227.10
34,0:-215:227.53
35,0:-221:228.03
36,0:-228:228.37
37,0:-234:228.78
38,0:-241:229.25
39,0:-247:229.65
40,0:-254:230.10
41,0:-260:230.49
42,0:-267:230.95
43,0:-273:231.11
44,0:-280:231.53
45,0:-286:231.88
46,0:-293:232.19
47,0:-299:232.59
48,0:-306:232.70
49,0:-312:233.08
50,0:-319:233.28
51,0:-325:233.57
52,0:-331:233.80
53,0:-338:234.06
54,0:-344:234.23
55,0:-351:234.41
56,0:-357:234.51
57,0:-364:234.75
58,0:-370:234.91
59,0:-377:235.17
60,0:-383:235.18
61,0:-390:235.36
62,0:-396:235.41
63,0:-400:235.56
64,0:-400:235.74
65,0:-400:235.93
66,0:-400:236.06
67,0:-400:236.29
68,0:-400:236.43
69,0:-400:236.40
70,0:-400:236.44
71,0:-400:236.61
72,0:-400:236.69
73,0:-400:236.72
74,0:-400:236.84
75,0:-400:236.80
76,0:-400:236.95
77,0:-400:236.87
78,0:-400:236.94
79,0:-400:237.00
80,0:-400:237.06
81,0:-400:237.00
82,0:-400:237.15
83,0:-400:237.27
84,0:-400:237.21
85,0:-400:237.16
86,0:-400:237.23
87,0:-400:237.32
88,0:-400:237.29
89,0:-400:237.37
90,0:-400:237.41
91,0:-400:237.40
92,0:-400:237.44
93,0:-400:237.54
94,0:-400:237.53
95,0:-400:237.53
96,0:-400:237.54
97,0:-400:237.55
98,0:-400:237.56
99,0:-400:237.56
100,0:-400:237.51
101,0:-399:237.66
102,0:-393:237.77
103,0:-386:237.81
104,0:-380:237.85
105,0:-373:238.01
106,0:-367:238.06
107,0:-360:238.17
108,0:-354:238.31
109,0:-347:238.38
110,0:-341:238.39
111,0:-334:238.44
112,0:-328:238.57
113,0:-321:238.56
114,0:-315:238.52
115,0:-308:238.57
116,0:-302:238.39
117,0:-295:238.28
118,0:-289:238.36
119,0:-282:238.28
120,0:-276:237.95
121,0:-269:237.86
122,0:-263:237.71
123,0:-256:237.43
124,0:-250:237.24
125,0:-243:236.86
126,0:-237:236.66
127,0:-230:236.46
128,0:-224:236.14
129,0:-217:235.77
130,0:-211:235.27
131,0:-204:234.99
132,0:-198:234.65
133,0:-191:234.25
134,0:-185:233.80
135,0:-178:233.29
136,0:-172:232.68
137,0:-165:232.25
138,0:-159:231.76
139,0:-152:231.11
140,0:-146:230.59
141,0:-139:229.99
142,0:-133:229.43
143,0:-126:228.78
144,0:-120:228.04
145,0:-113:227.24
146,0:-107:226.52
147,0:-100:225.62
148,0:-94:224.76
149,0:-87:223.96
150,0:-81:223.01
151,0:-75:222.10
152,0:-68:221.33
153,0:-62:220.35
154,0:-55:219.43
155,0:-49:218.53
156,0:-42:217.74
157,0:-36:216.84
158,0:-29:216.13
159,0:-23:215.19
160,0:-16:214.35
161,0:-10:213.37
162,0:-3:212.56
163,0:0:211.84
