Index,Data
0,C: 0 P: -1 V: 21.00
1,C: 0 P: -38 V: 23.93
2,C: 0 P: -75 V: 23.87
3,C: 0 P: -113 V: 24.85
4,C: 0 P: -150 V: 26.18
5,C: 0 P: -188 V: 27.42
6,C: 0 P: -225 V: 28.42
7,C: 0 P: -263 V: 29.23
8,C: 0 P: -300 V: 29.73
9,C: 0 P: -338 V: 30.30
10,C: 0 P: -375 V: 30.58
11,C: 0 P: -400 V: 30.82
12,C: 0 P: -400 V: 31.01
13,C: 0 P: -400 V: 31.11
14,C: 0 P: -400 V: 31.17
15,C: 0 P: -400 V: 31.26
16,C: 0 P: -400 V: 31.23
17,C: 0 P: -400 V: 31.22
18,C: 0 P: -372 V: 31.31
19,C: 0 P: -335 V: 31.35
20,C: 0 P: -297 V: 31.28
21,C: 0 P: -260 V: 31.17
22,C: 0 P: -222 V: 30.91
23,C: 0 P: -185 V: 30.53
24,C: 0 P: -148 V: 29.94
25,C: 0 P: -110 V: 28.97
26,C: 0 P: -73 V: 27.58
27,C: 0 P: -35 V: 25.69
28,C: 0 P: 2 V: 23.25
29,C: 0 P: 40 V: 20.84
30,C: 0 P: 77 V: 18.99
31,C: 0 P: 115 V: 18.13
32,C: 0 P: 152 V: 17.94
33,C: 0 P: 190 V: 18.33
34,C: 0 P: 227 V: 18.95
35,C: 0 P: 264 V: 19.62
36,C: 0 P: 302 V: 20.37
37,C: 0 P: 339 V: 21.03
38,C: 0 P: 377 V: 21.58
39,C: 0 P: 400 V: 22.08
40,C: 0 P: 400 V: 22.53
41,C: 0 P: 400 V: 22.83
42,C: 0 P: 400 V: 23.03
43,C: 0 P: 400 V: 23.15
44,C: 0 P: 400 V: 23.26
45,C: 0 P: 400 V: 23.29
46,C: 1 P: 371 V: 23.49
47,C: 1 P: 333 V: 23.71
48,C: 1 P: 296 V: 23.83
49,C: 1 P: 258 V: 23.65
50,C: 1 P: 221 V: 23.15
51,C: 1 P: 183 V: 22.36
52,C: 1 P: 146 V: 21.24
53,C: 1 P: 108 V: 19.86
54,C: 1 P: 71 V: 18.29
55,C: 1 P: 33 V: 16.79
56,C: 1 P: -4 V: 15.89
57,C: 1 P: -41 V: 15.90
58,C: 1 P: -79 V: 17.27
59,C: 1 P: -116 V: 19.48
60,C: 1 P: -154 V: 22.01
61,C: 1 P: -191 V: 24.18
62,C: 1 P: -229 V: 25.97
63,C: 1 P: -266 V: 27.32
64,C: 1 P: -304 V: 28.32
65,C: 1 P: -341 V: 29.04
66,C: 1 P: -378 V: 29.61
67,C: 1 P: -400 V: 30.03
68,C: 1 P: -400 V: 30.27
69,C: 1 P: -400 V: 30.42
70,C: 1 P: -400 V: 30.56
71,C: 1 P: -400 V: 30.58
72,C: 1 P: -400 V: 30.65
73,C: 1 P: -400 V: 30.67
74,C: 1 P: -369 V: 30.75
75,C: 1 P: -369 V: 27.00
76,C: 1 P: -369 V: 33.00
77,C: 1 P: -369 V: 26.00
78,C: 1 P: -369 V: 27.00
79,C: 1 P: -369 V: 31.00
80,C: 1 P: -369 V: 32.00
81,C: 1 P: -369 V: 33.00
82,C: 1 P: -369 V: 31.00
83,C: 1 P: -369 V: 33.00
84,C: 1 P: -369 V: 41.00
85,C: 1 P: -369 V: 30.00
86,C: 1 P: -369 V: 29.00
87,C: 1 P: -369 V: 30.00
88,C: 1 P: -369 V: 27.00
89,C: 1 P: -369 V: 25.00
90,C: 1 P: -369 V: 29.00
91,C: 1 P: -369 V: 30.00
92,C: 1 P: -369 V: 33.00
93,C: 1 P: -369 V: 30.00
94,C: 1 P: -369 V: 25.00
95,C: 1 P: -369 V: 30.00
96,C: 1 P: -369 V: 26.00
97,C: 1 P: -369 V: 35.00
98,C: 1 P: -369 V: 35.00
99,C: 1 P: -369 V: 37.00
100,C: 1 P: -369 V: 34.00
101,C: 1 P: -369 V: 29.00
102,C: 1 P: -369 V: 35.00
103,C: 1 P: -369 V: 27.00
104,C: 1 P: -369 V: 32.00
105,C: 1 P: -369 V: 28.00
106,C: 1 P: -369 V: 30.00
107,C: 1 P: -369 V: 28.00
108,C: 1 P: -369 V: 26.00
109,C: 1 P: -369 V: 33.00
110,C: 1 P: -369 V: 30.00
111,C: 1 P: -369 V: 31.00
112,C: 1 P: -369 V: 29.00
113,C: 1 P: -369 V: 30.00
114,C: 1 P: -368 V: 22.00
115,C: 1 P: -368 V: 26.00
116,C: 1 P: -368 V: 38.00
117,C: 1 P: -368 V: 30.00
118,C: 1 P: -368 V: 24.00
119,C: 1 P: -368 V: 35.00
120,C: 1 P: -368 V: 23.00
121,C: 1 P: -368 V: 39.00
122,C: 1 P: -368 V: 30.00
123,C: 1 P: -368 V: 29.00
124,C: 1 P: -368 V: 36.00
125,C: 1 P: -368 V: 29.00
126,C: 1 P: -368 V: 34.00
127,C: 1 P: -368 V: 29.00
128,C: 1 P: -368 V: 28.00
129,C: 1 P: -368 V: 28.00
130,C: 1 P: -368 V: 26.00
131,C: 1 P: -368 V: 31.00
132,C: 1 P: -368 V: 32.00
133,C: 1 P: -368 V: 28.00
134,C: 1 P: -368 V: 37.00
135,C: 1 P: -368 V: 26.00
136,C: 1 P: -368 V: 34.00
137,C: 1 P: -368 V: 24.00
138,C: 1 P: -368 V: 41.00
139,C: 1 P: -368 V: 24.00
140,C: 1 P: -368 V: 41.00
141,C: 1 P: -368 V: 30.00
142,C: 1 P: -368 V: 31.00
143,C: 1 P: -368 V: 32.00
144,C: 1 P: -368 V: 28.00
145,C: 1 P: -368 V: 31.00
146,C: 1 P: -368 V: 37.00
147,C: 1 P: -368 V: 29.00
148,C: 1 P: -368 V: 38.00
149,C: 1 P: -368 V: 27.00
150,C: 1 P: -368 V: 34.00
151,C: 1 P: -368 V: 30.00
152,C: 1 P: -368 V: 36.00
153,C: 1 P: -368 V: 32.00
154,C: 1 P: -368 V: 26.00
155,C: 1 P: -368 V: 31.00
156,C: 1 P: -368 V: 23.00
157,C: 1 P: -368 V: 38.00
158,C: 1 P: -368 V: 26.00
159,C: 1 P: -368 V: 28.00
160,C: 1 P: -368 V: 29.00
161,C: 1 P: -368 V: 28.00
162,C: 1 P: -368 V: 32.00
163,C: 1 P: -368 V: 39.00
164,C: 1 P: -368 V: 31.00
165,C: 1 P: -368 V: 34.00
166,C: 1 P: -368 V: 22.00
167,C: 1 P: -368 V: 34.00
168,C: 1 P: -368 V: 23.00
169,C: 1 P: -368 V: 42.00
170,C: 1 P: -368 V: 28.00
171,C: 1 P: -368 V: 28.00
172,C: 1 P: -368 V: 24.00
173,C: 1 P: -368 V: 33.00
174,C: 1 P: -368 V: 40.00
175,C: 1 P: -368 V: 34.00
176,C: 1 P: -368 V: 28.00
177,C: 1 P: -368 V: 34.00
178,C: 1 P: -368 V: 18.00
179,C: 1 P: -368 V: 37.00
180,C: 1 P: -368 V: 19.00
181,C: 1 P: -368 V: 36.00
182,C: 1 P: -368 V: 27.00
183,C: 1 P: -368 V: 32.00
184,C: 1 P: -368 V: 30.00
185,C: 1 P: -368 V: 35.00
186,C: 1 P: -368 V: 30.00
187,C: 1 P: -368 V: 33.00
188,C: 1 P: -368 V: 29.00
189,C: 1 P: -368 V: 36.00
190,C: 1 P: -368 V: 23.00
191,C: 1 P: -368 V: 45.00
192,C: 1 P: -368 V: 24.00
193,C: 1 P: -368 V: 25.00
194,C: 1 P: -368 V: 36.00
195,C: 1 P: -368 V: 27.00
196,C: 1 P: -368 V: 31.00
197,C: 1 P: -368 V: 37.00
198,C: 1 P: -368 V: 22.00
199,C: 1 P: -368 V: 33.00
200,C: 1 P: -368 V: 19.00
201,C: 1 P: -368 V: 34.00
202,C: 1 P: -368 V: 27.00
203,C: 1 P: -368 V: 34.00
204,C: 1 P: -368 V: 30.00
205,C: 1 P: -368 V: 28.00
206,C: 1 P: -368 V: 29.00
207,C: 1 P: -368 V: 28.00
208,C: 1 P: -368 V: 29.00
209,C: 1 P: -368 V: 34.00
210,C: 1 P: -368 V: 22.00
211,C: 1 P: -368 V: 29.00
212,C: 1 P: -368 V: 25.00
213,C: 1 P: -368 V: 44.00
214,C: 1 P: -368 V: 29.00
215,C: 1 P: -368 V: 28.00
216,C: 1 P: -368 V: 30.00
217,C: 1 P: -368 V: 22.00
218,C: 1 P: -368 V: 36.00
219,C: 1 P: -368 V: 26.00
220,C: 1 P: -368 V: 30.00
221,C: 1 P: -368 V: 28.00
222,C: 1 P: -368 V: 26.00
223,C: 1 P: -368 V: 30.00
224,C: 1 P: -368 V: 25.00
225,C: 1 P: -368 V: 37.00
226,C: 1 P: -368 V: 33.00
227,C: 1 P: -368 V: 25.00
228,C: 1 P: -368 V: 29.00
229,C: 1 P: -368 V: 19.00
230,C: 1 P: -368 V: 43.00
231,C: 1 P: -368 V: 24.00
232,C: 1 P: -368 V: 34.00
233,C: 1 P: -368 V: 21.00
234,C: 1 P: -368 V: 27.00
235,C: 1 P: -368 V: 28.00
236,C: 1 P: -368 V: 36.00
237,C: 1 P: -368 V: 27.00
238,C: 1 P: -368 V: 33.00
239,C: 1 P: -368 V: 25.00
240,C: 1 P: -368 V: 35.00
241,C: 1 P: -368 V: 29.00
242,C: 1 P: -368 V: 37.00
243,C: 1 P: -368 V: 24.00
244,C: 1 P: -368 V: 38.00
245,C: 1 P: -368 V: 27.00
246,C: 1 P: -368 V: 32.00
247,C: 1 P: -368 V: 29.00
248,C: 1 P: -368 V: 25.00
249,C: 1 P: -368 V: 30.00
250,C: 1 P: -368 V: 19.00
251,C: 1 P: -368 V: 35.00
252,C: 1 P: -368 V: 22.00
253,C: 1 P: -368 V: 36.00
254,C: 1 P: -368 V: 24.00
255,C: 1 P: -368 V: 34.00
256,C: 1 P: -368 V: 28.00
257,C: 1 P: -368 V: 29.00
258,C: 1 P: -368 V: 31.00
259,C: 1 P: -368 V: 29.00
260,C: 1 P: -368 V: 30.00
261,C: 1 P: -368 V: 31.00
262,C: 1 P: -368 V: 28.00
263,C: 1 P: -368 V: 33.00
264,C: 1 P: -368 V: 27.00
265,C: 1 P: -368 V: 34.00
266,C: 1 P: -368 V: 25.00
267,C: 1 P: -368 V: 36.00
268,C: 1 P: -368 V: 23.00
269,C: 1 P: -368 V: 27.00
270,C: 1 P: -368 V: 24.00
271,C: 1 P: -368 V: 24.00
272,C: 1 P: -367 V: 31.00
273,C: 1 P: -367 V: 31.00
274,C: 1 P: -367 V: 29.00
275,C: 1 P: -367 V: 22.00
276,C: 1 P: -367 V: 24.00
277,C: 1 P: -367 V: 27.00
