Index,Data
0,b'C: 0 P: -1 V: 18.00\r\n'
1,b'C: 0 P: -11 V: 22.08\r\n'
2,b'C: 0 P: -21 V: 22.22\r\n'
3,b'C: 0 P: -31 V: 22.30\r\n'
4,b'C: 0 P: -41 V: 22.01\r\n'
5,b'C: 0 P: -51 V: 22.32\r\n'
6,b'C: 0 P: -61 V: 22.60\r\n'
7,b'C: 0 P: -71 V: 22.80\r\n'
8,b'C: 0 P: -81 V: 23.21\r\n'
9,b'C: 0 P: -91 V: 23.83\r\n'
10,b'C: 0 P: -101 V: 24.05\r\n'
11,b'C: 0 P: -111 V: 24.69\r\n'
12,b'C: 0 P: -121 V: 25.24\r\n'
13,b'C: 0 P: -131 V: 25.56\r\n'
14,b'C: 0 P: -141 V: 25.96\r\n'
15,b'C: 0 P: -152 V: 26.55\r\n'
16,b'C: 0 P: -162 V: 26.86\r\n'
17,b'C: 0 P: -172 V: 27.21\r\n'
18,b'C: 0 P: -182 V: 27.65\r\n'
19,b'C: 0 P: -192 V: 28.10\r\n'
20,b'C: 0 P: -202 V: 28.15\r\n'
21,b'C: 0 P: -212 V: 28.63\r\n'
22,b'C: 0 P: -222 V: 29.03\r\n'
23,b'C: 0 P: -232 V: 28.95\r\n'
24,b'C: 0 P: -242 V: 29.33\r\n'
25,b'C: 0 P: -252 V: 29.66\r\n'
26,b'C: 0 P: -262 V: 29.76\r\n'
27,b'C: 0 P: -272 V: 30.09\r\n'
28,b'C: 0 P: -282 V: 30.16\r\n'
29,b'C: 0 P: -293 V: 30.21\r\n'
30,b'C: 0 P: -303 V: 30.47\r\n'
31,b'C: 0 P: -313 V: 30.66\r\n'
32,b'C: 0 P: -323 V: 30.65\r\n'
33,b'C: 0 P: -333 V: 30.62\r\n'
34,b'C: 0 P: -343 V: 30.69\r\n'
35,b'C: 0 P: -353 V: 30.85\r\n'
36,b'C: 0 P: -363 V: 30.67\r\n'
37,b'C: 0 P: -373 V: 30.97\r\n'
38,b'C: 0 P: -383 V: 31.02\r\n'
39,b'C: 0 P: -393 V: 30.97\r\n'
40,b'C: 0 P: -400 V: 30.93\r\n'
41,b'C: 0 P: -400 V: 31.17\r\n'
42,b'C: 0 P: -400 V: 31.22\r\n'
43,b'C: 0 P: -400 V: 31.29\r\n'
44,b'C: 0 P: -400 V: 31.28\r\n'
45,b'C: 0 P: -400 V: 31.30\r\n'
46,b'C: 0 P: -400 V: 31.38\r\n'
47,b'C: 0 P: -400 V: 31.45\r\n'
48,b'C: 0 P: -400 V: 31.38\r\n'
49,b'C: 0 P: -400 V: 31.45\r\n'
50,b'C: 0 P: -395 V: 31.45\r\n'
51,b'C: 0 P: -385 V: 31.30\r\n'
52,b'C: 0 P: -374 V: 31.49\r\n'
53,b'C: 0 P: -364 V: 31.58\r\n'
54,b'C: 0 P: -354 V: 31.56\r\n'
55,b'C: 0 P: -344 V: 31.54\r\n'
56,b'C: 0 P: -334 V: 31.94\r\n'
57,b'C: 0 P: -324 V: 31.84\r\n'
58,b'C: 0 P: -314 V: 31.79\r\n'
59,b'C: 0 P: -304 V: 31.92\r\n'
60,b'C: 0 P: -294 V: 31.71\r\n'
61,b'C: 0 P: -284 V: 31.59\r\n'
62,b'C: 0 P: -274 V: 31.82\r\n'
63,b'C: 0 P: -264 V: 31.68\r\n'
64,b'C: 0 P: -254 V: 31.53\r\n'
65,b'C: 0 P: -244 V: 31.61\r\n'
66,b'C: 0 P: -233 V: 31.50\r\n'
67,b'C: 0 P: -223 V: 31.34\r\n'
68,b'C: 0 P: -213 V: 31.32\r\n'
69,b'C: 0 P: -203 V: 31.23\r\n'
70,b'C: 0 P: -193 V: 30.98\r\n'
71,b'C: 0 P: -183 V: 30.97\r\n'
72,b'C: 0 P: -173 V: 30.82\r\n'
73,b'C: 0 P: -163 V: 30.61\r\n'
74,b'C: 0 P: -153 V: 30.39\r\n'
75,b'C: 0 P: -143 V: 30.27\r\n'
76,b'C: 0 P: -133 V: 29.83\r\n'
77,b'C: 0 P: -123 V: 29.50\r\n'
78,b'C: 0 P: -113 V: 29.39\r\n'
79,b'C: 0 P: -103 V: 28.97\r\n'
80,b'C: 0 P: -92 V: 28.46\r\n'
81,b'C: 0 P: -82 V: 28.24\r\n'
82,b'C: 0 P: -72 V: 27.74\r\n'
83,b'C: 0 P: -62 V: 27.11\r\n'
84,b'C: 0 P: -52 V: 26.79\r\n'
85,b'C: 0 P: -42 V: 26.26\r\n'
86,b'C: 0 P: -32 V: 25.46\r\n'
87,b'C: 0 P: -22 V: 24.88\r\n'
88,b'C: 0 P: -12 V: 24.20\r\n'
89,b'C: 0 P: -2 V: 23.59\r\n'
90,b'C: 0 P: 8 V: 22.89\r\n'
91,b'C: 0 P: 18 V: 22.37\r\n'
92,b'C: 0 P: 28 V: 21.72\r\n'
93,b'C: 0 P: 38 V: 21.12\r\n'
94,b'C: 0 P: 49 V: 20.74\r\n'
95,b'C: 0 P: 59 V: 20.27\r\n'
96,b'C: 0 P: 69 V: 19.76\r\n'
97,b'C: 0 P: 79 V: 19.60\r\n'
98,b'C: 0 P: 89 V: 19.37\r\n'
99,b'C: 0 P: 99 V: 19.07\r\n'
100,b'C: 0 P: 109 V: 19.19\r\n'
101,b'C: 0 P: 119 V: 18.74\r\n'
102,b'C: 0 P: 129 V: 18.84\r\n'
103,b'C: 0 P: 139 V: 19.03\r\n'
104,b'C: 0 P: 149 V: 19.03\r\n'
105,b'C: 0 P: 159 V: 18.80\r\n'
106,b'C: 0 P: 169 V: 19.24\r\n'
107,b'C: 0 P: 179 V: 19.36\r\n'
