Timestamp,Data
20250123_200301,C: 0 T: 5890 P: -1 V: 44
20250123_200301,C: 0 T: 5901 P: -6 V: 32
20250123_200301,C: 0 T: 5912 P: -12 V: 35
20250123_200301,C: 0 T: 5923 P: -17 V: 44
20250123_200301,C: 0 T: 5934 P: -22 V: 40
20250123_200301,C: 0 T: 5945 P: -28 V: 39
20250123_200301,C: 0 T: 5956 P: -33 V: 43
20250123_200301,C: 0 T: 5967 P: -39 V: 42
20250123_200301,C: 0 T: 5978 P: -44 V: 49
20250123_200301,C: 0 T: 5989 P: -50 V: 46
20250123_200301,C: 0 T: 6000 P: -55 V: 31
20250123_200301,C: 0 T: 6011 P: -61 V: 34
20250123_200301,C: 0 T: 6022 P: -66 V: 38
20250123_200301,C: 0 T: 6033 P: -72 V: 26
20250123_200301,C: 0 T: 6044 P: -77 V: 39
20250123_200301,C: 0 T: 6055 P: -83 V: 39
20250123_200301,C: 0 T: 6066 P: -88 V: 37
20250123_200301,C: 0 T: 6077 P: -94 V: 40
20250123_200301,C: 0 T: 6088 P: -99 V: 23
20250123_200301,C: 0 T: 6099 P: -105 V: 36
20250123_200301,C: 0 T: 6110 P: -110 V: 33
20250123_200301,C: 0 T: 6121 P: -116 V: 35
20250123_200301,C: 0 T: 6132 P: -121 V: 37
20250123_200301,C: 0 T: 6143 P: -127 V: 37
20250123_200301,C: 0 T: 6154 P: -132 V: 36
20250123_200301,C: 0 T: 6165 P: -138 V: 37
20250123_200301,C: 0 T: 6176 P: -143 V: 39
20250123_200301,C: 0 T: 6187 P: -149 V: 36
20250123_200301,C: 0 T: 6198 P: -154 V: 32
20250123_200301,C: 0 T: 6209 P: -160 V: 30
20250123_200301,C: 0 T: 6220 P: -165 V: 27
20250123_200301,C: 0 T: 6231 P: -171 V: 36
20250123_200301,C: 0 T: 6242 P: -176 V: 35
20250123_200301,C: 0 T: 6253 P: -182 V: 33
20250123_200301,C: 0 T: 6264 P: -187 V: 34
20250123_200301,C: 0 T: 6275 P: -193 V: 37
20250123_200301,C: 0 T: 6286 P: -198 V: 41
20250123_200301,C: 0 T: 6297 P: -204 V: 40
20250123_200301,C: 0 T: 6308 P: -209 V: 27
20250123_200301,C: 0 T: 6319 P: -215 V: 26
20250123_200301,C: 0 T: 6330 P: -220 V: 34
20250123_200301,C: 0 T: 6341 P: -226 V: 36
20250123_200301,C: 0 T: 6352 P: -231 V: 29
20250123_200301,C: 0 T: 6363 P: -237 V: 39
20250123_200301,C: 0 T: 6374 P: -242 V: 36
20250123_200301,C: 0 T: 6385 P: -248 V: 34
20250123_200301,C: 0 T: 6396 P: -253 V: 32
20250123_200301,C: 0 T: 6407 P: -259 V: 32
20250123_200301,C: 0 T: 6418 P: -264 V: 46
20250123_200301,C: 0 T: 6429 P: -270 V: 43
20250123_200301,C: 0 T: 6440 P: -275 V: 39
20250123_200301,C: 0 T: 6451 P: -281 V: 43
20250123_200301,C: 0 T: 6462 P: -286 V: 29
20250123_200301,C: 0 T: 6473 P: -292 V: 43
20250123_200301,C: 0 T: 6484 P: -297 V: 47
20250123_200301,C: 0 T: 6495 P: -303 V: 37
20250123_200301,C: 0 T: 6506 P: -308 V: 36
20250123_200301,C: 0 T: 6517 P: -314 V: 39
20250123_200301,C: 0 T: 6528 P: -319 V: 46
20250123_200301,C: 0 T: 6539 P: -325 V: 36
20250123_200301,C: 0 T: 6550 P: -330 V: 32
20250123_200301,C: 0 T: 6561 P: -336 V: 31
20250123_200301,C: 0 T: 6572 P: -341 V: 37
20250123_200301,C: 0 T: 6583 P: -347 V: 44
20250123_200301,C: 0 T: 6594 P: -352 V: 32
20250123_200301,C: 0 T: 6605 P: -358 V: 38
20250123_200301,C: 0 T: 6616 P: -363 V: 38
20250123_200301,C: 0 T: 6627 P: -369 V: 39
20250123_200301,C: 0 T: 6638 P: -374 V: 35
20250123_200301,C: 0 T: 6649 P: -380 V: 38
20250123_200301,C: 0 T: 6660 P: -385 V: 41
20250123_200301,C: 0 T: 6671 P: -391 V: 41
20250123_200301,C: 0 T: 6682 P: -396 V: 36
20250123_200301,C: 0 T: 6693 P: -400 V: 38
20250123_200301,C: 0 T: 6704 P: -400 V: 38
20250123_200301,C: 0 T: 6715 P: -400 V: 38
20250123_200301,C: 0 T: 6726 P: -400 V: 30
20250123_200301,C: 0 T: 6737 P: -400 V: 43
20250123_200301,C: 0 T: 6748 P: -400 V: 35
20250123_200301,C: 0 T: 6759 P: -400 V: 40
20250123_200301,C: 0 T: 6770 P: -400 V: 37
20250123_200301,C: 0 T: 6781 P: -400 V: 29
20250123_200301,C: 0 T: 6792 P: -400 V: 44
