Index,Data
0,
1,0:-1:222.00
2,0:-7:219.06
3,0:-13:219.08
4,0:-20:219.09
5,0:-26:219.20
6,0:-33:219.03
7,0:-39:219.10
8,0:-46:219.22
9,0:-52:219.33
10,0:-59:219.34
11,0:-65:219.46
12,0:-72:219.53
13,0:-78:219.59
14,0:-85:219.80
15,0:-91:220.09
16,0:-98:220.24
17,0:-104:220.42
18,0:-111:220.68
19,0:-117:221.10
20,0:-124:221.42
21,0:-130:221.62
22,0:-137:222.08
23,0:-143:222.44
24,0:-150:222.69
25,0:-156:223.26
26,0:-163:223.51
27,0:-169:223.79
28,0:-176:224.33
29,0:-182:224.62
30,0:-189:225.09
31,0:-195:225.49
32,0:-202:225.78
33,0:-208:226.24
34,0:-215:226.59
35,0:-221:226.96
36,0:-228:227.42
37,0:-234:227.89
38,0:-241:228.19
39,0:-247:228.61
40,0:-254:229.04
41,0:-260:229.34
42,0:-267:229.68
43,0:-273:230.12
44,0:-280:230.34
45,0:-286:230.65
46,0:-293:231.01
47,0:-299:231.28
48,0:-306:231.47
49,0:-312:231.72
50,0:-319:232.11
51,0:-325:232.24
52,0:-331:232.44
53,0:-338:232.68
54,0:-344:232.82
55,0:-351:233.06
56,0:-357:233.17
57,0:-364:233.32
58,0:-370:233.46
59,0:-377:233.65
60,0:-383:233.78
61,0:-390:233.91
62,0:-396:234.00
63,0:-400:234.18
64,0:-400:234.27
65,0:-400:234.61
66,0:-400:234.44
67,0:-400:234.70
68,0:-400:235.00
69,0:-400:234.88
70,0:-400:234.96
71,0:-400:235.06
72,0:-400:235.21
73,0:-400:235.29
74,0:-400:235.29
75,0:-400:235.27
76,0:-400:235.38
77,0:-400:235.46
78,0:-400:235.47
79,0:-400:235.60
80,0:-400:235.61
81,0:-400:235.64
82,0:-400:235.73
83,0:-400:235.77
84,0:-400:235.64
85,0:-400:235.82
86,0:-400:235.86
87,0:-400:235.99
88,0:-400:235.94
89,0:-400:235.94
90,0:-400:235.99
91,0:-400:235.89
92,0:-400:236.01
93,0:-400:235.94
94,0:-400:236.07
95,0:-400:236.18
96,0:-400:236.06
97,0:-400:236.09
98,0:-400:236.02
99,0:-400:236.15
100,0:-400:236.22
101,0:-399:236.36
102,0:-393:236.20
103,0:-386:236.34
104,0:-380:236.48
105,0:-373:236.63
106,0:-367:236.50
107,0:-360:236.68
108,0:-354:236.84
109,0:-347:236.80
110,0:-341:236.90
111,0:-334:236.95
112,0:-328:237.10
113,0:-321:236.94
114,0:-315:236.94
115,0:-308:237.00
116,0:-302:237.00
117,0:-295:236.97
118,0:-289:236.74
119,0:-282:236.82
120,0:-276:236.61
121,0:-269:236.48
122,0:-263:236.42
123,0:-256:236.12
124,0:-250:235.89
125,0:-243:235.61
126,0:-237:235.44
127,0:-230:235.01
128,0:-224:234.98
129,0:-217:234.62
130,0:-211:234.21
131,0:-204:233.88
132,0:-198:233.47
133,0:-191:233.02
134,0:-185:232.79
135,0:-178:232.23
136,0:-172:231.90
137,0:-165:231.44
138,0:-159:230.85
139,0:-152:230.27
140,0:-146:229.64
141,0:-139:229.27
142,0:-133:228.54
143,0:-126:227.89
144,0:-120:227.25
145,0:-113:226.52
146,0:-107:225.69
147,0:-100:224.91
148,0:-94:224.20
149,0:-87:223.39
150,0:-81:222.46
151,0:-75:221.53
152,0:-68:220.62
153,0:-62:219.69
154,0:-55:218.84
155,0:-49:217.84
156,0:-42:217.16
157,0:-36:216.33
158,0:-29:215.49
159,0:-23:214.51
160,0:-16:213.75
161,0:-10:213.00
162,0:-3:212.00
163,0:0:211.20
164,0:0:211.22
165,0:0:210.99
166,0:0:211.02
167,0:0:211.13
168,0:0:210.84
169,0:0:211.01
170,0:0:211.09
171,0:0:211.03
172,0:0:211.15
173,0:0:211.18
174,0:0:211.21
175,0:0:211.32
176,0:0:211.27
177,0:0:211.31
178,0:0:211.46
179,0:0:211.34
180,0:0:211.51
181,0:0:211.49
182,0:0:211.60
183,0:0:211.64
184,0:0:211.59
185,0:0:211.56
186,0:0:211.63
187,0:0:211.53
188,0:0:211.77
189,0:0:211.74
190,0:0:211.83
191,0:0:211.76
192,0:0:211.79
193,0:0:211.90
194,0:0:211.81
195,0:0:211.94
196,0:0:211.96
197,0:0:212.06
198,0:0:211.97
199,0:0:211.94
200,0:0:212.01
201,1:-1:212.06
202,1:-8:212.17
203,1:-14:212.55
204,1:-21:212.69
205,1:-27:213.08
206,1:-34:213.43
207,1:-40:213.74
208,1:-47:214.03
209,1:-53:214.57
210,1:-60:214.82
211,1:-66:215.39
212,1:-73:215.91
213,1:-79:216.37
214,1:-86:216.98
215,1:-92:217.48
216,1:-99:218.13
217,1:-105:218.67
218,1:-112:219.33
219,1:-118:219.90
220,1:-125:220.58
221,1:-131:221.13
222,1:-138:221.77
223,1:-144:222.35
224,1:-151:222.96
225,1:-157:223.42
226,1:-164:224.13
227,1:-170:224.73
228,1:-177:225.10
229,1:-183:225.65
230,1:-190:226.37
231,1:-196:226.99
232,1:-203:227.36
233,1:-209:227.87
234,1:-216:228.39
235,1:-222:228.86
236,1:-229:229.26
237,1:-235:229.95
238,1:-242:230.30
