Index,Data
0,C: 0 T: 2512 P: -1 V: 18.00
1,C: 0 T: 2613 P: -11 V: 22.50
2,C: 0 T: 2714 P: -21 V: 22.30
3,C: 0 T: 2815 P: -31 V: 22.30
4,C: 0 T: 2916 P: -41 V: 22.30
5,C: 0 T: 3017 P: -51 V: 22.27
6,C: 0 T: 3118 P: -61 V: 22.37
7,C: 0 T: 3219 P: -71 V: 22.58
8,C: 0 T: 3320 P: -81 V: 22.72
9,C: 0 T: 3421 P: -91 V: 23.12
10,C: 0 T: 3522 P: -101 V: 23.76
11,C: 0 T: 3623 P: -111 V: 23.88
12,C: 0 T: 3724 P: -121 V: 24.42
13,C: 0 T: 3825 P: -131 V: 25.01
14,C: 0 T: 3926 P: -141 V: 25.30
15,C: 0 T: 4027 P: -152 V: 25.84
16,C: 0 T: 4128 P: -162 V: 26.28
17,C: 0 T: 4229 P: -172 V: 26.52
18,C: 0 T: 4330 P: -182 V: 27.01
19,C: 0 T: 4431 P: -192 V: 27.34
20,C: 0 T: 4532 P: -202 V: 27.78
21,C: 0 T: 4633 P: -212 V: 27.94
22,C: 0 T: 4734 P: -222 V: 28.22
23,C: 0 T: 4835 P: -232 V: 28.51
24,C: 0 T: 4936 P: -242 V: 28.69
25,C: 0 T: 5037 P: -252 V: 29.03
26,C: 0 T: 5138 P: -262 V: 29.22
27,C: 0 T: 5239 P: -272 V: 29.25
28,C: 0 T: 5340 P: -282 V: 29.52
29,C: 0 T: 5441 P: -293 V: 29.77
30,C: 0 T: 5542 P: -303 V: 29.82
31,C: 0 T: 5643 P: -313 V: 29.97
32,C: 0 T: 5744 P: -323 V: 30.18
33,C: 0 T: 5845 P: -333 V: 30.16
34,C: 0 T: 5946 P: -343 V: 30.39
35,C: 0 T: 6047 P: -353 V: 30.41
36,C: 0 T: 6148 P: -363 V: 30.53
37,C: 0 T: 6249 P: -373 V: 30.61
38,C: 0 T: 6350 P: -383 V: 30.72
39,C: 0 T: 6451 P: -393 V: 30.76
40,C: 0 T: 6552 P: -400 V: 30.86
41,C: 0 T: 6653 P: -400 V: 30.87
42,C: 0 T: 6754 P: -400 V: 30.90
43,C: 0 T: 6855 P: -400 V: 31.07
44,C: 0 T: 6956 P: -400 V: 31.08
45,C: 0 T: 7057 P: -400 V: 30.99
46,C: 0 T: 7158 P: -400 V: 31.01
47,C: 0 T: 7259 P: -400 V: 31.15
48,C: 0 T: 7360 P: -400 V: 31.18
49,C: 0 T: 7461 P: -400 V: 31.11
50,C: 0 T: 7562 P: -395 V: 31.20
51,C: 0 T: 7663 P: -385 V: 31.12
52,C: 0 T: 7764 P: -374 V: 31.21
53,C: 0 T: 7865 P: -364 V: 31.14
54,C: 0 T: 7966 P: -354 V: 31.13
55,C: 0 T: 8067 P: -344 V: 31.25
56,C: 0 T: 8168 P: -334 V: 31.25
57,C: 0 T: 8269 P: -324 V: 31.24
58,C: 0 T: 8370 P: -314 V: 31.29
59,C: 0 T: 8471 P: -304 V: 31.25
60,C: 0 T: 8572 P: -294 V: 31.10
61,C: 0 T: 8673 P: -284 V: 31.21
62,C: 0 T: 8774 P: -274 V: 31.11
63,C: 0 T: 8875 P: -264 V: 31.04
64,C: 0 T: 8976 P: -254 V: 31.07
65,C: 0 T: 9077 P: -244 V: 31.02
66,C: 0 T: 9178 P: -233 V: 30.89
67,C: 0 T: 9279 P: -223 V: 30.84
68,C: 0 T: 9380 P: -213 V: 30.77
69,C: 0 T: 9481 P: -203 V: 30.61
70,C: 0 T: 9582 P: -193 V: 30.47
71,C: 0 T: 9683 P: -183 V: 30.42
72,C: 0 T: 9784 P: -173 V: 30.18
73,C: 0 T: 9885 P: -163 V: 30.04
74,C: 0 T: 9986 P: -153 V: 29.85
75,C: 0 T: 10087 P: -143 V: 29.66
76,C: 0 T: 10188 P: -133 V: 29.30
77,C: 0 T: 10289 P: -123 V: 29.15
78,C: 0 T: 10390 P: -113 V: 28.81
79,C: 0 T: 10491 P: -103 V: 28.52
80,C: 0 T: 10592 P: -93 V: 28.15
81,C: 0 T: 10693 P: -82 V: 27.72
82,C: 0 T: 10794 P: -72 V: 27.00
83,C: 0 T: 10895 P: -62 V: 26.73
84,C: 0 T: 10996 P: -52 V: 26.18
85,C: 0 T: 11097 P: -42 V: 25.46
86,C: 0 T: 11198 P: -32 V: 24.98
87,C: 0 T: 11299 P: -22 V: 24.26
88,C: 0 T: 11400 P: -12 V: 23.64
89,C: 0 T: 11501 P: -2 V: 22.86
90,C: 0 T: 11602 P: 8 V: 22.41
91,C: 0 T: 11703 P: 18 V: 21.70
92,C: 0 T: 11804 P: 28 V: 21.15
93,C: 0 T: 11905 P: 38 V: 20.68
94,C: 0 T: 12006 P: 48 V: 20.24
95,C: 0 T: 12107 P: 59 V: 19.60
96,C: 0 T: 12208 P: 69 V: 19.63
97,C: 0 T: 12309 P: 79 V: 19.15
98,C: 0 T: 12410 P: 89 V: 18.93
99,C: 0 T: 12511 P: 99 V: 18.90
100,C: 0 T: 12612 P: 109 V: 18.76
101,C: 0 T: 12713 P: 119 V: 18.56
102,C: 0 T: 12814 P: 129 V: 18.81
103,C: 0 T: 12915 P: 139 V: 18.77
104,C: 0 T: 13016 P: 149 V: 18.68
105,C: 0 T: 13117 P: 159 V: 18.87
106,C: 0 T: 13218 P: 169 V: 19.02
107,C: 0 T: 13319 P: 179 V: 19.08
108,C: 0 T: 13420 P: 189 V: 19.14
109,C: 0 T: 13521 P: 200 V: 19.56
110,C: 0 T: 13622 P: 210 V: 19.68
111,C: 0 T: 13723 P: 220 V: 19.87
112,C: 0 T: 13824 P: 230 V: 20.14
113,C: 0 T: 13925 P: 240 V: 20.36
114,C: 0 T: 14026 P: 250 V: 20.37
115,C: 0 T: 14127 P: 260 V: 20.83
116,C: 0 T: 14228 P: 270 V: 20.91
117,C: 0 T: 14329 P: 280 V: 21.10
118,C: 0 T: 14430 P: 290 V: 21.38
119,C: 0 T: 14531 P: 300 V: 21.59
120,C: 0 T: 14632 P: 310 V: 21.50
121,C: 0 T: 14733 P: 320 V: 21.86
122,C: 0 T: 14834 P: 330 V: 22.12
123,C: 0 T: 14935 P: 341 V: 22.28
124,C: 0 T: 15036 P: 351 V: 22.34
125,C: 0 T: 15137 P: 361 V: 22.57
126,C: 0 T: 15238 P: 371 V: 22.63
127,C: 0 T: 15339 P: 381 V: 22.74
128,C: 0 T: 15440 P: 391 V: 22.88
129,C: 0 T: 15541 P: 400 V: 23.01
130,C: 0 T: 15642 P: 400 V: 23.15
131,C: 0 T: 15743 P: 400 V: 23.23
132,C: 0 T: 15844 P: 400 V: 23.47
133,C: 0 T: 15945 P: 400 V: 23.54
134,C: 0 T: 16046 P: 400 V: 23.65
135,C: 0 T: 16147 P: 400 V: 23.59
136,C: 0 T: 16248 P: 400 V: 23.74
137,C: 0 T: 16349 P: 400 V: 23.78
138,C: 0 T: 16450 P: 400 V: 23.80
139,C: 1 T: 16551 P: 397 V: 23.82
140,C: 1 T: 16652 P: 387 V: 24.07
