Index,Data
0,0:-1:15.00
1,0:-38:21.11
2,0:-75:20.99
3,0:-113:22.19
4,0:-150:24.13
5,0:-188:25.84
6,0:-225:27.22
7,0:-263:28.32
8,0:-300:29.09
9,0:-338:29.75
10,0:-375:30.20
11,0:-400:30.54
12,0:-400:30.80
13,0:-400:30.88
14,0:-400:30.98
15,0:-400:31.00
16,0:-400:31.04
17,0:-400:31.07
18,0:-372:31.16
19,0:-335:31.12
20,0:-297:31.13
21,0:-260:30.96
22,0:-222:30.67
23,0:-185:30.24
24,0:-148:29.54
25,0:-110:28.46
26,0:-73:26.97
27,0:-35:24.91
28,0:2:22.30
29,0:40:19.92
30,0:77:18.22
31,0:115:17.55
32,0:152:17.61
33,0:189:18.21
34,0:227:19.00
35,0:264:19.76
36,0:302:20.58
37,0:339:21.27
38,0:377:21.93
39,0:400:22.36
40,0:400:22.85
41,0:400:23.12
42,0:400:23.31
43,0:400:23.46
44,0:400:23.53
45,0:400:23.61
46,1:371:23.76
47,1:333:24.01
48,1:296:24.07
49,1:258:23.86
50,1:221:23.30
51,1:184:22.46
52,1:146:21.32
53,1:109:19.85
54,1:71:18.31
55,1:34:16.71
56,1:-4:15.78
57,1:-41:15.87
58,1:-79:17.17
59,1:-116:19.32
60,1:-154:21.88
61,1:-191:24.09
62,1:-228:25.90
63,1:-266:27.34
64,1:-303:28.29
65,1:-341:29.10
66,1:-378:29.66
67,1:-400:30.15
68,1:-400:30.38
69,1:-400:30.53
70,1:-400:30.59
71,1:-400:30.67
72,1:-400:30.66
73,1:-400:30.67
74,1:-369:30.77
75,1:-332:30.85
76,1:-294:30.77
77,1:-257:30.57
78,1:-219:30.21
79,1:-182:29.70
80,1:-144:28.86
81,1:-107:27.65
82,1:-69:26.00
83,1:-32:23.70
84,1:5:21.08
85,1:43:18.81
86,1:80:17.20
87,1:118:16.70
88,1:155:17.01
89,1:193:17.71
90,1:230:18.50
91,1:268:19.35
92,1:305:20.39
93,1:342:21.05
94,1:380:21.66
95,1:400:22.20
96,1:400:22.75
97,1:400:22.94
98,1:400:23.18
99,1:400:23.34
100,1:400:23.43
101,1:400:23.46
102,2:367:23.67
103,2:330:23.85
104,2:292:23.79
105,2:255:23.61
106,2:217:23.00
107,2:180:22.01
108,2:143:20.88
109,2:105:19.32
110,2:68:17.67
111,2:30:16.23
112,2:-7:15.39
113,2:-45:15.55
114,2:-82:16.90
115,2:-120:19.25
116,2:-157:21.62
117,2:-194:23.94
118,2:-232:25.77
119,2:-269:27.24
120,2:-307:28.30
121,2:-344:29.07
122,2:-382:29.61
123,2:-400:30.08
124,2:-400:30.32
125,2:-400:30.49
126,2:-400:30.59
127,2:-400:30.66
128,2:-400:30.69
129,2:-400:30.81
130,2:-366:30.79
131,2:-328:30.76
132,2:-291:30.74
133,2:-253:30.55
134,2:-216:30.14
135,2:-178:29.62
136,2:-141:28.73
137,2:-103:27.29
138,2:-66:25.42
139,2:-29:23.17
140,2:9:20.69
141,2:46:18.47
142,2:84:16.89
143,2:121:16.43
144,2:159:16.83
145,2:196:17.60
146,2:234:18.46
147,2:271:19.41
148,2:308:20.35
149,2:346:21.08
150,2:383:21.76
151,2:400:22.27
152,2:400:22.67
153,2:400:22.91
154,2:400:23.07
155,2:400:23.20
156,2:400:23.33
157,2:400:23.39
158,3:364:23.61
159,3:326:23.82
160,3:289:23.78
161,3:251:23.42
162,3:213:22.86
163,3:176:21.81
164,3:138:20.58
165,3:100:18.96
166,3:63:17.30
167,3:25:15.90
168,
