Index,Data
0,0:-1:14.00
1,0:-38:19.35
2,0:-76:19.30
3,0:-114:20.06
4,0:-151:21.91
5,0:-189:23.90
6,0:-227:25.76
7,0:-264:27.14
8,0:-302:28.21
9,0:-340:29.04
10,0:-378:29.81
11,0:-400:30.42
12,0:-400:30.68
13,0:-400:30.69
14,0:-400:30.93
15,0:-400:30.91
16,0:-400:31.06
17,0:-400:30.94
18,0:-370:30.98
19,0:-332:30.99
20,0:-294:30.93
21,0:-256:30.60
22,0:-219:30.20
23,0:-181:29.44
24,0:-143:28.36
25,0:-106:27.00
26,0:-68:25.45
27,0:-30:24.17
28,0:7:22.73
29,0:45:20.42
30,0:83:18.62
31,0:121:17.54
32,0:158:17.34
33,0:196:17.85
34,0:234:18.64
35,0:271:19.47
36,0:309:20.35
37,0:347:21.15
38,0:384:21.80
39,0:400:22.41
40,0:400:23.00
41,0:400:23.29
42,0:400:23.46
43,0:400:23.44
44,0:400:23.61
45,0:400:23.67
46,1:363:23.77
47,1:325:23.85
48,1:287:23.60
49,1:249:23.10
50,1:212:22.29
51,1:174:21.26
52,1:136:19.76
53,1:99:18.21
54,1:61:16.78
55,1:23:16.32
56,1:-14:15.95
57,1:-52:15.98
58,1:-90:16.64
59,1:-128:18.63
60,1:-165:21.13
61,1:-203:23.27
62,1:-241:25.20
63,1:-278:26.79
64,1:-316:28.02
65,1:-354:28.90
66,1:-391:29.56
67,1:-400:30.18
68,1:-400:30.31
69,1:-400:30.41
70,1:-400:30.63
71,1:-400:30.58
72,1:-400:30.75
73,1:-393:30.67
74,1:-356:30.65
75,1:-318:30.66
76,1:-280:30.49
77,1:-242:30.13
78,1:-205:29.59
79,1:-167:28.75
80,1:-129:27.51
81,1:-92:26.04
82,1:-54:24.57
83,1:-16:23.04
84,1:21:21.18
85,1:59:18.99
86,1:97:17.44
87,1:135:16.87
88,1:172:17.03
89,1:210:17.64
90,1:248:18.59
91,1:285:19.59
92,1:323:20.38
93,1:361:21.15
94,1:398:21.81
95,1:400:22.53
96,1:400:22.86
97,1:400:23.17
98,1:400:23.26
99,1:400:23.37
100,1:400:23.59
101,2:386:23.62
102,2:349:23.79
103,2:311:23.79
104,2:273:23.39
105,2:235:22.75
106,2:198:21.87
107,2:160:20.66
108,2:122:19.07
109,2:85:17.55
110,2:47:16.47
111,2:9:15.98
112,2:-28:15.67
113,2:-66:15.93
114,2:-104:16.99
115,2:-142:19.24
116,2:-179:21.66
117,2:-217:23.89
118,2:-255:25.81
119,2:-292:27.23
120,2:-330:28.26
121,2:-368:29.11
122,2:-400:29.67
123,2:-400:30.17
124,2:-400:30.32
125,2:-400:30.43
126,2:-400:30.53
127,2:-400:30.48
128,2:-400:30.60
129,2:-379:30.69
130,2:-342:30.57
131,2:-304:30.58
132,2:-266:30.37
133,2:-228:29.87
134,2:-191:29.24
135,2:-153:28.24
136,2:-115:26.85
137,2:-78:25.18
138,2:-40:23.87
139,2:-2:22.30
140,2:35:20.18
141,2:73:18.17
142,2:111:16.93
143,2:149:16.76
144,2:186:17.21
145,2:224:17.95
146,2:262:18.88
147,2:299:19.77
148,2:337:20.67
149,2:375:21.38
150,2:400:21.98
151,2:400:22.61
152,2:400:22.98
153,2:400:23.14
154,2:400:23.34
155,2:400:23.41
156,2:400:23.70
157,3:372:23.80
158,3:335:23.99
159,3:297:23.93
160,3:259:23.34
161,3:221:22.64
162,3:184:21.56
163,3:146:20.27
164,3:108:18.67
165,3:71:17.18
166,3:33:16.46
167,3:-5:16.00
168,3:-42:15.95
169,3:-80:16.36
170,3:-118:17.83
171,3:-156:20.16
172,3:-193:22.62
173,3:-231:24.74
174,3:-269:26.44
175,3:-306:27.77
176,3:-344:28.64
177,3:-382:29.33
178,3:-400:30.07
179,3:-400:30.41
180,3:-400:30.43
181,3:-400:30.53
182,3:-400:30.70
183,3:-400:30.65
184,3:-400:30.61
185,3:-365:30.79
186,3:-328:30.69
187,3:-290:30.53
188,3:-252:30.22
189,3:-215:29.76
190,3:-177:28.88
191,3:-139:27.80
192,3:-101:26.22
193,3:-64:24.72
194,3:-26:23.09
195,3:12:21.65
196,3:49:19.41
197,3:87:17.84
198,3:125:17.13
199,3:163:17.07
200,3:200:17.63
201,3:238:18.39
202,3:276:19.34
203,3:313:20.41
204,3:351:21.08
205,3:389:21.71
206,3:400:22.33
207,3:400:22.81
208,3:400:23.04
209,3:400:23.20
210,3:400:23.32
211,3:400:23.45
212,4:396:23.55
213,4:358:23.69
214,4:321:23.85
215,4:283:23.54
216,4:245:22.97
217,4:208:22.13
218,4:170:20.92
219,4:132:19.49
220,4:94:17.86
221,4:57:16.60
222,4:19:15.95
223,4:-19:15.63
224,4:-56:15.71
225,4:-94:16.55
226,4:-132:18.46
227,4:-169:20.93
228,4:-207:23.28
229,4:-245:25.28
230,4:-283:26.81
231,4:-320:27.94
232,4:-358:28.79
233,4:-396:29.49
234,4:-400:29.99
235,4:-400:30.32
236,4:-400:30.45
237,4:-400:30.58
238,4:-400:30.48
239,4:-400:30.52
240,4:-389:30.57
241,4:-351:30.66
242,4:-314:30.56
243,4:-276:30.36
244,4:-238:29.97
245,4:-201:29.37
246,4:-163:28.49
247,4:-125:27.12
248,4:-87:25.56
249,4:-50:24.07
250,4:-12:22.57
251,4:26:20.80
252,4:63:18.61
253,4:101:17.20
254,4:139:16.63
255,4:176:16.89
256,4:214:17.68
257,4:252:18.54
258,4:290:19.51
259,4:327:20.39
260,4:365:21.18
261,4:400:21.80
262,4:400:22.50
263,4:400:22.88
264,4:400:23.09
265,4:400:23.21
266,4:400:23.43
267,4:400:23.42
268,5:382:23.50
269,5:344:23.77
270,5:307:23.64
271,5:269:23.22
272,5:231:22.57
273,5:193:21.66
274,5:156:20.36
275,5:118:18.83
276,5:80:17.22
277,5:42:16.25
278,5:5:15.72
279,
