Timestamp,Data
2025-01-23 15:43:46,C: 0 T: 8181 P: -1 V: 241
2025-01-23 15:43:46,C: 0 T: 8192 P: -6 V: 340
2025-01-23 15:43:46,C: 0 T: 8203 P: -12 V: 410
2025-01-23 15:43:46,C: 0 T: 8214 P: -17 V: 451
2025-01-23 15:43:46,C: 0 T: 8225 P: -22 V: 487
2025-01-23 15:43:46,C: 0 T: 8236 P: -28 V: 512
2025-01-23 15:43:46,C: 0 T: 8247 P: -33 V: 525
2025-01-23 15:43:46,C: 0 T: 8258 P: -39 V: 539
2025-01-23 15:43:46,C: 0 T: 8269 P: -44 V: 547
2025-01-23 15:43:46,C: 0 T: 8280 P: -50 V: 549
2025-01-23 15:43:46,C: 0 T: 8291 P: -55 V: 552
2025-01-23 15:43:46,C: 0 T: 8302 P: -61 V: 553
2025-01-23 15:43:46,C: 0 T: 8313 P: -66 V: 553
2025-01-23 15:43:46,C: 0 T: 8324 P: -72 V: 554
2025-01-23 15:43:46,C: 0 T: 8335 P: -77 V: 557
2025-01-23 15:43:46,C: 0 T: 8346 P: -83 V: 553
2025-01-23 15:43:46,C: 0 T: 8357 P: -88 V: 555
2025-01-23 15:43:46,C: 0 T: 8368 P: -94 V: 555
2025-01-23 15:43:46,C: 0 T: 8379 P: -99 V: 554
2025-01-23 15:43:46,C: 0 T: 8390 P: -105 V: 556
2025-01-23 15:43:46,C: 0 T: 8401 P: -110 V: 556
2025-01-23 15:43:46,C: 0 T: 8412 P: -116 V: 553
2025-01-23 15:43:46,C: 0 T: 8423 P: -121 V: 555
2025-01-23 15:43:46,C: 0 T: 8434 P: -127 V: 556
2025-01-23 15:43:46,C: 0 T: 8445 P: -132 V: 554
2025-01-23 15:43:46,C: 0 T: 8456 P: -138 V: 555
2025-01-23 15:43:46,C: 0 T: 8467 P: -143 V: 555
2025-01-23 15:43:46,C: 0 T: 8478 P: -149 V: 553
2025-01-23 15:43:46,C: 0 T: 8489 P: -154 V: 556
2025-01-23 15:43:46,C: 0 T: 8500 P: -160 V: 556
2025-01-23 15:43:46,C: 0 T: 8511 P: -165 V: 555
2025-01-23 15:43:47,C: 0 T: 8522 P: -171 V: 557
2025-01-23 15:43:47,C: 0 T: 8533 P: -176 V: 555
2025-01-23 15:43:47,C: 0 T: 8544 P: -182 V: 554
2025-01-23 15:43:47,C: 0 T: 8555 P: -187 V: 556
2025-01-23 15:43:47,C: 0 T: 8566 P: -193 V: 557
2025-01-23 15:43:47,C: 0 T: 8577 P: -198 V: 554
2025-01-23 15:43:47,C: 0 T: 8588 P: -204 V: 556
2025-01-23 15:43:47,C: 0 T: 8599 P: -209 V: 555
2025-01-23 15:43:47,C: 0 T: 8610 P: -215 V: 554
2025-01-23 15:43:47,C: 0 T: 8621 P: -220 V: 556
2025-01-23 15:43:47,C: 0 T: 8632 P: -226 V: 555
2025-01-23 15:43:47,C: 0 T: 8643 P: -231 V: 554
2025-01-23 15:43:47,C: 0 T: 8654 P: -237 V: 557
2025-01-23 15:43:47,C: 0 T: 8665 P: -242 V: 555
2025-01-23 15:43:47,C: 0 T: 8676 P: -248 V: 555
2025-01-23 15:43:47,C: 0 T: 8687 P: -253 V: 556
2025-01-23 15:43:47,C: 0 T: 8698 P: -259 V: 555
2025-01-23 15:43:47,C: 0 T: 8709 P: -264 V: 555
2025-01-23 15:43:47,C: 0 T: 8720 P: -270 V: 557
2025-01-23 15:43:47,C: 0 T: 8731 P: -275 V: 554
2025-01-23 15:43:47,C: 0 T: 8742 P: -281 V: 554
2025-01-23 15:43:47,C: 0 T: 8753 P: -286 V: 556
2025-01-23 15:43:47,C: 0 T: 8764 P: -292 V: 554
2025-01-23 15:43:47,C: 0 T: 8775 P: -297 V: 555
