Index,Data
0,
1,0:-1:209.00
2,0:-7:214.29
3,0:-13:214.37
4,0:-20:214.67
5,0:-26:214.63
6,0:-33:214.88
7,0:-39:215.14
8,0:-46:215.31
9,0:-52:215.59
10,0:-59:215.79
11,0:-65:216.08
12,0:-72:216.38
13,0:-78:216.84
14,0:-85:217.27
15,0:-91:217.65
16,0:-98:218.13
17,0:-104:218.60
18,0:-111:219.22
19,0:-117:219.78
20,0:-124:220.15
21,0:-130:220.80
22,0:-137:221.30
23,0:-143:221.91
24,0:-150:222.49
25,0:-156:223.15
26,0:-163:223.65
27,0:-169:224.11
28,0:-176:224.97
29,0:-182:225.40
30,0:-189:225.95
31,0:-195:226.54
32,0:-202:227.17
33,0:-208:227.75
34,0:-215:228.31
35,0:-221:228.81
36,0:-228:229.30
37,0:-234:229.73
38,0:-241:230.30
39,0:-247:230.75
40,0:-254:231.12
41,0:-260:231.80
42,0:-267:232.24
43,0:-273:232.57
44,0:-280:232.94
45,0:-286:233.33
46,0:-293:233.66
47,0:-299:234.10
48,0:-306:234.34
49,0:-312:234.69
50,0:-319:234.95
51,0:-325:235.29
52,0:-331:235.43
53,0:-338:235.85
54,0:-344:236.01
55,0:-351:236.20
56,0:-357:236.45
57,0:-364:236.66
58,0:-370:236.80
59,0:-377:236.94
60,0:-383:237.07
61,0:-390:237.19
62,0:-396:237.18
63,0:-400:237.43
64,0:-400:237.56
65,0:-400:237.82
66,0:-400:238.10
67,0:-400:238.10
68,0:-400:238.21
69,0:-400:238.39
70,0:-400:238.51
71,0:-400:238.49
72,0:-400:238.69
73,0:-400:238.60
74,0:-400:238.79
75,0:-400:238.83
76,0:-400:238.89
77,0:-400:238.97
78,0:-400:238.96
79,0:-400:239.03
80,0:-400:239.15
81,0:-400:239.23
82,0:-400:239.13
83,0:-400:239.07
84,0:-400:239.18
85,0:-400:239.26
86,0:-400:239.25
87,0:-400:239.26
88,0:-400:239.42
89,0:-400:239.38
90,0:-400:239.38
91,0:-400:239.46
92,0:-400:239.45
93,0:-400:239.56
94,0:-400:239.50
95,0:-400:239.54
96,0:-400:239.49
97,0:-400:239.58
98,0:-400:239.51
99,0:-400:239.63
100,0:-400:239.60
101,0:-399:239.75
102,0:-393:239.78
103,0:-386:239.76
104,0:-380:239.90
105,0:-373:239.90
106,0:-367:240.08
107,0:-360:240.11
108,0:-354:240.19
109,0:-347:240.19
110,0:-341:240.17
111,0:-334:240.17
112,0:-328:240.18
113,0:-321:240.17
114,0:-315:240.19
115,0:-308:240.07
116,0:-302:240.07
117,0:-295:239.98
118,0:-289:239.81
119,0:-282:239.65
120,0:-276:239.50
121,0:-269:239.30
122,0:-263:239.12
123,0:-256:238.82
124,0:-250:238.69
125,0:-243:238.31
126,0:-237:237.92
127,0:-230:237.62
128,0:-224:237.20
129,0:-217:236.86
130,0:-211:236.41
131,0:-204:236.05
132,0:-198:235.53
133,0:-191:235.13
134,0:-185:234.67
135,0:-178:233.99
136,0:-172:233.43
137,0:-165:232.95
138,0:-159:232.35
139,0:-152:231.79
140,0:-146:231.09
141,0:-139:230.47
142,0:-133:229.81
143,0:-126:228.97
144,0:-120:228.13
145,0:-113:227.37
146,0:-107:226.57
147,0:-100:225.66
148,0:-94:224.67
149,0:-87:223.87
150,0:-81:222.99
151,0:-75:221.96
152,0:-68:221.03
153,0:-62:220.17
154,0:-55:219.20
155,0:-49:218.29
156,0:-42:217.48
157,0:-36:216.59
158,0:-29:215.69
159,0:-23:214.65
160,0:-16:213.74
161,0:-10:212.77
162,0:-3:211.94
163,0:0:211.07
164,0:0:210.72
165,0:0:210.66
166,0:0:210.48
167,0:0:210.50
168,0:0:210.45
169,0:0:210.63
170,0:0:210.50
171,0:0:210.51
172,0:0:210.53
173,0:0:210.70
174,0:0:210.57
175,0:0:210.56
176,0:0:210.70
177,0:0:210.70
178,0:0:210.69
179,0:0:210.71
180,0:0:210.81
181,0:0:210.88
182,0:0:210.75
183,0:0:210.89
184,0:0:210.80
185,0:0:210.95
186,0:0:210.92
187,0:0:210.97
188,0:0:210.86
189,0:0:210.97
190,0:0:211.09
191,0:0:210.97
192,0:0:211.13
193,0:0:211.02
194,0:0:211.05
195,0:0:211.09
196,0:0:211.13
197,0:0:211.11
198,0:0:211.30
199,0:0:211.19
200,0:0:211.21
201,1:-1:211.28
202,1:-8:211.24
203,1:-14:211.67
204,1:-21:212.00
205,1:-27:212.30
206,1:-34:212.68
207,1:-40:213.06
208,1:-47:213.48
209,1:-53:213.86
210,1:-60:214.37
211,1:-66:214.89
212,1:-73:215.46
213,1:-79:215.92
214,1:-86:216.55
215,1:-92:217.20
216,1:-99:217.81
217,1:-105:218.60
218,1:-112:219.32
219,1:-118:219.95
220,1:-125:220.61
221,1:-131:221.16
222,1:-138:222.03
223,1:-144:222.64
224,1:-151:223.47
225,1:-157:223.91
226,1:-164:224.65
227,1:-170:225.19
228,1:-177:225.92
229,1:-183:226.55
230,1:-190:227.21
231,1:-196:227.78
232,1:-203:228.55
233,1:-209:228.97
234,1:-216:229.54
235,1:-222:230.07
236,1:-229:230.74
237,1:-235:231.22
238,1:-242:231.76
239,1:-248:232.13
240,1:-255:232.77
241,1:-261:232.95
242,1:-268:233.58
243,1:-274:233.94
244,1:-281:234.42
245,1:-287:234.75
246,1:-294:235.03
247,1:-300:235.49
248,1:-307:235.80
249,1:-313:236.10
250,1:-320:236.32
251,1:-326:236.56
252,1:-332:236.81
253,1:-339:237.05
254,1:-345:237.33
255,1:-352:237.42
256,1:-358:237.72
257,1:-365:237.88
258,1:-371:237.98
259,1:-378:238.16
260,1:-384:238.02
261,1:-391:238.37
262,1:-397:238.60
263,1:-400:238.35
264,1:-400:238.67
265,1:-400:238.84
266,1:-400:238.99
267,1:-400:239.07
268,1:-400:239.20
269,1:-400:239.37
270,1:-400:239.32
271,1:-400:239.37
272,1:-400:239.44
273,1:-400:239.62
274,1:-400:239.69
275,1:-400:239.65
276,1:-400:239.77
277,1:-400:239.67
278,1:-400:239.81
279,1:-400:239.77
280,1:-400:239.97
281,1:-400:239.98
282,1:-400:240.00
283,1:-400:240.06
284,1:-400:240.05
285,1:-400:240.06
286,1:-400:240.15
287,1:-400:240.12
288,1:-400:240.21
289,1:-400:240.20
290,1:-400:240.28
291,1:-400:240.20
292,1:-400:240.30
293,1:-400:240.22
294,1:-400:240.31
295,1:-400:240.36
296,1:-400:240.38
297,1:-400:240.39
298,1:-400:240.48
299,1:-400:240.44
300,1:-400:240.43
301,1:-398:240.48
302,1:-392:240.52
303,1:-385:240.68
304,1:-379:240.56
305,1:-372:240.76
306,1:-366:240.75
307,1:-359:240.85
308,1:-353:240.82
309,1:-346:240.98
310,1:-340:241.03
311,1:-333:240.95
312,1:-327:240.95
313,1:-320:240.85
314,1:-314:240.98
315,1:-307:240.83
316,1:-301:240.70
317,1:-294:240.51
318,1:-288:240.51
319,1:-281:240.36
320,1:-275:239.98
321,1:-268:239.99
322,1:-262:239.61
323,1:-255:239.40
324,1:-249:239.27
325,1:-242:238.59
326,1:-236:238.25
327,1:-229:238.08
328,1:-223:237.73
329,1:-216:237.13
330,1:-210:236.77
331,1:-203:236.35
332,1:-197:235.97
333,1:-190:235.28
334,1:-184:234.90
335,1:-177:234.25
336,1:-171:233.75
337,1:-164:233.08
338,1:-158:232.57
339,1:-151:231.97
340,1:-145:231.18
341,1:-138:230.60
342,1:-132:229.68
343,1:-125:228.93
344,1:-119:228.25
345,1:-112:227.27
346,1:-106:226.55
347,1:-99:225.40
348,1:-93:224.59
349,1:-86:223.80
350,1:-80:222.70
351,1:-74:221.70
352,1:-67:220.90
353,1:-61:219.88
354,1:-54:219.11
355,1:-48:218.19
356,1:-41:216.99
357,1:-35:216.18
358,1:-28:215.22
359,1:-22:214.42
360,1:-15:213.23
361,1:-9:212.19
362,1:-2:211.40
363,1:0:210.54
364,1:0:210.34
365,1:0:210.12
366,1:0:210.16
367,1:0:210.18
368,1:0:210.11
369,1:0:210.10
370,1:0:210.12
371,1:0:210.08
372,1:0:210.20
373,1:0:210.08
374,1:0:210.25
375,1:0:210.29
376,1:0:210.19
377,1:0:210.32
378,1:0:210.32
379,1:0:210.29
380,1:0:210.27
381,1:0:210.41
382,1:0:210.35
383,1:0:210.49
384,1:0:210.47
385,1:0:210.51
386,1:0:210.43
387,1:0:210.57
388,1:0:210.52
389,1:0:210.64
390,1:0:210.47
391,1:0:210.60
392,1:0:210.61
393,1:0:210.66
394,1:0:210.73
395,1:0:210.72
396,1:0:210.79
397,1:0:210.72
398,1:0:210.63
399,1:0:210.74
400,1:0:210.69
401,2:-2:210.80
402,2:-9:211.02
403,2:-15:211.27
404,2:-22:211.75
405,2:-28:212.05
406,2:-35:212.37
407,2:-41:212.86
408,2:-48:213.26
409,2:-54:213.55
410,2:-61:214.07
411,2:-67:214.58
412,2:-74:215.20
413,2:-80:215.86
414,2:-87:216.46
415,2:-93:217.08
416,2:-100:217.73
417,2:-106:218.39
418,2:-113:219.13
419,2:-119:219.82
420,2:-126:220.50
421,2:-132:221.24
422,2:-139:221.90
423,2:-145:222.65
424,2:-152:223.27
425,2:-158:223.92
426,2:-165:224.59
427,2:-171:225.20
428,2:-178:225.94
429,2:-184:226.60
430,2:-191:227.30
431,2:-197:227.99
432,2:-204:228.52
433,2:-210:228.96
434,2:-217:229.58
435,2:-223:230.15
436,2:-230:230.87
437,2:-236:231.35
438,2:-243:231.92
439,2:-249:232.28
440,2:-256:232.73
441,2:-262:233.24
442,2:-269:233.72
443,2:-275:234.24
444,2:-282:234.60
445,2:-288:235.04
446,2:-295:235.26
447,2:-301:235.65
448,2:-308:235.99
449,2:-314:236.31
450,2:-321:236.52
451,2:-327:236.81
452,2:-333:237.08
453,2:-340:237.19
454,2:-346:237.33
455,2:-353:237.66
456,2:-359:237.85
457,2:-366:237.95
458,2:-372:238.20
