Index,Data
0,
1,0:-1:24.00
2,0:-13:25.75
3,0:-26:25.75
4,0:-39:25.86
5,0:-51:25.95
6,0:-64:26.19
7,0:-77:26.28
8,0:-90:26.55
9,0:-102:26.89
10,0:-115:27.15
11,0:-128:27.64
12,0:-141:28.04
13,0:-153:28.35
14,0:-166:28.89
15,0:-179:29.19
16,0:-191:29.40
17,0:-204:29.77
18,0:-217:30.17
19,0:-230:30.28
20,0:-242:30.60
21,0:-255:30.68
22,0:-268:30.89
23,0:-281:31.03
24,0:-293:31.09
25,0:-306:31.34
26,0:-319:31.37
27,0:-332:31.48
28,0:-344:31.46
29,0:-357:31.71
30,0:-370:31.84
31,0:-382:31.69
32,0:-395:31.79
33,0:-400:31.95
34,0:-400:32.06
35,0:-400:31.98
36,0:-400:32.14
37,0:-400:32.04
38,0:-400:32.15
39,0:-400:31.99
40,0:-400:32.10
41,0:-400:32.12
42,0:-400:32.10
43,0:-400:32.24
44,0:-400:32.10
45,0:-400:32.15
46,0:-400:32.26
47,0:-400:32.29
48,0:-400:32.27
49,0:-400:32.19
50,0:-400:32.19
51,0:-400:32.10
52,0:-399:32.09
53,0:-386:32.24
54,0:-373:32.28
55,0:-361:32.15
56,0:-348:32.09
57,0:-335:32.13
58,0:-322:32.09
59,0:-310:32.04
60,0:-297:32.03
61,0:-284:32.07
62,0:-271:31.94
63,0:-259:31.79
64,0:-246:31.77
65,0:-233:31.55
66,0:-221:31.54
67,0:-208:31.31
68,0:-195:31.07
69,0:-182:30.97
70,0:-170:30.62
71,0:-157:30.42
72,0:-144:29.97
73,0:-131:29.89
74,0:-119:29.22
75,0:-106:29.16
76,0:-93:28.63
77,0:-80:28.24
78,0:-68:27.95
79,0:-55:27.63
80,0:-42:27.22
81,0:-30:27.01
82,0:-17:26.53
83,0:-4:25.85
84,0:0:25.20
85,0:0:25.23
86,0:0:25.02
87,0:0:25.09
88,0:0:25.14
89,0:0:25.12
90,0:0:25.19
91,0:0:25.17
92,0:0:25.17
93,0:0:25.20
94,0:0:25.24
95,0:0:25.12
96,0:0:25.27
97,0:0:25.25
98,0:0:25.20
99,0:0:25.26
100,0:0:25.24
101,0:0:25.17
102,0:0:25.33
103,1:-2:25.29
104,1:-15:25.35
105,1:-27:25.39
106,1:-40:25.60
107,1:-53:25.66
108,1:-66:25.99
109,1:-78:26.36
110,1:-91:26.65
111,1:-104:26.96
112,1:-117:27.35
113,1:-129:27.68
114,1:-142:28.10
115,1:-155:28.53
116,1:-168:28.98
117,1:-180:29.34
118,1:-193:29.63
119,1:-206:29.74
120,1:-218:30.07
121,1:-231:30.46
122,1:-244:30.64
123,1:-257:30.83
124,1:-269:31.01
125,1:-282:31.11
126,1:-295:31.26
127,1:-308:31.39
128,1:-320:31.43
129,1:-333:31.65
130,1:-346:31.62
131,1:-358:31.65
132,1:-371:31.80
133,1:-384:31.88
134,1:-397:31.98
135,1:-400:32.00
136,1:-400:32.05
137,1:-400:32.09
138,1:-400:32.09
139,1:-400:32.10
140,1:-400:32.20
141,1:-400:32.13
142,1:-400:32.09
143,1:-400:32.12
144,1:-400:32.19
145,1:-400:32.13
146,1:-400:32.25
147,1:-400:32.17
148,1:-400:32.19
149,1:-400:32.16
150,1:-400:32.23
151,1:-400:32.19
152,1:-400:32.29
153,1:-400:32.26
154,1:-397:32.29
155,1:-385:32.21
156,1:-372:32.17
157,1:-359:32.24
158,1:-346:32.24
159,1:-334:32.18
160,1:-321:32.24
161,1:-308:31.98
162,1:-295:32.07
163,1:-283:31.94
164,1:-270:31.93
165,1:-257:31.84
166,1:-244:31.61
167,1:-232:31.63
168,1:-219:31.49
169,1:-206:31.21
170,1:-194:31.18
171,1:-181:30.89
172,1:-168:30.67
173,1:-155:30.37
174,1:-143:30.10
175,1:-130:29.88
176,1:-117:29.42
177,1:-104:29.12
178,1:-92:28.75
179,1:-79:28.21
180,1:-66:27.80
181,1:-53:27.30
182,1:-41:27.08
183,1:-28:26.86
184,1:-15:26.21
185,1:-3:25.65
186,1:0:25.08
187,1:0:25.04
188,1:0:24.99
189,1:0:24.97
190,1:0:24.96
191,1:0:24.96
192,1:0:25.03
193,1:0:24.99
