Index,Data
0,C: 0 T: 1579 P: -1 V: 23
1,C: 0 T: 1590 P: -6 V: 27
2,C: 0 T: 1601 P: -11 V: 26
3,C: 0 T: 1612 P: -17 V: 27
4,C: 0 T: 1623 P: -22 V: 24
5,C: 0 T: 1634 P: -28 V: 22
6,C: 0 T: 1645 P: -33 V: 19
7,C: 0 T: 1656 P: -39 V: 29
8,C: 0 T: 1667 P: -44 V: 38
9,C: 0 T: 1678 P: -50 V: 10
10,C: 0 T: 1689 P: -55 V: 24
11,C: 0 T: 1700 P: -61 V: 24
12,C: 0 T: 1711 P: -66 V: 25
13,C: 0 T: 1722 P: -72 V: 15
14,C: 0 T: 1733 P: -77 V: 28
15,C: 0 T: 1744 P: -83 V: 23
16,C: 0 T: 1755 P: -88 V: 20
17,C: 0 T: 1766 P: -94 V: 26
18,C: 0 T: 1777 P: -99 V: 24
19,C: 0 T: 1788 P: -105 V: 11
20,C: 0 T: 1799 P: -110 V: 26
21,C: 0 T: 1810 P: -116 V: 25
22,C: 0 T: 1821 P: -121 V: 33
23,C: 0 T: 1832 P: -127 V: 18
24,C: 0 T: 1843 P: -132 V: 26
25,C: 0 T: 1854 P: -138 V: 25
26,C: 0 T: 1865 P: -143 V: 30
27,C: 0 T: 1876 P: -149 V: 34
28,C: 0 T: 1887 P: -154 V: 26
29,C: 0 T: 1898 P: -160 V: 23
30,C: 0 T: 1909 P: -165 V: 18
31,C: 0 T: 1920 P: -171 V: 17
32,C: 0 T: 1931 P: -176 V: 30
33,C: 0 T: 1942 P: -182 V: 24
34,C: 0 T: 1953 P: -187 V: 28
35,C: 0 T: 1964 P: -193 V: 30
36,C: 0 T: 1975 P: -198 V: 24
37,C: 0 T: 1986 P: -204 V: 35
38,C: 0 T: 1997 P: -209 V: 28
39,C: 0 T: 2008 P: -215 V: 27
40,C: 0 T: 2019 P: -220 V: 31
41,C: 0 T: 2030 P: -226 V: 31
42,C: 0 T: 2041 P: -231 V: 28
43,C: 0 T: 2052 P: -237 V: 35
44,C: 0 T: 2063 P: -242 V: 20
45,C: 0 T: 2074 P: -248 V: 24
46,C: 0 T: 2085 P: -253 V: 35
47,C: 0 T: 2096 P: -259 V: 38
48,C: 0 T: 2107 P: -264 V: 29
49,C: 0 T: 2118 P: -270 V: 22
50,C: 0 T: 2129 P: -275 V: 31
51,C: 0 T: 2140 P: -281 V: 26
52,C: 0 T: 2151 P: -286 V: 33
53,C: 0 T: 2162 P: -292 V: 28
54,C: 0 T: 2173 P: -297 V: 25
55,C: 0 T: 2184 P: -303 V: 31
56,C: 0 T: 2195 P: -308 V: 32
57,C: 0 T: 2206 P: -314 V: 29
58,C: 0 T: 2217 P: -319 V: 23
59,C: 0 T: 2228 P: -325 V: 30
60,C: 0 T: 2239 P: -330 V: 34
61,C: 0 T: 2250 P: -336 V: 32
62,C: 0 T: 2261 P: -341 V: 40
63,C: 0 T: 2272 P: -347 V: 32
64,C: 0 T: 2283 P: -352 V: 30
