Timestamp,Data
2025-01-23 16:04:41,C: 0 T: 16544 P: -1 V: 42
2025-01-23 16:04:41,C: 0 T: 16555 P: -6 V: 38
2025-01-23 16:04:41,C: 0 T: 16566 P: -12 V: 36
2025-01-23 16:04:41,C: 0 T: 16577 P: -17 V: 39
2025-01-23 16:04:41,C: 0 T: 16588 P: -22 V: 39
2025-01-23 16:04:41,C: 0 T: 16599 P: -28 V: 30
2025-01-23 16:04:41,C: 0 T: 16610 P: -33 V: 42
2025-01-23 16:04:41,C: 0 T: 16621 P: -39 V: 32
2025-01-23 16:04:41,C: 0 T: 16632 P: -44 V: 41
2025-01-23 16:04:41,C: 0 T: 16643 P: -50 V: 42
2025-01-23 16:04:41,C: 0 T: 16654 P: -55 V: 41
2025-01-23 16:04:41,C: 0 T: 16665 P: -61 V: 37
2025-01-23 16:04:41,C: 0 T: 16676 P: -66 V: 39
2025-01-23 16:04:41,C: 0 T: 16687 P: -72 V: 44
2025-01-23 16:04:41,C: 0 T: 16698 P: -77 V: 30
2025-01-23 16:04:41,C: 0 T: 16709 P: -83 V: 37
2025-01-23 16:04:41,C: 0 T: 16720 P: -88 V: 34
2025-01-23 16:04:41,C: 0 T: 16731 P: -94 V: 36
2025-01-23 16:04:41,C: 0 T: 16742 P: -99 V: 31
2025-01-23 16:04:41,C: 0 T: 16753 P: -105 V: 45
2025-01-23 16:04:41,C: 0 T: 16764 P: -110 V: 33
2025-01-23 16:04:41,C: 0 T: 16775 P: -116 V: 29
2025-01-23 16:04:41,C: 0 T: 16786 P: -121 V: 39
2025-01-23 16:04:41,C: 0 T: 16797 P: -127 V: 42
2025-01-23 16:04:41,C: 0 T: 16808 P: -132 V: 42
2025-01-23 16:04:41,C: 0 T: 16819 P: -138 V: 32
2025-01-23 16:04:41,C: 0 T: 16830 P: -143 V: 35
2025-01-23 16:04:41,C: 0 T: 16841 P: -149 V: 40
2025-01-23 16:04:41,C: 0 T: 16852 P: -154 V: 38
2025-01-23 16:04:41,C: 0 T: 16863 P: -160 V: 36
2025-01-23 16:04:41,C: 0 T: 16874 P: -165 V: 45
2025-01-23 16:04:41,C: 0 T: 16885 P: -171 V: 37
2025-01-23 16:04:41,C: 0 T: 16896 P: -176 V: 45
2025-01-23 16:04:41,C: 0 T: 16907 P: -182 V: 41
2025-01-23 16:04:41,C: 0 T: 16918 P: -187 V: 40
2025-01-23 16:04:41,C: 0 T: 16929 P: -193 V: 32
2025-01-23 16:04:41,C: 0 T: 16940 P: -198 V: 36
