Index,Data
0,
1,0:-1:218.00
2,0:-7:214.33
3,0:-13:214.50
4,0:-20:214.75
5,0:-26:214.89
6,0:-33:214.95
7,0:-39:215.11
8,0:-46:215.43
9,0:-52:215.49
10,0:-59:215.69
11,0:-65:216.15
12,0:-72:216.52
13,0:-78:216.69
14,0:-85:217.23
15,0:-91:217.60
16,0:-98:218.04
17,0:-104:218.71
18,0:-111:219.32
19,0:-117:219.70
20,0:-124:220.19
21,0:-130:220.76
22,0:-137:221.24
23,0:-143:221.97
24,0:-150:222.57
25,0:-156:223.14
26,0:-163:223.54
27,0:-169:224.31
28,0:-176:224.70
29,0:-182:225.37
30,0:-189:226.00
31,0:-195:226.40
32,0:-202:227.11
33,0:-208:227.54
34,0:-215:228.14
35,0:-221:228.65
36,0:-228:229.16
37,0:-234:229.76
38,0:-241:230.13
39,0:-247:230.63
40,0:-254:231.06
41,0:-260:231.57
42,0:-267:232.04
43,0:-273:232.33
44,0:-280:232.92
45,0:-286:233.15
46,0:-293:233.50
47,0:-299:233.96
48,0:-306:234.20
49,0:-312:234.61
50,0:-319:234.82
51,0:-325:235.02
52,0:-331:235.27
53,0:-338:235.56
54,0:-344:235.68
55,0:-351:236.04
56,0:-357:236.30
57,0:-364:236.48
58,0:-370:236.55
59,0:-377:236.80
60,0:-383:236.80
61,0:-390:237.01
62,0:-396:237.20
63,0:-400:237.13
64,0:-400:237.36
65,0:-400:237.52
66,0:-400:237.66
67,0:-400:237.80
68,0:-400:238.06
69,0:-400:238.14
70,0:-400:238.19
71,0:-400:238.28
72,0:-400:238.34
73,0:-400:238.49
74,0:-400:238.49
75,0:-400:238.58
76,0:-400:238.65
77,0:-400:238.58
78,0:-400:238.68
79,0:-400:238.73
80,0:-400:238.76
81,0:-400:238.84
82,0:-400:238.92
83,0:-400:238.83
84,0:-400:239.02
85,0:-400:238.89
86,0:-400:238.99
87,0:-400:239.19
88,0:-400:239.06
89,0:-400:239.18
90,0:-400:239.07
91,0:-400:239.23
92,0:-400:239.16
93,0:-400:239.19
94,0:-400:239.24
95,0:-400:239.30
96,0:-400:239.28
97,0:-400:239.27
98,0:-400:239.29
99,0:-400:239.40
100,0:-400:239.33
101,0:-399:239.32
102,0:-393:239.32
103,0:-386:239.51
104,0:-380:239.58
105,0:-373:239.60
106,0:-367:239.85
107,0:-360:239.67
108,0:-354:240.03
109,0:-347:239.97
110,0:-341:239.88
111,0:-334:240.14
112,0:-328:240.02
113,0:-321:240.02
114,0:-315:240.00
115,0:-308:239.91
116,0:-302:239.95
117,0:-295:239.79
118,0:-289:239.66
119,0:-282:239.50
120,0:-276:239.24
121,0:-269:239.01
122,0:-263:238.94
123,0:-256:238.62
124,0:-250:238.41
125,0:-243:237.98
126,0:-237:237.70
127,0:-230:237.36
128,0:-224:237.06
