Index,Data
0,
1,0:-1:19.00
2,0:-38:23.24
3,0:-76:22.92
4,0:-114:22.92
5,0:-151:24.06
6,0:-189:25.62
7,0:-227:27.05
8,0:-264:28.22
9,0:-302:29.09
10,0:-340:29.78
11,0:-378:30.33
12,0:-400:30.79
13,0:-400:31.02
14,0:-400:31.17
15,0:-400:31.20
16,0:-400:31.30
17,0:-400:31.36
18,0:-400:31.37
19,0:-370:31.28
20,0:-332:31.38
21,0:-294:31.30
22,0:-256:31.06
23,0:-219:30.65
24,0:-181:30.07
25,0:-143:29.08
26,0:-106:27.99
27,0:-68:26.34
28,0:-30:24.94
29,0:7:23.81
30,0:45:21.77
31,0:83:20.08
32,0:121:18.87
33,0:158:18.58
34,0:196:18.97
35,0:234:19.57
36,0:271:20.36
37,0:309:21.13
38,0:347:21.83
39,0:384:22.32
40,0:400:22.92
41,0:400:23.40
42,0:400:23.64
43,0:400:23.78
44,0:400:23.92
45,0:400:24.11
46,0:400:24.13
47,1:363:24.23
48,1:325:24.28
49,1:287:24.21
50,1:249:23.78
51,1:212:23.12
52,1:174:22.14
53,1:136:20.82
54,1:99:19.32
55,1:61:17.97
56,1:23:17.32
57,1:-14:17.02
58,1:-52:17.07
59,1:-90:17.79
60,1:-128:19.66
61,1:-165:21.95
62,1:-203:24.10
63,1:-241:25.86
64,1:-278:27.37
65,1:-316:28.44
66,1:-354:29.35
67,1:-391:29.93
68,1:-400:30.51
69,1:-400:30.65
70,1:-400:30.70
71,1:-400:30.81
72,1:-400:30.88
73,1:-400:30.88
74,1:-393:30.93
75,1:-356:30.98
76,1:-318:30.93
77,1:-280:30.74
78,1:-242:30.42
79,1:-205:29.95
80,1:-167:29.12
81,1:-129:27.99
82,1:-92:26.48
83,1:-54:24.93
84,1:-16:23.63
85,1:21:22.06
86,1:59:19.96
87,1:97:18.37
88,1:135:17.75
89,1:172:17.84
90,1:210:18.45
91,1:248:19.38
92,1:285:20.24
93,1:323:21.09
94,1:361:21.71
95,1:398:22.32
96,1:400:22.98
97,1:400:23.37
98,1:400:23.58
99,1:400:23.75
100,1:400:23.83
101,1:400:23.94
102,2:386:24.04
103,2:349:24.16
104,2:311:24.20
105,2:273:23.84
106,2:235:23.35
