Index,Data
0,b'C: 0 P: -1 V: 17.00\r\n'
1,b'C: 0 P: -26 V: 20.80\r\n'
2,b'C: 0 P: -51 V: 20.60\r\n'
3,b'C: 0 P: -76 V: 20.85\r\n'
4,b'C: 0 P: -101 V: 21.60\r\n'
5,b'C: 0 P: -126 V: 22.77\r\n'
6,b'C: 0 P: -151 V: 24.28\r\n'
7,b'C: 0 P: -176 V: 25.41\r\n'
8,b'C: 0 P: -201 V: 26.40\r\n'
9,b'C: 0 P: -226 V: 27.30\r\n'
10,b'C: 0 P: -251 V: 28.20\r\n'
11,b'C: 0 P: -276 V: 28.86\r\n'
12,b'C: 0 P: -301 V: 29.46\r\n'
13,b'C: 0 P: -326 V: 29.82\r\n'
14,b'C: 0 P: -351 V: 30.11\r\n'
15,b'C: 0 P: -376 V: 30.20\r\n'
16,b'C: 0 P: -400 V: 30.54\r\n'
17,b'C: 0 P: -400 V: 30.75\r\n'
18,b'C: 0 P: -400 V: 30.84\r\n'
19,b'C: 0 P: -400 V: 30.78\r\n'
20,b'C: 0 P: -400 V: 30.93\r\n'
21,b'C: 0 P: -400 V: 31.03\r\n'
22,b'C: 0 P: -400 V: 31.05\r\n'
23,b'C: 0 P: -400 V: 31.04\r\n'
24,b'C: 0 P: -400 V: 31.11\r\n'
25,b'C: 0 P: -400 V: 31.11\r\n'
26,b'C: 0 P: -395 V: 31.14\r\n'
27,b'C: 0 P: -370 V: 31.33\r\n'
28,b'C: 0 P: -345 V: 31.42\r\n'
29,b'C: 0 P: -320 V: 31.58\r\n'
30,b'C: 0 P: -295 V: 31.47\r\n'
31,b'C: 0 P: -270 V: 31.30\r\n'
32,b'C: 0 P: -245 V: 31.04\r\n'
33,b'C: 0 P: -220 V: 30.86\r\n'
34,b'C: 0 P: -195 V: 30.58\r\n'
35,b'C: 0 P: -170 V: 30.15\r\n'
36,b'C: 0 P: -145 V: 29.47\r\n'
37,b'C: 0 P: -119 V: 28.66\r\n'
38,b'C: 0 P: -94 V: 27.77\r\n'
39,b'C: 0 P: -69 V: 26.51\r\n'
40,b'C: 0 P: -44 V: 25.02\r\n'
41,b'C: 0 P: -19 V: 23.62\r\n'
42,b'C: 0 P: 6 V: 21.98\r\n'
43,b'C: 0 P: 31 V: 20.89\r\n'
44,b'C: 0 P: 56 V: 19.79\r\n'
45,b'C: 0 P: 81 V: 18.84\r\n'
46,b'C: 0 P: 106 V: 18.27\r\n'
47,b'C: 0 P: 131 V: 18.19\r\n'
48,b'C: 0 P: 156 V: 18.24\r\n'
49,b'C: 0 P: 181 V: 18.61\r\n'
50,b'C: 0 P: 206 V: 19.25\r\n'
51,b'C: 0 P: 231 V: 19.73\r\n'
52,b'C: 0 P: 256 V: 20.20\r\n'
53,b'C: 0 P: 281 V: 20.67\r\n'
54,b'C: 0 P: 306 V: 21.24\r\n'
55,b'C: 0 P: 331 V: 21.68\r\n'
56,b'C: 0 P: 357 V: 22.24\r\n'
57,b'C: 0 P: 382 V: 22.54\r\n'
58,b'C: 0 P: 400 V: 22.93\r\n'
59,b'C: 0 P: 400 V: 23.35\r\n'
60,b'C: 0 P: 400 V: 23.61\r\n'
61,b'C: 0 P: 400 V: 23.87\r\n'
62,b'C: 0 P: 400 V: 23.92\r\n'
63,b'C: 0 P: 400 V: 24.04\r\n'
64,b'C: 0 P: 400 V: 24.11\r\n'
65,b'C: 0 P: 400 V: 24.17\r\n'
66,b'C: 0 P: 400 V: 24.25\r\n'
67,b'C: 0 P: 400 V: 24.32\r\n'
68,b'C: 1 P: 390 V: 24.33\r\n'
69,b'C: 1 P: 365 V: 24.62\r\n'
70,b'C: 1 P: 340 V: 24.50\r\n'
71,b'C: 1 P: 315 V: 24.63\r\n'
72,b'C: 1 P: 290 V: 24.57\r\n'
73,b'C: 1 P: 265 V: 24.11\r\n'
74,b'C: 1 P: 239 V: 23.78\r\n'
75,b'C: 1 P: 214 V: 23.33\r\n'
76,b'C: 1 P: 189 V: 22.72\r\n'
77,b'C: 1 P: 164 V: 21.95\r\n'
78,b'C: 1 P: 139 V: 21.07\r\n'
79,b'C: 1 P: 114 V: 20.17\r\n'
80,b'C: 1 P: 89 V: 19.23\r\n'
81,b'C: 1 P: 64 V: 18.36\r\n'
82,b'C: 1 P: 39 V: 17.65\r\n'
83,b'C: 1 P: 14 V: 17.31\r\n'
84,b'C: 1 P: -11 V: 16.93\r\n'
85,b'C: 1 P: -36 V: 16.93\r\n'
86,b'C: 1 P: -61 V: 17.39\r\n'
87,b'C: 1 P: -86 V: 18.33\r\n'
88,b'C: 1 P: -111 V: 19.71\r\n'
89,b'C: 1 P: -136 V: 21.23\r\n'
90,b'C: 1 P: -161 V: 22.94\r\n'
91,b'C: 1 P: -186 V: 24.19\r\n'
92,b'C: 1 P: -211 V: 25.60\r\n'
93,b'C: 1 P: -237 V: 26.56\r\n'
94,b'C: 1 P: -262 V: 27.50\r\n'
95,b'C: 1 P: -287 V: 28.37\r\n'
96,b'C: 1 P: -312 V: 28.93\r\n'
97,b'C: 1 P: -337 V: 29.52\r\n'
98,b'C: 1 P: -362 V: 29.87\r\n'
99,b'C: 1 P: -387 V: 29.99\r\n'
100,b'C: 1 P: -400 V: 30.23\r\n'
101,b'C: 1 P: -400 V: 30.60\r\n'
102,b'C: 1 P: -400 V: 30.61\r\n'
103,b'C: 1 P: -400 V: 30.71\r\n'
104,b'C: 1 P: -400 V: 30.78\r\n'
105,b'C: 1 P: -400 V: 30.77\r\n'
106,b'C: 1 P: -400 V: 30.93\r\n'
107,b'C: 1 P: -400 V: 30.94\r\n'
108,b'C: 1 P: -400 V: 30.88\r\n'
109,b'C: 1 P: -400 V: 30.90\r\n'
110,b'C: 1 P: -385 V: 31.04\r\n'
111,b'C: 1 P: -360 V: 31.10\r\n'
112,b'C: 1 P: -335 V: 31.08\r\n'
113,b'C: 1 P: -309 V: 31.29\r\n'
114,b'C: 1 P: -284 V: 31.14\r\n'
115,b'C: 1 P: -259 V: 30.85\r\n'
116,b'C: 1 P: -234 V: 30.59\r\n'
117,b'C: 1 P: -209 V: 30.43\r\n'
118,b'C: 1 P: -184 V: 29.94\r\n'
119,b'C: 1 P: -159 V: 29.45\r\n'
120,b'C: 1 P: -134 V: 28.65\r\n'
121,b'C: 1 P: -109 V: 27.68\r\n'
122,b'C: 1 P: -84 V: 26.52\r\n'
123,b'C: 1 P: -59 V: 25.29\r\n'
124,b'C: 1 P: -34 V: 23.92\r\n'
125,b'C: 1 P: -9 V: 22.43\r\n'
126,b'C: 1 P: 16 V: 20.97\r\n'
127,b'C: 1 P: 41 V: 19.87\r\n'
128,b'C: 1 P: 66 V: 18.73\r\n'
129,b'C: 1 P: 91 V: 17.91\r\n'
