Timestamp,Data
20250123_201033,C: 0 T: 2499 P: -1 V: 24
20250123_201033,C: 0 T: 2510 P: -6 V: 18
20250123_201033,C: 0 T: 2521 P: -12 V: 23
20250123_201033,C: 0 T: 2532 P: -17 V: 23
20250123_201033,C: 0 T: 2543 P: -23 V: 21
20250123_201033,C: 0 T: 2554 P: -28 V: 22
20250123_201033,C: 0 T: 2565 P: -34 V: 23
20250123_201033,C: 0 T: 2576 P: -39 V: 20
20250123_201033,C: 0 T: 2587 P: -45 V: 22
20250123_201033,C: 0 T: 2598 P: -50 V: 22
20250123_201033,C: 0 T: 2609 P: -55 V: 23
20250123_201033,C: 0 T: 2620 P: -61 V: 23
20250123_201033,C: 0 T: 2631 P: -66 V: 23
20250123_201033,C: 0 T: 2642 P: -72 V: 24
20250123_201033,C: 0 T: 2653 P: -77 V: 23
20250123_201033,C: 0 T: 2664 P: -83 V: 23
20250123_201033,C: 0 T: 2675 P: -88 V: 22
20250123_201033,C: 0 T: 2686 P: -94 V: 22
20250123_201033,C: 0 T: 2697 P: -99 V: 23
20250123_201033,C: 0 T: 2708 P: -105 V: 22
20250123_201033,C: 0 T: 2719 P: -110 V: 23
20250123_201033,C: 0 T: 2730 P: -116 V: 23
20250123_201033,C: 0 T: 2741 P: -121 V: 23
20250123_201033,C: 0 T: 2752 P: -127 V: 22
20250123_201033,C: 0 T: 2763 P: -132 V: 23
20250123_201033,C: 0 T: 2774 P: -138 V: 23
20250123_201033,C: 0 T: 2785 P: -143 V: 23
20250123_201033,C: 0 T: 2796 P: -149 V: 22
20250123_201033,C: 0 T: 2807 P: -154 V: 22
20250123_201033,C: 0 T: 2818 P: -160 V: 22
20250123_201033,C: 0 T: 2829 P: -165 V: 23
20250123_201033,C: 0 T: 2840 P: -171 V: 22
20250123_201033,C: 0 T: 2851 P: -176 V: 23
20250123_201033,C: 0 T: 2862 P: -182 V: 23
20250123_201033,C: 0 T: 2873 P: -187 V: 23
20250123_201033,C: 0 T: 2884 P: -193 V: 23
20250123_201033,C: 0 T: 2895 P: -198 V: 23
20250123_201033,C: 0 T: 2906 P: -204 V: 22
20250123_201033,C: 0 T: 2917 P: -209 V: 22
20250123_201033,C: 0 T: 2928 P: -215 V: 22
20250123_201033,C: 0 T: 2939 P: -220 V: 22
20250123_201033,C: 0 T: 2950 P: -226 V: 24
20250123_201033,C: 0 T: 2961 P: -231 V: 23
20250123_201033,C: 0 T: 2972 P: -237 V: 22
20250123_201033,C: 0 T: 2983 P: -242 V: 23
20250123_201033,C: 0 T: 2994 P: -248 V: 25
20250123_201033,C: 0 T: 3005 P: -253 V: 23
20250123_201033,C: 0 T: 3016 P: -259 V: 22
20250123_201033,C: 0 T: 3027 P: -264 V: 22
20250123_201033,C: 0 T: 3038 P: -270 V: 22
20250123_201033,C: 0 T: 3049 P: -275 V: 23
20250123_201033,C: 0 T: 3060 P: -281 V: 21
20250123_201033,C: 0 T: 3071 P: -286 V: 22
20250123_201033,C: 0 T: 3082 P: -292 V: 22
20250123_201033,C: 0 T: 3093 P: -297 V: 22
20250123_201033,C: 0 T: 3104 P: -303 V: 22
20250123_201033,C: 0 T: 3115 P: -308 V: 22
20250123_201033,C: 0 T: 3126 P: -314 V: 22
20250123_201033,C: 0 T: 3137 P: -319 V: 22
20250123_201033,C: 0 T: 3148 P: -325 V: 23
20250123_201033,C: 0 T: 3159 P: -330 V: 26
20250123_201033,C: 0 T: 3170 P: -336 V: 22
20250123_201033,C: 0 T: 3181 P: -341 V: 23
20250123_201033,C: 0 T: 3192 P: -347 V: 22
20250123_201033,C: 0 T: 3203 P: -352 V: 22
20250123_201033,C: 0 T: 3214 P: -358 V: 23
20250123_201033,C: 0 T: 3225 P: -363 V: 24
20250123_201033,C: 0 T: 3236 P: -369 V: 23
20250123_201033,C: 0 T: 3247 P: -374 V: 22
20250123_201033,C: 0 T: 3258 P: -380 V: 22
20250123_201033,C: 0 T: 3269 P: -385 V: 22
20250123_201033,C: 0 T: 3280 P: -391 V: 23
20250123_201033,C: 0 T: 3291 P: -396 V: 22
20250123_201033,C: 0 T: 3302 P: -400 V: 22
20250123_201033,C: 0 T: 3313 P: -400 V: 23
20250123_201033,C: 0 T: 3324 P: -400 V: 22
20250123_201033,C: 0 T: 3335 P: -400 V: 22
20250123_201033,C: 0 T: 3346 P: -400 V: 23
20250123_201033,C: 0 T: 3357 P: -400 V: 23
20250123_201033,C: 0 T: 3368 P: -400 V: 23
20250123_201033,C: 0 T: 3379 P: -400 V: 23
20250123_201033,C: 0 T: 3390 P: -400 V: 23
20250123_201033,C: 0 T: 3401 P: -400 V: 23
20250123_201033,C: 0 T: 3412 P: -400 V: 22
20250123_201033,C: 0 T: 3423 P: -400 V: 22
20250123_201033,C: 0 T: 3434 P: -400 V: 23
20250123_201033,C: 0 T: 3445 P: -400 V: 23
20250123_201033,C: 0 T: 3456 P: -400 V: 22
20250123_201033,C: 0 T: 3467 P: -400 V: 22
20250123_201033,C: 0 T: 3478 P: -400 V: 23
20250123_201033,C: 0 T: 3489 P: -400 V: 23
20250123_201033,C: 0 T: 3500 P: -400 V: 23
20250123_201033,C: 0 T: 3511 P: -400 V: 23
20250123_201033,C: 0 T: 3522 P: -400 V: 22
20250123_201033,C: 0 T: 3533 P: -400 V: 23
20250123_201033,C: 0 T: 3544 P: -400 V: 23
