Timestamp,Data
2025-01-23 16:02:09,C: 0 T: 16912 P: -1 V: 44
2025-01-23 16:02:09,C: 0 T: 16923 P: -6 V: 40
2025-01-23 16:02:09,C: 0 T: 16934 P: -12 V: 39
2025-01-23 16:02:09,C: 0 T: 16945 P: -17 V: 41
2025-01-23 16:02:09,C: 0 T: 16956 P: -23 V: 38
2025-01-23 16:02:09,C: 0 T: 16967 P: -28 V: 47
2025-01-23 16:02:09,C: 0 T: 16978 P: -34 V: 43
2025-01-23 16:02:09,C: 0 T: 16989 P: -39 V: 36
2025-01-23 16:02:09,C: 0 T: 17000 P: -44 V: 44
2025-01-23 16:02:09,C: 0 T: 17011 P: -50 V: 37
2025-01-23 16:02:09,C: 0 T: 17022 P: -55 V: 39
2025-01-23 16:02:09,C: 0 T: 17033 P: -61 V: 43
2025-01-23 16:02:09,C: 0 T: 17044 P: -66 V: 35
2025-01-23 16:02:09,C: 0 T: 17055 P: -72 V: 36
2025-01-23 16:02:09,C: 0 T: 17066 P: -77 V: 29
2025-01-23 16:02:09,C: 0 T: 17077 P: -83 V: 44
2025-01-23 16:02:09,C: 0 T: 17088 P: -88 V: 44
2025-01-23 16:02:09,C: 0 T: 17099 P: -94 V: 34
2025-01-23 16:02:09,C: 0 T: 17110 P: -99 V: 37
2025-01-23 16:02:09,C: 0 T: 17121 P: -105 V: 36
2025-01-23 16:02:09,C: 0 T: 17132 P: -110 V: 37
2025-01-23 16:02:09,C: 0 T: 17143 P: -116 V: 43
2025-01-23 16:02:09,C: 0 T: 17154 P: -121 V: 36
2025-01-23 16:02:09,C: 0 T: 17165 P: -127 V: 36
2025-01-23 16:02:09,C: 0 T: 17176 P: -132 V: 34
2025-01-23 16:02:09,C: 0 T: 17187 P: -138 V: 42
2025-01-23 16:02:09,C: 0 T: 17198 P: -143 V: 27
2025-01-23 16:02:09,C: 0 T: 17209 P: -149 V: 39
2025-01-23 16:02:09,C: 0 T: 17220 P: -154 V: 38
2025-01-23 16:02:09,C: 0 T: 17231 P: -160 V: 50
2025-01-23 16:02:09,C: 0 T: 17242 P: -165 V: 41
2025-01-23 16:02:09,C: 0 T: 17253 P: -171 V: 37
2025-01-23 16:02:09,C: 0 T: 17264 P: -176 V: 35
2025-01-23 16:02:09,C: 0 T: 17275 P: -182 V: 34
2025-01-23 16:02:09,C: 0 T: 17286 P: -187 V: 47
2025-01-23 16:02:09,C: 0 T: 17297 P: -193 V: 39
2025-01-23 16:02:09,C: 0 T: 17308 P: -198 V: 38
2025-01-23 16:02:09,C: 0 T: 17319 P: -204 V: 36
2025-01-23 16:02:09,C: 0 T: 17330 P: -209 V: 36
2025-01-23 16:02:09,C: 0 T: 17341 P: -215 V: 36
2025-01-23 16:02:09,C: 0 T: 17352 P: -220 V: 44
2025-01-23 16:02:09,C: 0 T: 17363 P: -226 V: 38
2025-01-23 16:02:09,C: 0 T: 17374 P: -231 V: 41
2025-01-23 16:02:09,C: 0 T: 17385 P: -237 V: 34
2025-01-23 16:02:09,C: 0 T: 17396 P: -242 V: 35
2025-01-23 16:02:09,C: 0 T: 17407 P: -248 V: 32
2025-01-23 16:02:09,C: 0 T: 17418 P: -253 V: 34
2025-01-23 16:02:09,C: 0 T: 17429 P: -259 V: 34
2025-01-23 16:02:09,C: 0 T: 17440 P: -264 V: 36
2025-01-23 16:02:09,C: 0 T: 17451 P: -270 V: 37
2025-01-23 16:02:09,C: 0 T: 17462 P: -275 V: 39
2025-01-23 16:02:09,C: 0 T: 17473 P: -281 V: 39
2025-01-23 16:02:09,C: 0 T: 17484 P: -286 V: 37
2025-01-23 16:02:09,C: 0 T: 17495 P: -292 V: 45
2025-01-23 16:02:09,C: 0 T: 17506 P: -297 V: 44
2025-01-23 16:02:09,C: 0 T: 17517 P: -303 V: 38
2025-01-23 16:02:09,C: 0 T: 17528 P: -308 V: 35
2025-01-23 16:02:09,C: 0 T: 17539 P: -314 V: 37
2025-01-23 16:02:09,C: 0 T: 17550 P: -319 V: 33
2025-01-23 16:02:09,C: 0 T: 17561 P: -325 V: 43
2025-01-23 16:02:09,C: 0 T: 17572 P: -330 V: 35
2025-01-23 16:02:09,C: 0 T: 17583 P: -336 V: 47
2025-01-23 16:02:09,C: 0 T: 17594 P: -341 V: 44
2025-01-23 16:02:09,C: 0 T: 17605 P: -347 V: 44
2025-01-23 16:02:09,C: 0 T: 17616 P: -352 V: 41
2025-01-23 16:02:09,C: 0 T: 17627 P: -358 V: 31
2025-01-23 16:02:09,C: 0 T: 17638 P: -363 V: 37
2025-01-23 16:02:09,C: 0 T: 17649 P: -369 V: 33
2025-01-23 16:02:09,C: 0 T: 17660 P: -374 V: 41
2025-01-23 16:02:09,C: 0 T: 17671 P: -380 V: 39
