Index,Data
0,0:-1:20.00
1,0:-38:18.43
2,0:-75:18.81
3,0:-113:20.36
4,0:-150:22.44
5,0:-188:24.51
6,0:-225:26.15
7,0:-263:27.49
8,0:-300:28.47
9,0:-338:29.21
10,0:-375:29.77
11,0:-400:30.28
12,0:-400:30.47
13,0:-400:30.68
14,0:-400:30.69
15,0:-400:30.75
16,0:-400:30.79
17,0:-400:30.82
18,0:-372:30.88
19,0:-335:30.92
20,0:-297:30.82
21,0:-260:30.69
22,0:-222:30.32
23,0:-185:29.78
24,0:-148:28.92
25,0:-110:27.68
26,0:-73:25.98
27,0:-35:23.76
28,0:2:21.15
29,0:40:18.74
30,0:77:17.26
31,0:115:16.73
32,0:152:17.10
33,0:189:17.77
34,0:227:18.57
35,0:264:19.55
36,0:302:20.40
37,0:339:21.14
38,0:377:21.76
39,0:400:22.22
40,0:400:22.78
41,0:400:23.07
42,0:400:23.26
43,0:400:23.40
44,0:400:23.50
45,0:400:23.56
46,1:371:23.65
47,1:333:23.84
48,1:296:23.90
49,1:258:23.73
50,1:221:23.16
51,1:184:22.33
52,1:146:21.10
53,1:109:19.61
54,1:71:17.95
55,1:34:16.41
56,1:-4:15.35
57,1:-41:15.22
58,1:-79:16.37
59,1:-116:18.57
60,1:-154:21.03
61,1:-191:23.44
62,1:-228:25.34
63,1:-266:26.81
64,1:-303:27.91
65,1:-341:28.79
66,1:-378:29.36
67,1:-400:29.83
68,1:-400:30.17
69,1:-400:30.27
70,1:-400:30.42
71,1:-400:30.46
72,1:-400:30.53
73,1:-400:30.59
74,1:-369:30.63
75,1:-332:30.57
76,1:-294:30.59
77,1:-257:30.37
78,1:-219:30.02
79,1:-182:29.42
80,1:-144:28.55
81,1:-107:27.20
82,1:-69:25.48
83,1:-32:23.06
84,1:5:20.42
85,1:43:18.07
86,1:80:16.75
87,1:118:16.39
88,1:155:16.64
89,1:193:17.46
90,1:230:18.35
91,1:268:19.30
92,1:305:20.18
93,1:342:21.03
94,1:380:21.61
95,1:400:22.12
96,1:400:22.68
97,1:400:23.00
98,1:400:23.11
99,1:400:23.23
100,1:400:23.35
101,1:400:23.41
102,2:368:23.57
103,2:330:23.74
104,2:293:23.81
105,2:255:23.53
106,2:218:22.88
107,2:180:21.98
108,2:143:20.73
109,2:105:19.17
110,2:68:17.49
111,2:31:15.89
112,2:-7:15.11
113,2:-44:15.15
114,2:-82:16.36
115,2:-119:18.55
116,2:-157:21.21
117,2:-194:23.49
118,2:-232:25.46
119,2:-269:26.93
120,2:-306:27.94
121,2:-344:28.83
122,2:-381:29.39
123,2:-400:29.84
124,2:-400:30.23
125,2:-400:30.34
126,2:-400:30.39
127,2:-400:30.47
128,2:-400:30.43
129,2:-400:30.50
130,2:-366:30.52
131,2:-329:30.60
132,2:-291:30.45
133,2:-254:30.30
134,2:-216:30.02
135,2:-179:29.32
136,2:-141:28.33
137,2:-104:26.99
138,2:-66:25.07
139,2:-29:22.70
140,2:8:20.11
141,2:46:17.73
142,2:83:16.45
143,2:121:16.18
144,2:158:16.61
145,2:196:17.37
146,2:233:18.34
147,2:271:19.28
148,2:308:20.15
149,2:345:20.99
150,2:383:21.63
151,2:400:22.11
152,2:400:22.65
153,2:400:22.93
154,2:400:23.08
155,2:400:23.20
156,2:400:23.32
157,2:400:23.39
158,3:364:23.51
159,3:326:23.66
160,3:289:23.71
161,3:251:23.31
162,3:214:22.81
163,3:176:21.85
164,3:138:20.40
165,3:101:18.85
166,3:63:17.21
167,3:25:15.71
168,
