Index,Data
0,
1,0:-1:530.00
2,0:-7:535.25
3,0:-13:535.58
4,0:-20:535.77
5,0:-26:535.64
6,0:-33:535.87
7,0:-39:535.92
8,0:-46:535.91
9,0:-52:535.79
10,0:-59:535.90
11,0:-65:535.98
12,0:-72:535.92
13,0:-78:535.91
14,0:-85:536.05
15,0:-91:536.24
16,0:-98:536.33
17,0:-104:536.53
18,0:-111:536.57
19,0:-117:536.67
20,0:-124:536.81
21,0:-130:536.82
22,0:-137:537.06
23,0:-143:537.19
24,0:-150:537.34
25,0:-156:537.51
26,0:-163:537.73
27,0:-169:538.00
28,0:-176:538.10
29,0:-182:538.38
30,0:-189:538.53
31,0:-195:538.90
32,0:-202:538.98
33,0:-208:539.38
34,0:-215:539.49
35,0:-221:539.69
36,0:-228:539.92
37,0:-234:540.17
38,0:-241:540.27
39,0:-247:540.41
40,0:-254:540.52
41,0:-260:540.74
42,0:-267:540.94
43,0:-273:541.00
44,0:-280:541.12
45,0:-286:541.46
46,0:-293:541.61
47,0:-299:541.78
48,0:-306:541.96
49,0:-312:542.05
50,0:-319:542.25
51,0:-325:542.39
52,0:-331:542.31
53,0:-338:542.33
54,0:-344:542.70
55,0:-351:542.71
56,0:-357:543.04
57,0:-364:542.79
58,0:-370:543.10
59,0:-377:543.26
60,0:-383:543.30
61,0:-390:543.28
62,0:-396:543.38
63,0:-400:543.42
64,0:-400:543.42
65,0:-400:543.86
66,0:-400:544.02
67,0:-400:544.29
68,0:-400:544.40
69,0:-400:544.56
70,0:-400:544.69
71,0:-400:544.87
72,0:-400:545.05
73,0:-400:544.88
74,0:-400:545.16
75,0:-400:545.14
76,0:-400:545.22
77,0:-400:545.42
78,0:-400:545.47
79,0:-400:545.48
80,0:-400:545.49
81,0:-400:545.66
82,0:-400:545.69
83,0:-400:545.76
84,0:-400:545.94
85,0:-400:545.86
86,0:-400:546.03
87,0:-400:546.00
88,0:-400:546.02
89,0:-400:545.86
90,0:-400:546.21
91,0:-400:546.01
92,0:-400:546.18
93,0:-400:546.15
94,0:-400:546.15
95,0:-400:546.38
96,0:-400:546.26
97,0:-400:546.42
98,0:-400:546.38
99,0:-400:546.31
100,0:-400:546.46
101,0:-399:546.47
102,0:-393:546.47
103,0:-386:546.60
104,0:-380:546.62
105,0:-373:546.58
106,0:-367:546.73
107,0:-360:546.61
108,0:-354:546.60
109,0:-347:546.67
110,0:-341:546.96
111,0:-334:546.90
112,0:-328:546.88
113,0:-321:547.18
114,0:-315:546.80
115,0:-308:547.20
116,0:-302:547.19
117,0:-295:547.01
118,0:-289:547.11
119,0:-282:547.07
120,0:-276:547.03
121,0:-269:546.83
122,0:-263:546.77
123,0:-256:546.51
124,0:-250:546.38
125,0:-243:546.46
126,0:-237:545.97
127,0:-230:545.65
128,0:-224:545.53
129,0:-217:545.05
130,0:-211:544.86
131,0:-204:544.53
132,0:-198:544.15
133,0:-191:543.83
134,0:-185:543.42
135,0:-178:542.85
136,0:-172:542.58
137,0:-165:541.73
138,0:-159:541.35
139,0:-152:540.66
140,0:-146:539.98
141,0:-139:539.44
142,0:-133:538.71
143,0:-126:537.99
144,0:-120:537.12
145,0:-113:536.57
146,0:-107:535.76
147,0:-100:534.70
148,0:-94:533.94
149,0:-87:532.90
150,0:-81:532.07
151,0:-75:531.03
152,0:-68:530.04
153,0:-62:528.90
154,0:-55:528.13
155,0:-49:526.87
156,0:-42:525.81
157,0:-36:524.62
158,0:-29:523.38
159,0:-23:522.48
160,0:-16:521.13
161,0:-10:520.10
162,0:-3:518.73
163,0:0:517.76
164,0:0:517.63
165,0:0:518.01
166,0:0:518.10
167,0:0:518.34
168,0:0:518.53
169,0:0:518.61
170,0:0:518.90
171,0:0:518.97
172,0:0:519.34
173,0:0:519.27
174,0:0:519.58
