Index,Data
0,
1,0:-1:26.00
2,0:-7:25.26
3,0:-13:25.24
4,0:-20:25.28
5,0:-26:25.16
6,0:-33:25.20
7,0:-39:25.17
8,0:-46:25.14
9,0:-52:25.16
10,0:-59:25.40
11,0:-65:25.63
12,0:-72:25.74
13,0:-78:26.03
14,0:-85:26.12
15,0:-91:26.43
16,0:-98:26.73
17,0:-104:27.18
18,0:-111:27.07
19,0:-117:27.40
20,0:-124:27.55
21,0:-130:27.80
22,0:-137:28.12
23,0:-143:28.21
24,0:-150:28.57
25,0:-156:28.56
26,0:-163:28.90
27,0:-169:28.93
28,0:-176:29.14
29,0:-182:29.31
30,0:-189:29.54
31,0:-195:29.64
32,0:-202:29.88
33,0:-208:29.75
34,0:-215:30.03
35,0:-221:30.17
36,0:-228:30.22
37,0:-234:30.27
38,0:-241:30.47
39,0:-247:30.61
40,0:-254:30.64
41,0:-260:30.86
42,0:-267:30.92
43,0:-273:30.96
44,0:-280:31.12
45,0:-286:31.02
46,0:-293:31.18
47,0:-299:31.25
48,0:-306:31.22
49,0:-312:31.39
50,0:-319:31.32
51,0:-325:31.55
52,0:-331:31.58
53,0:-338:31.33
54,0:-344:31.66
55,0:-351:31.57
56,0:-357:31.60
57,0:-364:31.70
58,0:-370:31.58
59,0:-377:31.77
60,0:-383:31.70
61,0:-390:31.69
62,0:-396:31.74
63,0:-400:32.00
64,0:-400:32.11
65,0:-400:32.13
66,0:-400:31.93
67,0:-400:32.03
68,0:-400:32.15
69,0:-400:32.05
70,0:-400:32.00
71,0:-400:32.08
72,0:-400:32.03
73,0:-400:32.05
74,0:-400:32.07
75,0:-400:32.11
76,0:-400:31.99
77,0:-400:32.19
78,0:-400:32.16
79,0:-400:32.09
80,0:-400:32.28
81,0:-400:32.09
82,0:-400:32.08
83,0:-400:32.10
84,0:-400:32.12
85,0:-400:32.08
86,0:-400:32.16
87,0:-400:32.28
88,0:-400:32.18
89,0:-400:32.16
90,0:-400:32.12
91,0:-400:32.16
92,0:-400:32.17
93,0:-400:32.20
94,0:-400:32.06
95,0:-400:32.12
96,0:-400:32.23
97,0:-400:32.19
98,0:-400:32.26
99,0:-400:32.32
100,0:-400:32.21
101,0:-399:32.38
102,0:-393:32.20
103,0:-386:32.03
104,0:-380:32.26
105,0:-373:32.22
106,0:-367:32.12
107,0:-360:32.19
108,0:-354:32.23
109,0:-347:32.17
110,0:-341:32.17
111,0:-334:32.24
112,0:-328:32.20
113,0:-321:32.18
114,0:-315:32.13
115,0:-308:32.07
116,0:-302:32.12
117,0:-295:31.94
118,0:-289:32.16
119,0:-282:32.07
120,0:-276:32.02
121,0:-269:31.88
122,0:-263:31.84
123,0:-256:31.96
124,0:-250:31.93
125,0:-243:31.84
126,0:-237:31.61
