Index,Data
0,C: 0 T: 19597 P: -1 V: 29
1,C: 0 T: 19608 P: -3 V: 15
2,C: 0 T: 19619 P: -6 V: 22
3,C: 0 T: 19630 P: -9 V: 18
4,C: 0 T: 19641 P: -12 V: 17
5,C: 0 T: 19652 P: -14 V: 17
6,C: 0 T: 19663 P: -17 V: 19
7,C: 0 T: 19674 P: -20 V: 15
8,C: 0 T: 19685 P: -23 V: 19
9,C: 0 T: 19696 P: -25 V: 17
10,C: 0 T: 19707 P: -28 V: 14
11,C: 0 T: 19718 P: -31 V: 19
12,C: 0 T: 19729 P: -34 V: 20
13,C: 0 T: 19740 P: -36 V: 18
14,C: 0 T: 19751 P: -39 V: 19
15,C: 0 T: 19762 P: -42 V: 28
16,C: 0 T: 19773 P: -45 V: 18
17,C: 0 T: 19784 P: -47 V: 13
18,C: 0 T: 19795 P: -50 V: 31
19,C: 0 T: 19806 P: -53 V: 27
20,C: 0 T: 19817 P: -56 V: 14
21,C: 0 T: 19828 P: -58 V: 30
22,C: 0 T: 19839 P: -61 V: 17
23,C: 0 T: 19850 P: -64 V: 20
24,C: 0 T: 19861 P: -67 V: 22
25,C: 0 T: 19872 P: -69 V: 19
26,C: 0 T: 19883 P: -72 V: 15
27,C: 0 T: 19894 P: -75 V: 30
28,C: 0 T: 19905 P: -77 V: 26
29,C: 0 T: 19916 P: -80 V: 23
30,C: 0 T: 19927 P: -83 V: 18
31,C: 0 T: 19938 P: -86 V: 28
32,C: 0 T: 19949 P: -88 V: 18
33,C: 0 T: 19960 P: -91 V: 32
34,C: 0 T: 19971 P: -94 V: 27
35,C: 0 T: 19982 P: -97 V: 21
36,C: 0 T: 19993 P: -99 V: 14
37,C: 0 T: 20004 P: -102 V: 40
38,C: 0 T: 20015 P: -105 V: 25
39,C: 0 T: 20026 P: -108 V: 24
40,C: 0 T: 20037 P: -110 V: 19
41,C: 0 T: 20048 P: -113 V: 17
42,C: 0 T: 20059 P: -116 V: 19
43,C: 0 T: 20070 P: -119 V: 23
44,C: 0 T: 20081 P: -121 V: 17
45,C: 0 T: 20092 P: -124 V: 25
46,C: 0 T: 20103 P: -127 V: 24
47,C: 0 T: 20114 P: -130 V: 26
48,C: 0 T: 20125 P: -132 V: 22
49,C: 0 T: 20136 P: -135 V: 28
50,C: 0 T: 20147 P: -138 V: 26
51,C: 0 T: 20158 P: -141 V: 26
52,C: 0 T: 20169 P: -143 V: 34
53,C: 0 T: 20180 P: -146 V: 33
54,C: 0 T: 20191 P: -149 V: 15
55,C: 0 T: 20202 P: -152 V: 17
56,C: 0 T: 20213 P: -154 V: 30
57,C: 0 T: 20224 P: -157 V: 35
58,C: 0 T: 20235 P: -160 V: 17
59,C: 0 T: 20246 P: -163 V: 33
60,C: 0 T: 20257 P: -165 V: 18
61,C: 0 T: 20268 P: -168 V: 32
62,C: 0 T: 20279 P: -171 V: 20
63,C: 0 T: 20290 P: -174 V: 27
64,C: 0 T: 20301 P: -176 V: 27
65,C: 0 T: 20312 P: -179 V: 27
66,C: 0 T: 20323 P: -182 V: 35
67,C: 0 T: 20334 P: -185 V: 28
68,C: 0 T: 20345 P: -187 V: 35
69,C: 0 T: 20356 P: -190 V: 33
70,C: 0 T: 20367 P: -193 V: 22
71,C: 0 T: 20378 P: -196 V: 27
72,C: 0 T: 20389 P: -198 V: 17
73,C: 0 T: 20400 P: -201 V: 19
74,C: 0 T: 20411 P: -204 V: 31
75,C: 0 T: 20422 P: -207 V: 28
76,C: 0 T: 20433 P: -209 V: 41
77,C: 0 T: 20444 P: -212 V: 28
78,C: 0 T: 20455 P: -215 V: 30
79,C: 0 T: 20466 P: -218 V: 27
80,C: 0 T: 20477 P: -220 V: 28
81,C: 0 T: 20488 P: -223 V: 30
82,C: 0 T: 20499 P: -226 V: 35
83,C: 0 T: 20510 P: -229 V: 26
84,C: 0 T: 20521 P: -231 V: 30
85,C: 0 T: 20532 P: -234 V: 29
86,C: 0 T: 20543 P: -237 V: 29
87,C: 0 T: 20554 P: -240 V: 22
88,C: 0 T: 20565 P: -242 V: 22
89,C: 0 T: 20576 P: -245 V: 38
90,C: 0 T: 20587 P: -248 V: 29
91,C: 0 T: 20598 P: -251 V: 34
92,C: 0 T: 20609 P: -253 V: 31
93,C: 0 T: 20620 P: -256 V: 30
94,C: 0 T: 20631 P: -259 V: 37
95,C: 0 T: 20642 P: -262 V: 32
96,C: 0 T: 20653 P: -264 V: 31
97,C: 0 T: 20664 P: -267 V: 29
98,C: 0 T: 20675 P: -270 V: 35
99,C: 0 T: 20686 P: -273 V: 31
100,C: 0 T: 20697 P: -275 V: 32
101,C: 0 T: 20708 P: -278 V: 24
102,C: 0 T: 20719 P: -281 V: 20
103,C: 0 T: 20730 P: -284 V: 26
104,C: 0 T: 20741 P: -286 V: 32
105,C: 0 T: 20752 P: -289 V: 26
106,C: 0 T: 20763 P: -292 V: 35
107,C: 0 T: 20774 P: -295 V: 23
108,C: 0 T: 20785 P: -297 V: 24
109,C: 0 T: 20796 P: -300 V: 22
110,C: 0 T: 20807 P: -303 V: 24
111,C: 0 T: 20818 P: -306 V: 42
112,C: 0 T: 20829 P: -308 V: 31
113,C: 0 T: 20840 P: -311 V: 29
114,C: 0 T: 20851 P: -314 V: 24
115,C: 0 T: 20862 P: -317 V: 33
116,C: 0 T: 20873 P: -319 V: 31
117,C: 0 T: 20884 P: -322 V: 34
118,C: 0 T: 20895 P: -325 V: 24
119,C: 0 T: 20906 P: -328 V: 16
120,C: 0 T: 20917 P: -330 V: 39
121,C: 0 T: 20928 P: -333 V: 23
122,C: 0 T: 20939 P: -336 V: 34
123,C: 0 T: 20950 P: -339 V: 27
124,C: 0 T: 20961 P: -341 V: 25
125,C: 0 T: 20972 P: -344 V: 26
126,C: 0 T: 20983 P: -347 V: 24
127,C: 0 T: 20994 P: -350 V: 36
128,C: 0 T: 21005 P: -352 V: 33
129,C: 0 T: 21016 P: -355 V: 31
130,C: 0 T: 21027 P: -358 V: 22
131,C: 0 T: 21038 P: -361 V: 22
132,C: 0 T: 21049 P: -363 V: 30
133,C: 0 T: 21060 P: -366 V: 29
134,C: 0 T: 21071 P: -369 V: 32
135,C: 0 T: 21082 P: -372 V: 34
136,C: 0 T: 21093 P: -374 V: 46
137,C: 0 T: 21104 P: -377 V: 31
138,C: 0 T: 21115 P: -380 V: 30
139,C: 0 T: 21126 P: -383 V: 26
140,C: 0 T: 21137 P: -385 V: 34
141,C: 0 T: 21148 P: -388 V: 27
142,C: 0 T: 21159 P: -391 V: 28
143,C: 0 T: 21170 P: -394 V: 39
144,C: 0 T: 21181 P: -396 V: 28
145,C: 0 T: 21192 P: -399 V: 24
146,C: 0 T: 21203 P: -400 V: 22
147,C: 0 T: 21214 P: -400 V: 35
148,C: 0 T: 21225 P: -400 V: 37
149,C: 0 T: 21236 P: -400 V: 30
150,C: 0 T: 21247 P: -400 V: 23
151,C: 0 T: 21258 P: -400 V: 29
152,C: 0 T: 21269 P: -400 V: 37
153,C: 0 T: 21280 P: -400 V: 33
154,C: 0 T: 21291 P: -400 V: 32
155,C: 0 T: 21302 P: -400 V: 28
156,C: 0 T: 21313 P: -400 V: 34
157,C: 0 T: 21324 P: -400 V: 29
158,C: 0 T: 21335 P: -400 V: 22
159,C: 0 T: 21346 P: -400 V: 43
160,C: 0 T: 21357 P: -400 V: 36
161,C: 0 T: 21368 P: -400 V: 30
162,C: 0 T: 21379 P: -400 V: 28
163,C: 0 T: 21390 P: -400 V: 32
164,C: 0 T: 21401 P: -400 V: 31
165,C: 0 T: 21412 P: -400 V: 28
166,C: 0 T: 21423 P: -400 V: 23
167,C: 0 T: 21434 P: -400 V: 29
168,C: 0 T: 21445 P: -400 V: 37
169,C: 0 T: 21456 P: -400 V: 31
170,C: 0 T: 21467 P: -400 V: 23
171,C: 0 T: 21478 P: -400 V: 26
172,C: 0 T: 21489 P: -400 V: 29
173,C: 0 T: 21500 P: -400 V: 31
174,C: 0 T: 21511 P: -400 V: 29
175,C: 0 T: 21522 P: -400 V: 30
176,C: 0 T: 21533 P: -400 V: 27
177,C: 0 T: 21544 P: -400 V: 30
178,C: 0 T: 21555 P: -400 V: 29
179,C: 0 T: 21566 P: -400 V: 31
180,C: 0 T: 21577 P: -400 V: 30
181,C: 0 T: 21588 P: -400 V: 30
182,C: 0 T: 21599 P: -400 V: 33
183,C: 0 T: 21610 P: -400 V: 27
184,C: 0 T: 21621 P: -400 V: 36
185,C: 0 T: 21632 P: -400 V: 42
186,C: 0 T: 21643 P: -400 V: 37
187,C: 0 T: 21654 P: -400 V: 30
188,C: 0 T: 21665 P: -400 V: 25
189,C: 0 T: 21676 P: -400 V: 23
190,C: 0 T: 21687 P: -400 V: 29
191,C: 0 T: 21698 P: -400 V: 28
192,C: 0 T: 21709 P: -400 V: 22
193,C: 0 T: 21720 P: -400 V: 24
194,C: 0 T: 21731 P: -400 V: 28
195,C: 0 T: 21742 P: -400 V: 33
196,C: 0 T: 21753 P: -400 V: 44
197,C: 0 T: 21764 P: -400 V: 34
198,C: 0 T: 21775 P: -400 V: 41
199,C: 0 T: 21786 P: -400 V: 29
200,C: 0 T: 21797 P: -400 V: 28
201,C: 0 T: 21808 P: -400 V: 34
202,C: 0 T: 21819 P: -400 V: 28
203,C: 0 T: 21830 P: -400 V: 22
204,C: 0 T: 21841 P: -400 V: 23
205,C: 0 T: 21852 P: -400 V: 27
206,C: 0 T: 21863 P: -400 V: 37
207,C: 0 T: 21874 P: -400 V: 41
208,C: 0 T: 21885 P: -400 V: 29
209,C: 0 T: 21896 P: -400 V: 26
210,C: 0 T: 21907 P: -400 V: 24
211,C: 0 T: 21918 P: -400 V: 21
212,C: 0 T: 21929 P: -400 V: 37
