Index,Data
0,C: 0 P: -1 V: 18.00
1,C: 0 P: -38 V: 22.47
2,C: 0 P: -75 V: 22.30
3,C: 0 P: -113 V: 23.40
4,C: 0 P: -150 V: 24.93
5,C: 0 P: -188 V: 26.57
6,C: 0 P: -225 V: 27.89
7,C: 0 P: -263 V: 28.89
8,C: 0 P: -300 V: 29.75
9,C: 0 P: -338 V: 30.15
10,C: 0 P: -375 V: 30.44
11,C: 0 P: -400 V: 30.78
12,C: 0 P: -400 V: 31.01
13,C: 0 P: -400 V: 31.20
14,C: 0 P: -400 V: 31.26
15,C: 0 P: -400 V: 31.22
16,C: 0 P: -400 V: 31.30
17,C: 0 P: -400 V: 31.38
18,C: 0 P: -372 V: 31.31
19,C: 0 P: -335 V: 31.63
20,C: 0 P: -297 V: 31.59
21,C: 0 P: -260 V: 31.51
22,C: 0 P: -222 V: 31.07
23,C: 0 P: -185 V: 30.75
24,C: 0 P: -148 V: 30.10
25,C: 0 P: -110 V: 29.19
26,C: 0 P: -73 V: 27.82
27,C: 0 P: -35 V: 26.49
28,C: 0 P: 2 V: 24.98
29,C: 0 P: 40 V: 23.55
30,C: 0 P: 77 V: 21.49
31,C: 0 P: 115 V: 19.63
32,C: 0 P: 152 V: 18.70
33,C: 0 P: 190 V: 18.61
34,C: 0 P: 227 V: 19.11
35,C: 0 P: 264 V: 19.75
36,C: 0 P: 302 V: 20.51
37,C: 0 P: 339 V: 21.40
38,C: 0 P: 377 V: 21.94
39,C: 0 P: 400 V: 22.64
40,C: 0 P: 400 V: 23.27
41,C: 0 P: 400 V: 23.50
42,C: 0 P: 400 V: 23.74
43,C: 0 P: 400 V: 23.87
44,C: 0 P: 400 V: 24.00
45,C: 0 P: 400 V: 24.11
46,C: 1 P: 370 V: 24.09
47,C: 1 P: 333 V: 24.15
48,C: 1 P: 296 V: 24.08
49,C: 1 P: 258 V: 23.61
50,C: 1 P: 221 V: 22.91
51,C: 1 P: 183 V: 22.05
52,C: 1 P: 146 V: 20.72
