Index,Data
0,0:-1:30.00
1,0:-7:27.80
2,0:-13:27.83
3,0:-20:27.69
4,0:-26:27.74
5,0:-33:27.66
6,0:-39:27.79
7,0:-46:27.70
8,0:-52:27.60
9,0:-59:27.73
10,0:-65:27.60
11,0:-72:27.71
12,0:-78:27.72
13,0:-85:27.81
14,0:-91:27.74
15,0:-98:27.98
16,0:-104:28.19
17,0:-111:28.17
18,0:-117:28.10
19,0:-124:28.34
20,0:-130:28.51
21,0:-137:28.61
22,0:-143:28.76
23,0:-150:29.08
24,0:-156:29.29
25,0:-163:29.20
26,0:-169:29.51
27,0:-176:29.56
28,0:-182:29.68
29,0:-189:29.65
30,0:-195:29.90
31,0:-202:30.02
32,0:-208:30.24
33,0:-215:30.20
34,0:-221:30.34
35,0:-228:30.38
36,0:-234:30.52
37,0:-241:30.58
38,0:-247:30.60
39,0:-254:30.74
40,0:-260:30.80
41,0:-267:30.97
42,0:-273:30.92
43,0:-280:31.11
44,0:-286:31.10
45,0:-293:31.06
46,0:-299:31.12
47,0:-306:31.17
48,0:-312:31.29
49,0:-319:31.21
50,0:-325:31.39
51,0:-331:31.44
52,0:-338:31.40
53,0:-344:31.49
54,0:-351:31.52
55,0:-357:31.59
56,0:-364:31.68
57,0:-370:31.61
58,0:-377:31.75
59,0:-383:31.91
60,0:-390:31.79
61,0:-396:31.87
62,0:-400:31.90
63,0:-400:32.01
64,0:-400:31.87
65,0:-400:32.02
66,0:-400:31.94
67,0:-400:32.00
68,0:-400:32.01
69,0:-400:32.01
70,0:-400:32.01
71,0:-400:31.88
72,0:-400:31.95
73,0:-400:31.98
74,0:-400:32.09
75,0:-400:31.98
76,0:-400:31.84
77,0:-400:31.97
78,0:-400:32.17
79,0:-400:31.97
80,0:-400:31.95
81,0:-400:32.07
82,0:-400:32.03
83,0:-400:32.04
84,0:-400:32.14
85,0:-400:32.04
86,0:-400:32.12
87,0:-400:32.14
88,0:-400:32.03
89,0:-400:32.00
90,0:-400:32.26
91,0:-400:32.12
92,0:-400:32.04
93,0:-400:32.15
94,0:-400:32.14
95,0:-400:32.23
96,0:-400:32.13
97,0:-400:32.13
98,0:-400:32.07
99,0:-400:32.16
100,0:-399:32.22
101,0:-393:32.08
102,0:-386:32.14
103,0:-380:32.16
104,0:-373:32.25
105,0:-367:32.07
106,0:-360:32.00
107,0:-354:32.04
108,0:-347:32.17
109,0:-341:32.18
110,0:-334:32.08
