Index,Data
0,
1,0:-1:203.00
2,0:-7:206.69
3,0:-13:206.87
4,0:-20:207.04
5,0:-26:207.18
6,0:-33:207.12
7,0:-39:207.18
8,0:-46:207.40
9,0:-52:207.34
10,0:-59:207.56
11,0:-65:207.39
12,0:-72:207.52
13,0:-78:207.72
14,0:-85:207.81
15,0:-91:208.09
16,0:-98:208.08
17,0:-104:208.43
18,0:-111:208.40
19,0:-117:208.83
20,0:-124:208.99
21,0:-130:209.28
22,0:-137:209.67
23,0:-143:209.75
24,0:-150:210.24
25,0:-156:210.47
26,0:-163:210.98
27,0:-169:211.16
28,0:-176:211.66
29,0:-182:211.92
30,0:-189:212.25
31,0:-195:212.72
32,0:-202:212.93
33,0:-208:213.35
34,0:-215:213.81
35,0:-221:214.18
36,0:-228:214.41
37,0:-234:214.77
38,0:-241:215.31
39,0:-247:215.50
40,0:-254:215.80
41,0:-260:216.09
42,0:-267:216.53
43,0:-273:216.67
44,0:-280:216.95
45,0:-286:217.18
46,0:-293:217.57
47,0:-299:217.75
48,0:-306:217.97
49,0:-312:218.35
50,0:-319:218.43
51,0:-325:218.85
52,0:-331:218.87
53,0:-338:219.10
54,0:-344:219.40
55,0:-351:219.43
56,0:-357:219.69
57,0:-364:219.63
58,0:-370:219.91
59,0:-377:219.85
60,0:-383:220.21
61,0:-390:220.15
62,0:-396:220.31
63,0:-400:220.53
64,0:-400:220.55
65,0:-400:220.94
66,0:-400:220.98
67,0:-400:221.19
68,0:-400:221.07
69,0:-400:221.41
70,0:-400:221.34
71,0:-400:221.55
72,0:-400:221.70
73,0:-400:221.49
74,0:-400:221.86
75,0:-400:221.73
76,0:-400:221.94
77,0:-400:221.81
78,0:-400:221.95
79,0:-400:222.11
80,0:-400:222.10
81,0:-400:222.14
82,0:-400:221.96
83,0:-400:222.32
84,0:-400:222.15
85,0:-400:222.47
86,0:-400:222.25
87,0:-400:222.43
88,0:-400:222.58
89,0:-400:222.41
90,0:-400:222.57
91,0:-400:222.44
92,0:-400:222.61
93,0:-400:222.43
94,0:-400:222.69
95,0:-400:222.59
96,0:-400:222.48
97,0:-400:222.75
98,0:-400:222.67
99,0:-400:222.89
100,0:-400:222.68
101,0:-399:222.86
102,0:-393:222.63
103,0:-386:222.95
104,0:-380:223.07
105,0:-373:223.07
106,0:-367:223.27
107,0:-360:223.16
108,0:-354:223.47
109,0:-347:223.37
110,0:-341:223.60
111,0:-334:223.59
112,0:-328:223.60
113,0:-321:223.72
114,0:-315:223.58
115,0:-308:223.66
116,0:-302:223.48
117,0:-295:223.62
118,0:-289:223.41
119,0:-282:223.24
120,0:-276:223.18
121,0:-269:222.99
122,0:-263:222.98
123,0:-256:222.67
124,0:-250:222.62
125,0:-243:222.23
126,0:-237:222.01
127,0:-230:221.66
128,0:-224:221.47
129,0:-217:221.15
130,0:-211:220.79
131,0:-204:220.50
132,0:-198:219.98
133,0:-191:219.73
134,0:-185:219.23
135,0:-178:218.93
136,0:-172:218.27
137,0:-165:217.76
138,0:-159:217.54
139,0:-152:216.88
140,0:-146:216.45
141,0:-139:215.93
142,0:-133:215.35
143,0:-126:214.66
144,0:-120:214.23
145,0:-113:213.46
146,0:-107:212.73
147,0:-100:212.23
148,0:-94:211.29
149,0:-87:210.69
150,0:-81:209.70
151,0:-75:208.92
152,0:-68:208.04
153,0:-62:207.16
154,0:-55:206.29
155,0:-49:205.25
156,0:-42:204.53
157,0:-36:203.42
158,0:-29:202.66
159,0:-23:201.41
160,0:-16:200.59
161,0:-10:199.55
162,0:-3:198.53
163,0:0:197.66
164,0:0:197.10
165,0:0:197.21
166,0:0:197.06
167,0:0:197.16
168,0:0:197.04
169,0:0:197.16
170,0:0:197.13
171,0:0:197.23
172,0:0:197.31
173,0:0:197.12
174,0:0:197.40
175,0:0:197.31
176,0:0:197.50
177,0:0:197.41
178,0:0:197.42
179,0:0:197.59
180,0:0:197.44
181,0:0:197.61
182,0:0:197.66
183,0:0:197.74
184,0:0:197.73
185,0:0:197.78
186,0:0:197.91
187,0:0:197.80
188,0:0:198.05
189,0:0:197.99
190,0:0:198.06
191,0:0:197.98
192,0:0:198.16
193,0:0:198.08
194,0:0:198.18
195,0:0:198.27
196,0:0:198.11
197,0:0:198.35
198,0:0:198.17
199,0:0:198.46
200,0:0:198.27
201,1:-1:198.46
202,1:-8:198.57
203,1:-14:198.85
204,1:-21:199.34
205,1:-27:199.56
206,1:-34:200.08
207,1:-40:200.34
208,1:-47:200.97
209,1:-53:201.28
210,1:-60:201.91
211,1:-66:202.31
212,1:-73:202.61
213,1:-79:203.21
214,1:-86:203.76
215,1:-92:204.31
216,1:-99:204.74
217,1:-105:205.46
218,1:-112:206.01
219,1:-118:206.62
220,1:-125:207.25
221,1:-131:207.63
222,1:-138:208.36
223,1:-144:208.89
224,1:-151:209.52
225,1:-157:210.04
226,1:-164:210.73
227,1:-170:211.18
228,1:-177:211.77
229,1:-183:212.41
230,1:-190:212.83
231,1:-196:213.48
232,1:-203:213.87
233,1:-209:214.46
234,1:-216:214.87
235,1:-222:215.44
236,1:-229:215.85
237,1:-235:216.26
238,1:-242:216.95
239,1:-248:217.08
240,1:-255:217.57
241,1:-261:217.89
242,1:-268:218.28
243,1:-274:218.61
244,1:-281:219.06
245,1:-287:219.40
246,1:-294:219.60
247,1:-300:219.98
248,1:-307:220.08
249,1:-313:220.57
250,1:-319:220.57
251,1:-326:220.76
252,1:-332:220.98
253,1:-339:221.17
254,1:-345:221.52
255,1:-352:221.47
256,1:-358:221.76
257,1:-365:221.86
258,1:-371:222.07
259,1:-378:222.08
260,1:-384:222.19
261,1:-391:222.31
262,1:-397:222.40
263,1:-400:222.45
264,1:-400:222.51
265,1:-400:222.85
266,1:-400:222.83
267,1:-400:223.13
268,1:-400:222.94
269,1:-400:223.18
270,1:-400:223.33
271,1:-400:223.25
272,1:-400:223.56
273,1:-400:223.41
274,1:-400:223.64
275,1:-400:223.48
276,1:-400:223.84
277,1:-400:223.66
278,1:-400:223.83
279,1:-400:223.87
280,1:-400:223.75
281,1:-400:224.00
282,1:-400:223.85
283,1:-400:224.04
284,1:-400:223.85
285,1:-400:224.03
286,1:-400:224.02
287,1:-400:224.04
288,1:-400:224.23
289,1:-400:224.17
290,1:-400:224.22
291,1:-400:224.21
292,1:-400:224.22
293,1:-400:224.28
294,1:-400:224.20
295,1:-400:224.39
296,1:-400:224.22
297,1:-400:224.46
298,1:-400:224.33
299,1:-400:224.42
300,1:-400:224.42
301,1:-398:224.34
302,1:-392:224.42
303,1:-385:224.50
304,1:-379:224.64
305,1:-372:224.64
306,1:-366:224.92
307,1:-359:224.92
308,1:-353:224.99
309,1:-346:224.99
310,1:-340:225.00
311,1:-333:225.12
312,1:-327:225.02
313,1:-320:225.17
314,1:-314:225.03
315,1:-307:225.12
316,1:-301:224.85
317,1:-294:224.92
318,1:-288:224.74
319,1:-281:224.51
320,1:-275:224.50
321,1:-268:224.31
322,1:-262:224.20
323,1:-255:223.77
324,1:-249:223.78
325,1:-242:223.33
326,1:-236:223.06
327,1:-229:222.76
328,1:-223:222.39
329,1:-216:222.17
330,1:-210:221.70
331,1:-203:221.38
332,1:-197:220.87
333,1:-190:220.46
334,1:-184:220.03
335,1:-177:219.56
336,1:-171:219.15
337,1:-164:218.58
338,1:-158:218.13
339,1:-151:217.38
340,1:-145:217.10
341,1:-138:216.29
342,1:-132:215.83
343,1:-125:215.15
344,1:-119:214.38
345,1:-112:213.74
346,1:-106:212.89
347,1:-99:212.38
348,1:-93:211.38
349,1:-86:210.65
350,1:-80:209.77
351,1:-74:208.90
352,1:-67:208.07
353,1:-61:206.93
354,1:-54:206.17
355,1:-48:205.05
356,1:-41:204.14
357,1:-35:203.09
358,1:-28:202.03
359,1:-22:200.99
360,1:-15:199.97
361,1:-9:199.07
362,1:-2:197.60
363,1:0:196.91
364,1:0:196.51
365,1:0:196.52
366,1:0:196.32
367,1:0:196.35
368,1:0:196.44
369,1:0:196.29
370,1:0:196.52
371,1:0:196.34
372,1:0:196.46
373,1:0:196.46
374,1:0:196.58
375,1:0:196.44
376,1:0:196.61
377,1:0:196.48
378,1:0:196.64
379,1:0:196.88
380,1:0:196.61
381,1:0:196.83
382,1:0:196.73
383,1:0:196.85
384,1:0:196.94
385,1:0:196.95
386,1:0:196.99
387,1:0:196.96
388,1:0:197.16
389,1:0:196.94
390,1:0:197.05
391,1:0:197.10
392,1:0:197.10
393,1:0:197.18
394,1:0:197.13
395,1:0:197.28
396,1:0:197.19
397,1:0:197.37
398,1:0:197.26
399,1:0:197.46
400,1:0:197.32
401,2:-2:197.42
402,2:-9:197.81
403,2:-15:197.94
404,2:-22:198.46
405,2:-28:198.67
406,2:-35:199.35
407,2:-41:199.58
408,2:-48:200.11
409,2:-54:200.49
410,2:-61:200.97
411,2:-67:201.58
412,2:-74:202.05
413,2:-80:202.62
414,2:-87:203.19
415,2:-93:203.85
416,2:-100:204.33
417,2:-106:205.04
418,2:-113:205.64
419,2:-119:206.15
420,2:-126:207.00
421,2:-132:207.54
422,2:-139:208.25
423,2:-145:208.67
424,2:-152:209.33
425,2:-158:209.98
426,2:-165:210.61
427,2:-171:211.34
428,2:-178:211.92
429,2:-184:212.59
430,2:-191:212.96
431,2:-197:213.55
432,2:-204:214.09
433,2:-210:214.77
434,2:-217:215.13
435,2:-223:215.67
436,2:-230:216.29
437,2:-236:216.59
438,2:-243:217.24
439,2:-249:217.53
440,2:-256:218.08
441,2:-262:218.39
442,2:-269:218.77
443,2:-275:219.16
444,2:-282:219.48
445,2:-288:220.04
446,2:-295:220.04
447,2:-301:220.45
448,2:-308:220.66
449,2:-314:220.96
450,2:-320:221.25
451,2:-327:221.39
452,2:-333:221.69
453,2:-340:221.73
454,2:-346:222.17
455,2:-353:222.24
456,2:-359:222.53
457,2:-366:222.54
458,2:-372:222.70
459,2:-379:222.82
460,2:-385:222.90
461,2:-392:223.10
462,2:-398:223.07
463,2:-400:223.34
464,2:-400:223.33
465,2:-400:223.56
466,2:-400:223.65
467,2:-400:223.72
468,2:-400:223.93
469,2:-400:223.84
470,2:-400:224.04
471,2:-400:224.08
472,2:-400:224.14
473,2:-400:224.17
474,2:-400:224.40
475,2:-400:224.34
476,2:-400:224.44
477,2:-400:224.44
478,2:-400:224.44
479,2:-400:224.48
480,2:-400:224.50
481,2:-400:224.60
482,2:-400:224.60
483,2:-400:224.68
484,2:-400:224.76
485,2:-400:224.62
486,2:-400:224.86
487,2:-400:224.75
488,2:-400:224.84
489,2:-400:224.82
490,2:-400:224.95
491,2:-400:224.91
492,2:-400:224.90
493,2:-400:224.94
494,2:-400:224.77
495,2:-400:225.08
496,2:-400:224.91
497,2:-400:225.07
498,2:-400:224.99
499,2:-400:225.02
500,2:-400:225.08
501,2:-397:225.03
502,2:-391:225.19
503,2:-384:225.24
504,2:-378:225.36
505,2:-371:225.38
506,2:-365:225.50
507,2:-358:225.52
508,2:-352:225.69
509,2:-345:225.61
510,2:-339:225.67
511,2:-332:225.76
512,2:-326:225.74
513,2:-319:225.86
514,2:-313:225.67
515,2:-306:225.71
516,2:-300:225.43
517,2:-293:225.32
518,2:-287:225.35
519,2:-280:225.07
520,2:-274:225.05
521,2:-267:224.71
522,2:-261:224.64
523,2:-254:224.32
524,2:-248:224.05
525,2:-241:223.88
526,2:-235:223.47
527,2:-228:223.30
528,2:-222:222.60
529,2:-215:222.51
530,2:-209:222.02
531,2:-202:221.77
532,2:-196:221.30
533,2:-189:220.86
534,2:-183:220.48
535,2:-176:219.74
536,2:-170:219.45
537,2:-163:218.72
538,2:-157:218.37
539,2:-150:217.63
540,2:-144:217.13
541,2:-137:216.52
542,2:-131:215.78
543,2:-124:215.24
544,2:-118:214.48
545,2:-111:213.76
546,2:-105:212.91
547,2:-98:212.33
548,2:-92:211.23
549,2:-85:210.65
550,2:-79:209.71
551,2:-73:208.70
552,2:-66:207.89
553,2:-60:206.81
554,2:-53:205.94
555,2:-47:204.86
556,2:-40:203.81
557,2:-34:202.71
558,2:-27:201.66
559,2:-21:200.75
560,2:-14:199.57
561,2:-8:198.68
562,2:-1:197.44
563,2:0:196.68
564,2:0:196.15
565,2:0:196.18
566,2:0:196.12
567,2:0:195.98
568,2:0:196.16
569,2:0:195.95
570,2:0:196.14
571,2:0:196.05
572,2:0:196.15
573,2:0:196.10
574,2:0:196.26
575,2:0:196.24
576,2:0:196.14
577,2:0:196.31
578,2:0:196.22
579,2:0:196.38
580,2:0:196.31
581,2:0:196.42
582,2:0:196.38
583,2:0:196.43
584,2:0:196.61
585,2:0:196.58
586,2:0:196.63
587,2:0:196.47
588,2:0:196.73
589,2:0:196.64
590,2:0:196.72
591,2:0:196.77
592,2:0:196.70
593,2:0:196.92
594,2:0:196.72
595,2:0:196.89
596,2:0:196.85
597,2:0:196.94
598,2:0:196.96
599,2:0:196.84
600,2:0:197.04
601,3:-3:196.96
602,3:-10:197.38
603,3:-16:197.63
604,3:-23:198.25
605,3:-29:198.34
606,3:-36:198.91
607,3:-42:199.39
608,3:-49:199.84
609,3:-55:200.40
610,3:-62:200.68
611,3:-68:201.35
612,3:-75:201.92
613,3:-81:202.55
614,3:-88:203.03
615,3:-94:203.73
616,3:-101:204.49
617,3:-107:204.88
618,3:-114:205.77
619,3:-120:206.10
620,3:-127:207.08
621,3:-133:207.58
622,3:-140:208.22
623,3:-146:208.80
624,3:-153:209.41
625,3:-159:210.20
626,3:-166:210.72
627,3:-172:211.53
628,3:-179:212.06
629,3:-185:212.69
630,3:-192:213.22
631,3:-198:213.94
632,3:-205:214.36
633,3:-211:214.91
634,3:-218:215.62
635,3:-224:215.95
636,3:-231:216.64
637,3:-237:216.93
638,3:-244:217.42
639,3:-250:217.76
640,3:-257:218.35
641,3:-263:218.79
642,3:-270:219.17
643,3:-276:219.57
644,3:-283:219.82
645,3:-289:220.26
646,3:-296:220.51
647,3:-302:220.78
648,3:-309:221.20
649,3:-315:221.46
650,3:-321:221.74
651,3:-328:221.93
652,3:-334:222.14
653,3:-341:222.32
654,3:-347:222.70
655,3:-354:222.64
656,3:-360:222.93
657,3:-367:223.11
658,3:-373:223.03
659,3:-380:223.40
660,3:-386:223.28
661,3:-393:223.58
662,3:-399:223.37
663,3:-400:223.56
664,3:-400:223.77
665,3:-400:224.01
666,3:-400:224.25
667,3:-400:224.12
668,3:-400:224.29
669,3:-400:224.32
670,3:-400:224.49
671,3:-400:224.44
672,3:-400:224.64
673,3:-400:224.62
674,3:-400:224.72
675,3:-400:224.85
676,3:-400:224.67
677,3:-400:224.97
678,3:-400:224.77
679,3:-400:225.07
680,3:-400:224.92
681,3:-400:225.04
682,3:-400:225.08
683,3:-400:225.07
684,3:-400:225.18
685,3:-400:225.07
686,3:-400:225.27
687,3:-400:225.08
688,3:-400:225.23
689,3:-400:225.37
690,3:-400:225.25
691,3:-400:225.44
692,3:-400:225.28
693,3:-400:225.36
694,3:-400:225.23
695,3:-400:225.43
696,3:-400:225.32
697,3:-400:225.47
698,3:-400:225.51
699,3:-400:225.47
700,3:-400:225.60
701,3:-396:225.53
702,3:-390:225.76
703,3:-383:225.64
704,3:-377:225.81
705,3:-370:225.90
706,3:-364:225.89
707,3:-357:226.01
708,3:-351:226.00
709,3:-344:226.29
710,3:-338:226.11
711,3:-331:226.20
712,3:-325:226.03
713,3:-318:226.21
714,3:-312:226.04
715,3:-305:226.08
716,3:-299:226.05
717,3:-292:225.75
718,3:-286:225.81
719,3:-279:225.38
720,3:-273:225.48
721,3:-266:225.11
722,3:-260:224.85
723,3:-253:224.74
724,3:-247:224.40
725,3:-240:224.24
726,3:-234:223.76
727,3:-227:223.61
728,3:-221:223.07
729,3:-214:222.83
730,3:-208:222.30
731,3:-201:221.86
732,3:-195:221.64
733,3:-188:221.01
734,3:-182:220.51
735,3:-175:220.01
736,3:-169:219.61
737,3:-162:218.96
738,3:-156:218.54
739,3:-149:217.87
740,3:-143:217.15
741,3:-136:216.59
742,3:-130:215.76
743,3:-123:215.29
744,3:-117:214.46
745,3:-110:213.97
746,3:-104:213.09
747,3:-97:212.23
748,3:-91:211.46
749,3:-84:210.60
750,3:-78:209.67
751,3:-72:208.57
752,3:-65:207.81
753,3:-59:206.63
754,3:-52:205.68
755,3:-46:204.60
756,3:-39:203.66
757,3:-33:202.59
758,3:-26:201.44
759,3:-20:200.63
760,3:-13:199.40
761,3:-7:198.28
762,3:0:197.21
763,3:0:196.31
764,3:0:196.11
765,3:0:195.88
766,3:0:196.08
767,3:0:195.85
768,3:0:196.05
769,3:0:195.83
770,3:0:195.99
771,3:0:195.84
772,3:0:195.97
773,3:0:195.99
774,3:0:195.93
775,3:0:196.03
776,3:0:196.00
777,3:0:196.12
778,3:0:196.10
779,3:0:196.18
780,3:0:196.21
781,3:0:196.21
782,3:0:196.30
783,3:0:196.18
784,3:0:196.32
785,3:0:196.22
786,3:0:196.42
787,3:0:196.35
788,3:0:196.40
789,3:0:196.43
790,3:0:196.41
791,3:0:196.61
792,3:0:196.43
793,3:0:196.71
794,3:0:196.58
795,3:0:196.71
796,3:0:196.56
797,3:0:196.69
798,3:0:196.67
