Index,Data
0,
1,0:-1:217.00
2,0:-7:215.92
3,0:-13:216.02
4,0:-20:216.23
5,0:-26:216.21
6,0:-33:216.47
7,0:-39:216.44
8,0:-46:216.70
9,0:-52:216.79
10,0:-59:216.92
11,0:-65:217.28
12,0:-72:217.60
13,0:-78:217.81
14,0:-85:217.96
15,0:-91:218.50
16,0:-98:218.93
17,0:-104:219.37
18,0:-111:219.70
19,0:-117:220.23
20,0:-124:220.57
21,0:-130:221.22
22,0:-137:221.65
23,0:-143:222.20
24,0:-150:222.72
25,0:-156:223.20
26,0:-163:223.78
27,0:-169:224.19
28,0:-176:224.66
29,0:-182:225.32
30,0:-189:225.57
31,0:-195:226.27
32,0:-202:226.69
33,0:-208:227.35
34,0:-215:227.83
35,0:-221:228.35
36,0:-228:228.77
37,0:-234:229.25
38,0:-241:229.74
39,0:-247:230.09
40,0:-254:230.62
41,0:-260:231.03
42,0:-267:231.44
43,0:-273:231.98
44,0:-280:232.21
45,0:-286:232.50
46,0:-293:232.87
47,0:-299:233.21
48,0:-306:233.54
49,0:-312:233.91
50,0:-319:234.11
51,0:-325:234.39
52,0:-331:234.71
53,0:-338:235.03
54,0:-344:235.12
55,0:-351:235.36
56,0:-357:235.53
57,0:-364:235.73
58,0:-370:235.83
59,0:-377:235.87
60,0:-383:236.09
61,0:-390:236.26
62,0:-396:236.41
63,0:-400:236.48
64,0:-400:236.71
65,0:-400:236.83
66,0:-400:237.00
67,0:-400:237.05
68,0:-400:237.25
69,0:-400:237.34
70,0:-400:237.43
71,0:-400:237.54
72,0:-400:237.53
73,0:-400:237.70
74,0:-400:237.63
75,0:-400:237.79
76,0:-400:237.81
77,0:-400:237.93
78,0:-400:237.95
79,0:-400:237.96
80,0:-400:238.06
81,0:-400:238.00
82,0:-400:238.13
83,0:-400:238.12
84,0:-400:238.15
85,0:-400:238.28
86,0:-400:238.30
87,0:-400:238.27
88,0:-400:238.31
89,0:-400:238.37
90,0:-400:238.33
91,0:-400:238.40
92,0:-400:238.52
93,0:-400:238.50
94,0:-400:238.46
95,0:-400:238.52
96,0:-400:238.52
97,0:-400:238.56
98,0:-400:238.62
99,0:-400:238.61
100,0:-400:238.68
101,0:-399:238.66
102,0:-393:238.69
103,0:-386:238.80
104,0:-380:238.86
105,0:-373:239.00
106,0:-367:239.11
107,0:-360:239.10
108,0:-354:239.22
109,0:-347:239.37
110,0:-341:239.40
111,0:-334:239.39
112,0:-328:239.47
113,0:-321:239.31
114,0:-315:239.33
115,0:-308:239.28
116,0:-302:239.20
117,0:-295:239.22
118,0:-289:239.04
119,0:-282:239.00
120,0:-276:238.60
121,0:-269:238.59
122,0:-263:238.43
123,0:-256:238.15
124,0:-250:237.87
125,0:-243:237.53
126,0:-237:237.21
127,0:-230:237.01
128,0:-224:236.61
129,0:-217:236.34
130,0:-211:235.86
131,0:-204:235.44
132,0:-198:234.95
133,0:-191:234.64
134,0:-185:234.08
135,0:-178:233.51
136,0:-172:232.91
137,0:-165:232.60
138,0:-159:232.04
139,0:-152:231.35
140,0:-146:230.74
141,0:-139:230.20
142,0:-133:229.48
143,0:-126:228.79
144,0:-120:227.99
145,0:-113:227.11
146,0:-107:226.50
147,0:-100:225.62
148,0:-94:224.80
149,0:-87:223.75
150,0:-81:222.95
151,0:-75:222.02
152,0:-68:221.06
153,0:-62:220.12
154,0:-55:219.43
155,0:-49:218.32
156,0:-42:217.63
157,0:-36:216.74
158,0:-29:215.76
159,0:-23:214.89
160,0:-16:213.92
161,0:-10:212.99
162,0:-3:212.19
163,0:0:211.26
