Index,Data
0,0:-1:226.00
1,0:-3:224.63
2,0:-6:224.80
3,0:-8:224.80
4,0:-11:225.17
5,0:-13:224.96
6,0:-16:225.06
7,0:-19:225.21
8,0:-21:225.16
9,0:-24:225.49
10,0:-26:225.51
11,0:-29:225.70
12,0:-32:225.52
13,0:-34:225.98
14,0:-37:225.84
15,0:-39:226.06
16,0:-42:226.14
17,0:-45:226.28
18,0:-47:226.44
19,0:-50:226.31
20,0:-52:226.75
21,0:-55:226.80
22,0:-58:226.96
23,0:-60:227.11
24,0:-63:227.38
25,0:-65:227.42
26,0:-68:227.73
27,0:-71:227.84
28,0:-73:227.98
29,0:-76:228.11
30,0:-78:228.33
31,0:-81:228.39
32,0:-84:228.78
33,0:-86:228.98
34,0:-89:229.27
35,0:-91:229.38
36,0:-94:229.41
37,0:-97:229.66
38,0:-99:230.15
39,0:-102:229.99
40,0:-104:230.43
41,0:-107:230.55
42,0:-110:230.90
43,0:-112:230.93
44,0:-115:231.11
45,0:-117:231.61
46,0:-120:231.44
47,0:-123:231.94
48,0:-125:232.14
49,0:-128:232.26
50,0:-130:232.30
51,0:-133:232.54
52,0:-136:232.92
53,0:-138:233.12
54,0:-141:233.32
55,0:-143:233.46
56,0:-146:234.17
57,0:-149:233.82
58,0:-151:234.02
59,0:-154:234.35
60,0:-156:234.59
61,0:-159:234.77
62,0:-161:234.82
63,0:-164:235.05
64,0:-167:235.24
65,0:-169:235.60
66,0:-172:235.66
67,0:-174:235.93
68,0:-177:236.19
69,0:-180:236.22
70,0:-182:236.49
71,0:-185:236.67
72,0:-187:236.82
73,0:-190:236.98
74,0:-193:237.29
75,0:-195:237.43
76,0:-198:237.55
77,0:-200:237.81
78,0:-203:237.84
79,0:-206:238.29
80,0:-208:238.20
81,0:-211:238.68
82,0:-213:238.80
83,0:-216:238.93
84,0:-219:239.06
85,0:-221:239.18
86,0:-224:239.50
87,0:-226:239.42
88,0:-229:239.66
89,0:-232:239.64
90,0:-234:240.10
91,0:-237:240.05
92,0:-239:240.20
93,0:-242:240.20
94,0:-245:240.52
95,0:-247:240.71
96,0:-250:240.63
97,0:-252:240.85
98,0:-255:241.01
99,0:-258:241.19
100,0:-260:241.16
101,0:-263:241.23
102,0:-265:241.70
103,0:-268:241.48
104,0:-271:241.73
105,0:-273:241.71
106,0:-276:241.89
107,0:-278:241.76
108,0:-281:242.06
109,0:-284:242.14
110,0:-286:242.15
111,0:-289:242.45
112,0:-291:242.46
113,0:-294:242.34
114,0:-297:242.40
115,0:-299:242.69
116,0:-302:242.87
117,0:-304:242.73
118,0:-307:243.00
119,0:-309:242.85
120,0:-312:243.07
121,0:-315:243.04
122,0:-317:243.38
123,0:-320:243.09
124,0:-322:243.36
125,0:-325:243.57
126,0:-328:243.60
127,0:-330:243.50
128,0:-333:243.44
129,0:-335:243.55
130,0:-338:243.76
131,0:-341:243.80
132,0:-343:243.75
133,0:-346:243.82
134,0:-348:243.88
135,0:-351:243.83
136,0:-354:244.31
137,0:-356:243.86
138,0:-359:244.08
139,0:-361:243.88
140,0:-364:244.05
141,0:-367:243.92
142,0:-369:244.21
143,0:-372:244.04
144,0:-374:243.87
145,0:-377:244.21
146,0:-380:244.05
147,0:-382:244.47
148,0:-385:244.07
149,0:-387:244.05
150,0:-390:244.03
151,0:-393:243.92
152,0:-395:244.19
153,0:-398:244.04
154,0:-400:244.07
155,0:-400:243.93
156,0:-400:244.17
157,0:-400:244.30
158,0:-400:244.33
159,0:-400:244.40
160,0:-400:244.22
161,0:-400:244.43
162,0:-400:244.42
163,0:-400:244.50
164,0:-400:244.37
165,0:-400:244.45
166,0:-400:244.59
167,0:-400:244.62
168,0:-400:244.75
169,0:-400:244.67
170,0:-400:244.78
171,0:-400:244.67
172,0:-400:244.80
173,0:-400:244.59
174,0:-400:244.73
175,0:-400:244.85
176,0:-400:244.97
177,0:-400:244.95
178,0:-400:244.80
179,0:-400:244.82
180,0:-400:245.03
181,0:-400:245.07
182,0:-400:245.02
183,0:-400:244.78
184,0:-400:245.01
185,0:-400:244.88
186,0:-400:245.22
187,0:-400:244.93
188,0:-400:244.99
189,0:-400:245.09
190,0:-400:245.24
191,0:-400:244.96
192,0:-400:245.11
193,0:-397:245.18
194,0:-395:245.09
195,0:-392:245.19
196,0:-389:245.30
197,0:-387:245.24
198,0:-384:245.24
199,0:-382:245.39
200,0:-379:245.64
201,0:-376:245.40
202,0:-374:245.62
203,0:-371:245.54
204,0:-369:245.79
205,0:-366:245.62
206,0:-363:246.07
207,0:-361:245.86
208,0:-358:245.89
209,0:-356:245.96
210,0:-353:245.84
211,0:-350:246.00
212,0:-348:246.05
213,0:-345:245.92
214,0:-343:246.17
215,0:-340:246.26
216,0:-337:246.06
217,0:-335:246.16
218,0:-332:246.40
219,0:-330:246.27
220,0:-327:246.56
221,0:-325:246.27
222,0:-322:246.39
223,0:-319:246.45
224,0:-317:246.40
225,0:-314:246.57
226,0:-312:246.33
227,0:-309:246.44
228,0:-306:246.40
229,0:-304:246.78
230,0:-301:246.68
231,0:-299:246.71
232,0:-296:246.62
233,0:-293:246.39
234,0:-291:246.52
235,0:-288:246.38
236,0:-286:246.57
237,0:-283:246.32
238,0:-280:246.59
239,0:-278:246.10
240,0:-275:246.34
241,0:-273:246.34
242,0:-270:246.43
243,0:-267:246.22
244,0:-265:245.87
245,0:-262:246.23
246,0:-260:246.07
247,0:-257:246.02
248,0:-254:245.98
249,0:-252:245.92
250,0:-249:245.92
251,0:-247:245.59
252,0:-244:245.67
253,0:-241:245.47
254,0:-239:245.69
255,0:-236:245.53
256,0:-234:245.31
257,0:-231:245.31
258,0:-228:245.07
259,0:-226:245.01
260,0:-223:244.77
261,0:-221:244.78
262,0:-218:244.53
263,0:-215:244.68
264,0:-213:244.41
265,0:-210:244.42
266,0:-208:244.15
267,0:-205:244.07
268,0:-202:244.05
269,0:-200:243.58
270,0:-197:243.87
271,0:-195:243.62
272,0:-192:243.63
273,0:-189:243.38
274,0:-187:243.25
275,0:-184:242.94
276,0:-182:242.64
277,0:-179:242.71
278,0:-176:242.38
279,0:-174:242.29
280,0:-171:242.05
281,0:-169:241.96
282,0:-166:241.67
283,0:-164:241.65
284,0:-161:241.56
285,0:-158:241.20
286,0:-156:241.05
287,0:-153:240.48
288,0:-151:240.86
289,0:-148:240.20
290,0:-145:240.13
291,0:-143:239.89
292,0:-140:239.71
293,0:-138:239.63
294,0:-135:239.20
295,0:-132:239.24
296,0:-130:238.76
297,0:-127:238.68
298,0:-125:238.36
299,0:-122:238.35
300,0:-119:238.02
301,0:-117:237.43
302,0:-114:237.64
303,0:-112:237.16
304,0:-109:236.79
305,0:-106:236.59
306,0:-104:236.35
307,0:-101:236.20
308,0:-99:235.87
309,0:-96:235.51
310,0:-93:235.36
311,0:-91:235.08
312,0:-88:234.71
313,0:-86:234.61
314,0:-83:234.08
315,0:-80:233.93
316,0:-78:233.63
317,0:-75:233.11
318,0:-73:232.85
319,0:-70:232.59
320,0:-67:232.21
321,0:-65:231.83
322,0:-62:231.57
323,0:-60:231.28
324,0:-57:230.82
325,0:-54:230.58
326,0:-52:229.92
327,0:-49:229.83
328,0:-47:229.45
329,0:-44:228.97
330,0:-41:228.50
331,0:-39:228.13
332,0:-36:227.91
333,0:-34:227.22
334,0:-31:226.90
335,0:-28:226.44
336,0:-26:226.29
337,0:-23:225.53
338,0:-21:225.31
339,0:-18:224.94
340,0:-16:224.42
341,0:-13:224.20
342,0:-10:223.55
343,0:-8:223.47
344,0:-5:222.69
345,0:-3:222.69
346,0:0:222.10
347,0:0:222.13
348,0:0:221.70
349,0:0:221.73
350,0:0:221.72
351,0:0:221.42
352,0:0:221.58
353,0:0:221.46
354,0:0:221.82
355,0:0:221.47
356,0:0:221.81
357,0:0:221.70
358,0:0:221.69
359,0:0:221.76
360,0:0:221.53
361,0:0:221.73
362,0:0:221.35
363,0:0:221.68
364,0:0:221.72
365,0:0:221.67
366,0:0:221.61
367,0:0:221.76
368,0:0:221.84
369,0:0:221.59
370,0:0:221.83
371,0:0:221.69
372,0:0:221.85
373,0:0:221.76
374,0:0:221.76
375,0:0:221.91
376,0:0:221.82
377,0:0:222.02
378,0:0:221.62
379,0:0:221.83
380,0:0:221.78
381,0:0:221.95
382,0:0:221.88
383,0:0:221.72
384,0:0:222.11
385,1:-2:221.91
386,1:-5:222.22
387,1:-8:222.03
388,1:-10:222.36
