Index,Data
0,
1,0:-1:9.00
2,0:-7:5.48
3,0:-13:5.55
4,0:-20:5.70
5,0:-26:5.55
6,0:-33:5.73
7,0:-39:5.44
8,0:-46:5.59
9,0:-52:5.52
10,0:-59:5.56
11,0:-65:5.62
12,0:-72:5.48
13,0:-78:5.58
14,0:-85:5.51
15,0:-91:5.70
16,0:-98:5.48
17,0:-104:5.63
18,0:-111:5.52
19,0:-117:5.48
20,0:-124:5.70
21,0:-130:5.40
22,0:-137:5.47
23,0:-143:5.34
24,0:-150:5.49
25,0:-156:5.48
26,0:-163:5.43
27,0:-169:5.38
28,0:-176:5.56
29,0:-182:5.62
30,0:-189:5.42
31,0:-195:5.48
32,0:-202:5.16
33,0:-208:5.47
34,0:-215:5.34
35,0:-221:5.37
36,0:-228:5.40
37,0:-234:5.26
38,0:-241:5.43
39,0:-247:5.38
40,0:-254:5.54
41,0:-260:5.35
42,0:-267:5.31
43,0:-273:5.44
44,0:-280:5.54
45,0:-286:5.45
46,0:-293:5.23
47,0:-299:5.38
48,0:-306:5.25
49,0:-312:5.55
50,0:-319:5.37
51,0:-325:5.27
52,0:-331:5.19
53,0:-338:5.23
54,0:-344:5.51
55,0:-351:5.32
56,0:-357:5.26
57,0:-364:5.27
58,0:-370:5.35
59,0:-377:5.45
60,0:-383:5.33
61,0:-390:5.31
62,0:-396:5.30
63,0:-400:5.50
64,0:-400:5.33
65,0:-400:5.54
66,0:-400:5.39
67,0:-400:5.55
68,0:-400:5.37
69,0:-400:5.42
70,0:-400:5.54
71,0:-400:5.36
72,0:-400:5.55
73,0:-400:5.45
74,0:-400:5.50
75,0:-400:5.36
76,0:-400:5.45
77,0:-400:5.44
78,0:-400:5.33
79,0:-400:5.48
80,0:-400:5.46
81,0:-400:5.42
82,0:-400:5.34
83,0:-400:5.53
84,0:-400:5.39
85,0:-400:5.31
86,0:-400:5.48
87,0:-400:5.36
88,0:-400:5.56
89,0:-400:5.31
90,0:-400:5.51
91,0:-400:5.41
92,0:-400:5.50
93,0:-400:5.43
94,0:-400:5.43
95,0:-400:5.39
96,0:-400:5.30
97,0:-400:5.50
98,0:-400:5.40
99,0:-400:5.43
100,0:-400:5.43
101,0:-399:5.51
102,0:-393:5.37
103,0:-386:5.19
104,0:-380:5.40
105,0:-373:5.37
106,0:-367:5.44
107,0:-360:5.24
108,0:-354:5.40
109,0:-347:5.27
110,0:-341:5.43
111,0:-334:5.36
112,0:-328:5.16
113,0:-321:5.28
114,0:-315:5.29
115,0:-308:5.51
116,0:-302:5.25
117,0:-295:5.34
118,0:-289:5.32
119,0:-282:5.36
120,0:-276:5.51
121,0:-269:5.31
122,0:-263:5.37
123,0:-256:5.22
124,0:-250:5.46
125,0:-243:5.54
126,0:-237:5.34
127,0:-230:5.29
128,0:-224:5.16
129,0:-217:5.49
130,0:-211:5.35
