Index,Data
0,0:-1:463.00
1,0:-6:466.98
2,0:-11:467.01
3,0:-16:467.08
4,0:-21:466.88
5,0:-26:466.72
6,0:-32:466.55
7,0:-37:466.58
8,0:-42:466.29
9,0:-47:466.12
10,0:-52:415.91
11,0:-58:457.02
12,0:-63:465.29
13,0:-68:464.88
14,0:-73:464.75
15,0:-78:464.40
16,0:-84:464.00
17,0:-89:463.57
18,0:-94:463.40
19,0:-99:462.94
20,0:-104:462.53
21,0:-110:461.96
22,0:-115:461.74
23,0:-120:461.39
24,0:-125:460.93
25,0:-130:460.60
26,0:-136:460.28
27,0:-141:459.73
28,0:-146:459.65
29,0:-151:459.03
30,0:-156:458.64
31,0:-161:458.53
32,0:-167:457.94
33,0:-172:457.76
34,0:-177:457.44
35,0:-182:457.13
36,0:-187:456.88
37,0:-193:456.71
38,0:-198:456.42
39,0:-203:455.92
40,0:-208:456.03
41,0:-213:455.73
42,0:-219:455.49
43,0:-224:455.41
44,0:-229:455.33
45,0:-234:455.08
46,0:-239:454.89
47,0:-245:454.85
48,0:-250:454.75
49,0:-255:454.66
50,0:-260:454.77
51,0:-265:454.52
52,0:-271:454.55
53,0:-276:454.30
54,0:-281:454.33
55,0:-286:454.39
56,0:-291:454.33
57,0:-296:454.27
58,0:-302:454.33
59,0:-307:454.23
60,0:-312:454.16
61,0:-317:454.11
62,0:-322:454.04
63,0:-328:454.01
64,0:-333:454.09
65,0:-338:454.01
66,0:-343:454.05
67,0:-348:454.05
68,0:-354:454.04
69,0:-359:453.97
70,0:-364:453.90
71,0:-369:453.72
72,0:-374:453.94
73,0:-380:453.80
74,0:-385:453.85
75,0:-390:453.74
76,0:-395:453.83
77,0:-400:453.94
78,0:-400:453.97
79,0:-400:454.28
80,0:-400:454.38
81,0:-400:454.50
82,0:-400:454.67
83,0:-400:454.76
84,0:-400:454.99
85,0:-400:455.04
86,0:-400:455.20
87,0:-400:455.33
88,0:-400:455.44
89,0:-400:455.52
90,0:-400:455.70
91,0:-400:455.55
92,0:-400:455.73
93,0:-400:455.85
94,0:-400:455.64
95,0:-400:456.09
96,0:-400:456.19
97,0:-400:456.28
98,0:-400:456.18
99,0:-400:456.11
100,0:-400:456.32
101,0:-400:456.45
102,0:-400:456.32
103,0:-400:456.61
104,0:-400:456.52
105,0:-400:456.68
106,0:-400:456.55
107,0:-400:456.56
108,0:-400:456.81
109,0:-400:456.69
110,0:-400:456.78
111,0:-400:456.81
112,0:-400:457.05
113,0:-400:457.17
114,0:-400:456.90
115,0:-400:456.91
116,0:-396:457.03
117,0:-391:457.02
118,0:-385:457.36
119,0:-380:457.50
120,0:-375:457.59
121,0:-370:457.88
122,0:-365:457.86
123,0:-359:458.19
124,0:-354:458.20
125,0:-349:458.57
126,0:-344:458.60
127,0:-339:458.77
128,0:-333:458.95
129,0:-328:459.08
130,0:-323:459.19
131,0:-318:459.37
132,0:-313:459.51
133,0:-307:459.66
134,0:-302:459.87
135,0:-297:459.66
136,0:-292:459.85
137,0:-287:459.95
138,0:-281:460.02
139,0:-276:459.98
140,0:-271:460.31
141,0:-266:460.04
142,0:-261:460.22
143,0:-256:460.24
144,0:-250:460.12
145,0:-245:460.21
146,0:-240:460.26
147,0:-235:460.18
148,0:-230:460.09
149,0:-224:459.86
150,0:-219:459.87
151,0:-214:459.76
152,0:-209:459.72
153,0:-204:459.43
154,0:-198:459.07
155,0:-193:459.31
156,0:-188:458.86
157,0:-183:458.58
158,0:-178:458.47
159,0:-172:458.18
160,0:-167:457.81
161,0:-162:457.63
162,0:-157:457.32
163,0:-152:456.74
164,0:-146:456.53
165,0:-141:456.17
166,0:-136:456.01
167,0:-131:455.41
168,0:-126:455.03
169,0:-121:454.53
170,0:-115:454.21
171,0:-110:453.70
172,0:-105:453.38
173,0:-100:452.72
174,0:-95:452.40
175,0:-89:451.82
176,0:-84:451.39
177,0:-79:450.91
178,0:-74:450.32
179,0:-69:449.74
180,0:-63:449.24
181,0:-58:448.79
182,0:-53:448.05
183,0:-48:447.65
184,0:-43:447.03
185,0:-37:446.57
186,0:-32:445.90
187,0:-27:445.20
188,0:-22:444.57
189,0:-17:443.96
190,0:-11:443.44
191,0:-6:442.94
192,0:-1:442.29
193,0:0:442.05
194,0:0:442.02
195,0:0:441.96
196,0:0:442.30
197,0:0:442.40
198,0:0:442.48
199,0:0:442.63
200,0:0:442.72
201,0:0:442.87
202,0:0:443.07
203,0:0:443.17
204,0:0:443.38
205,0:0:443.62
206,0:0:443.58
207,0:0:443.71
208,0:0:443.85
209,0:0:443.84
210,0:0:443.95
211,0:0:443.95
212,0:0:444.11
213,0:0:444.42
214,0:0:444.34
215,0:0:444.48
216,0:0:444.31
217,0:0:444.52
218,0:0:444.64
219,0:0:444.72
220,0:0:444.95
221,0:0:445.07
222,0:0:444.79
223,0:0:445.16
224,0:0:445.23
225,0:0:445.13
226,0:0:445.30
227,0:0:445.43
228,0:0:445.49
229,0:0:445.72
230,0:0:445.68
231,1:-3:445.64
232,1:-8:446.05
233,1:-13:446.40
