Index,Data
0,0:-1:429.00
1,0:-6:432.74
2,0:-11:432.51
3,0:-16:432.56
4,0:-21:432.39
5,0:-26:432.39
6,0:-32:432.26
7,0:-37:432.02
8,0:-42:432.05
9,0:-47:431.52
10,0:-52:431.45
11,0:-58:430.92
12,0:-63:431.00
13,0:-68:430.58
14,0:-73:430.20
15,0:-78:430.14
16,0:-84:429.78
17,0:-89:429.37
18,0:-94:429.23
19,0:-99:429.09
20,0:-104:428.63
21,0:-110:428.64
22,0:-115:428.15
23,0:-120:427.86
24,0:-125:427.70
25,0:-130:427.37
26,0:-136:427.08
27,0:-141:426.88
28,0:-146:426.68
29,0:-151:426.43
30,0:-156:426.36
31,0:-161:426.07
32,0:-167:425.83
33,0:-172:425.62
34,0:-177:425.43
35,0:-182:425.27
36,0:-187:425.31
37,0:-193:424.85
38,0:-198:425.01
39,0:-203:424.91
40,0:-208:424.49
41,0:-213:424.31
42,0:-219:424.46
43,0:-224:424.25
44,0:-229:424.01
45,0:-234:424.08
46,0:-239:423.93
47,0:-245:423.86
48,0:-250:423.70
49,0:-255:423.64
50,0:-260:423.45
51,0:-265:423.69
52,0:-271:423.47
53,0:-276:423.26
54,0:-281:423.44
55,0:-286:423.21
56,0:-291:423.20
57,0:-296:423.11
58,0:-302:423.06
59,0:-307:423.14
60,0:-312:422.95
61,0:-317:422.86
62,0:-322:422.79
63,0:-328:422.82
64,0:-333:422.79
65,0:-338:422.89
66,0:-343:422.77
67,0:-348:422.67
68,0:-354:422.70
69,0:-359:422.73
70,0:-364:422.56
71,0:-369:422.68
72,0:-374:422.48
73,0:-380:422.44
74,0:-385:422.45
75,0:-390:422.42
76,0:-395:422.53
77,0:-400:422.33
78,0:-400:422.75
79,0:-400:422.50
80,0:-400:422.81
81,0:-400:422.98
82,0:-400:423.10
83,0:-400:423.31
84,0:-400:423.45
85,0:-400:423.45
86,0:-400:423.73
87,0:-400:423.70
88,0:-400:423.77
89,0:-400:423.97
90,0:-400:424.04
91,0:-400:424.10
92,0:-400:424.20
93,0:-400:424.14
94,0:-400:424.66
95,0:-400:424.13
96,0:-400:424.48
97,0:-400:424.43
98,0:-400:424.38
99,0:-400:424.80
100,0:-400:424.73
101,0:-400:424.57
102,0:-400:424.73
103,0:-400:424.79
104,0:-400:424.73
105,0:-400:425.02
106,0:-400:424.88
107,0:-400:425.00
108,0:-400:424.85
109,0:-400:424.92
110,0:-400:425.32
111,0:-400:425.03
112,0:-400:425.21
113,0:-400:425.14
114,0:-400:425.17
115,0:-400:425.34
116,0:-396:425.30
117,0:-391:425.46
118,0:-385:425.51
119,0:-380:425.75
120,0:-375:425.97
121,0:-370:426.01
122,0:-365:426.10
123,0:-359:426.47
124,0:-354:426.48
125,0:-349:426.80
126,0:-344:426.94
127,0:-339:427.09
128,0:-333:427.15
129,0:-328:427.36
130,0:-323:427.53
131,0:-318:427.78
132,0:-313:427.82
133,0:-307:428.00
134,0:-302:428.13
135,0:-297:428.01
136,0:-292:428.21
137,0:-287:428.30
138,0:-281:428.41
139,0:-276:428.62
140,0:-271:428.37
141,0:-266:428.50
142,0:-261:428.45
143,0:-256:428.51
144,0:-250:428.46
145,0:-245:428.61
146,0:-240:428.27
147,0:-235:428.35
148,0:-230:428.23
149,0:-224:428.09
150,0:-219:428.08
151,0:-214:427.91
152,0:-209:427.85
153,0:-204:427.55
154,0:-198:427.50
155,0:-193:427.00
156,0:-188:426.47
157,0:-183:426.91
158,0:-178:426.60
159,0:-172:426.42
160,0:-167:425.92
161,0:-162:425.86
162,0:-157:425.25
163,0:-152:424.88
164,0:-146:424.61
165,0:-141:424.20
166,0:-136:423.77
167,0:-131:423.32
168,0:-126:423.04
169,0:-121:422.41
170,0:-115:422.11
171,0:-110:421.63
172,0:-105:421.01
173,0:-100:420.40
174,0:-95:420.12
175,0:-89:419.45
176,0:-84:418.87
177,0:-79:418.28
178,0:-74:417.79
179,0:-69:416.94
180,0:-63:416.56
181,0:-58:415.95
182,0:-53:415.58
183,0:-48:414.85
184,0:-43:414.25
185,0:-37:413.74
186,0:-32:413.11
187,0:-27:412.37
188,0:-22:411.96
189,0:-17:411.43
190,0:-11:410.81
191,0:-6:410.10
192,0:-1:409.78
193,0:0:409.15
194,0:0:409.09
195,0:0:409.36
196,0:0:409.31
197,0:0:409.46
198,0:0:409.67
199,0:0:409.61
200,0:0:409.50
201,0:0:410.13
202,0:0:410.17
203,0:0:410.27
204,0:0:410.28
205,0:0:410.43
206,0:0:410.45
207,0:0:410.51
208,0:0:410.86
209,0:0:410.69
210,0:0:410.84
211,0:0:411.24
212,0:0:411.09
213,0:0:411.09
214,0:0:411.42
215,0:0:411.27
216,0:0:411.68
217,0:0:411.38
218,0:0:411.75
219,0:0:411.84
220,0:0:411.74
221,0:0:411.89
222,0:0:412.08
223,0:0:411.95
224,0:0:412.22
225,0:0:411.92
226,0:0:412.34
227,0:0:412.37
228,0:0:412.61
229,0:0:412.28
230,0:0:412.35
231,1:-3:412.66
232,1:-8:412.86
233,1:-13:413.18
234,1:-18:413.68
235,1:-24:413.87
236,1:-29:414.06
237,1:-34:414.51
238,1:-39:414.92
239,1:-44:415.16
240,1:-50:415.35
241,1:-55:416.02
242,1:-60:416.19
243,1:-65:416.66
244,1:-70:416.90
245,1:-76:417.14
246,1:-81:417.55
247,1:-86:418.14
248,1:-91:418.49
249,1:-96:418.79
250,1:-102:419.16
251,1:-107:419.77
252,1:-112:419.97
253,1:-117:420.31
254,1:-122:420.72
255,1:-128:420.95
256,1:-133:421.45
257,1:-138:421.75
258,1:-143:422.17
259,1:-148:422.50
260,1:-153:422.97
261,1:-159:423.38
262,1:-164:423.81
263,1:-169:423.91
264,1:-174:424.42
265,1:-179:424.73
266,1:-185:424.97
267,1:-190:425.22
268,1:-195:425.68
269,1:-200:425.89
270,1:-205:426.33
271,1:-211:426.44
272,1:-216:426.92
273,1:-221:427.31
274,1:-226:427.23
275,1:-231:427.61
276,1:-237:427.85
277,1:-242:428.04
278,1:-247:428.26
279,1:-252:428.55
280,1:-257:428.65
281,1:-263:428.75
282,1:-268:428.95
283,1:-273:429.04
284,1:-278:429.09
285,1:-283:429.34
286,1:-288:429.36
287,1:-294:429.46
288,1:-299:429.40
289,1:-304:429.59
290,1:-309:429.49
291,1:-314:429.89
292,1:-320:429.77
293,1:-325:429.68
294,1:-330:429.90
295,1:-335:429.80
296,1:-340:429.64
297,1:-346:430.09
298,1:-351:429.73
299,1:-356:429.67
300,1:-361:429.71
301,1:-366:429.74
302,1:-372:429.58
303,1:-377:429.67
304,1:-382:429.52
305,1:-387:429.44
306,1:-392:429.35
307,1:-398:429.37
308,1:-400:429.24
309,1:-400:429.59
310,1:-400:429.58
311,1:-400:429.58
312,1:-400:429.72
313,1:-400:429.66
314,1:-400:429.91
315,1:-400:429.87
316,1:-400:430.09
317,1:-400:430.43
318,1:-400:429.95
319,1:-400:430.29
320,1:-400:430.04
321,1:-400:430.44
322,1:-400:430.66
323,1:-400:430.55
324,1:-400:430.46
325,1:-400:430.62
326,1:-400:430.62
327,1:-400:430.64
328,1:-400:430.55
329,1:-400:430.91
330,1:-400:430.70
331,1:-400:430.81
332,1:-400:431.09
333,1:-400:430.86
334,1:-400:431.12
335,1:-400:431.10
336,1:-400:430.86
337,1:-400:431.13
338,1:-400:431.53
339,1:-400:431.27
340,1:-400:431.34
341,1:-400:431.34
342,1:-400:431.49
343,1:-400:431.33
344,1:-400:431.28
345,1:-400:431.41
346,1:-399:431.33
347,1:-393:431.52
348,1:-388:431.61
349,1:-383:431.67
350,1:-378:431.87
351,1:-373:432.07
352,1:-367:432.16
353,1:-362:432.19
354,1:-357:432.37
355,1:-352:432.61
356,1:-347:432.79
357,1:-341:432.89
358,1:-336:432.94
359,1:-331:433.13
360,1:-326:433.14
361,1:-321:433.25
362,1:-315:433.48
363,1:-310:433.62
364,1:-305:433.64
365,1:-300:433.64
366,1:-295:433.61
367,1:-289:433.60
368,1:-284:433.78
369,1:-279:434.05
370,1:-274:433.79
371,1:-269:433.61
372,1:-264:433.77
373,1:-258:433.70
374,1:-253:433.71
375,1:-248:433.65
376,1:-243:433.41
377,1:-238:433.39
378,1:-232:433.18
379,1:-227:433.18
380,1:-222:432.86
381,1:-217:432.76
382,1:-212:432.67
383,1:-206:431.19
384,1:-201:382.66
385,1:-196:380.60
386,1:-191:431.41
387,1:-186:431.19
388,1:-180:430.90
389,1:-175:430.32
390,1:-170:429.99
391,1:-165:429.61
392,1:-160:429.42
393,1:-154:429.02
394,1:-149:428.57
395,1:-144:427.93
396,1:-139:427.41
397,1:-134:427.07
398,1:-129:426.56
399,1:-123:425.94
400,1:-118:425.44
401,1:-113:424.80
402,1:-108:424.12
403,1:-103:423.75
404,1:-97:423.00
405,1:-92:422.37
406,1:-87:421.78
407,1:-82:421.18
408,1:-77:420.37
409,1:-71:419.72
410,1:-66:419.19
411,1:-61:418.42
412,1:-56:417.77
413,1:-51:416.97
414,1:-45:416.38
415,1:-40:415.69
416,1:-35:414.94
417,1:-30:414.42
418,1:-25:413.51
419,1:-19:412.58
420,1:-14:412.02
421,1:-9:411.37
422,1:-4:410.55
423,1:0:409.92
424,1:0:409.32
425,1:0:409.40
426,1:0:409.47
427,1:0:409.33
428,1:0:409.61
429,1:0:409.49
430,1:0:409.83
431,1:0:410.12
432,1:0:410.16
433,1:0:410.00
434,1:0:410.15
435,1:0:410.23
436,1:0:410.36
437,1:0:410.46
438,1:0:410.42
439,1:0:410.64
440,1:0:410.59
441,1:0:410.98
442,1:0:410.67
443,1:0:410.94
444,1:0:411.08
445,1:0:410.92
446,1:0:411.09
447,1:0:411.22
448,1:0:411.22
449,1:0:411.22
450,1:0:411.25
451,1:0:411.46
452,1:0:411.61
453,1:0:411.47
454,1:0:411.49
455,1:0:411.67
456,1:0:411.61
457,1:0:411.61
458,1:0:411.94
459,1:0:411.74
460,1:0:412.11
461,1:0:411.98
462,2:-5:412.22
463,2:-10:412.46
464,2:-16:412.96
465,2:-21:413.34
