Index,Data
0,0:-1:491.00:200
1,0:-6:487.71:200
2,0:-11:487.79:200
3,0:-16:487.85:200
4,0:-21:488.49:200
5,0:-26:488.31:200
6,0:-32:488.46:200
7,0:-37:488.58:200
8,0:-42:488.61:200
9,0:-47:488.79:200
10,0:-52:489.21:200
11,0:-58:489.01:200
12,0:-63:489.29:200
13,0:-68:489.47:200
14,0:-73:489.75:200
15,0:-78:490.01:200
16,0:-84:490.18:200
17,0:-89:490.49:200
18,0:-94:490.64:200
19,0:-99:490.96:200
20,0:-104:491.41:200
21,0:-110:491.21:200
22,0:-115:491.79:200
23,0:-120:492.03:200
24,0:-125:492.33:200
25,0:-130:492.49:200
26,0:-135:492.71:200
27,0:-141:492.89:200
28,0:-146:493.18:200
29,0:-151:493.43:200
30,0:-156:493.85:200
31,0:-161:494.19:200
32,0:-167:494.16:200
33,0:-172:494.64:200
34,0:-177:495.00:200
35,0:-182:495.08:200
36,0:-187:495.36:200
37,0:-193:495.83:200
38,0:-198:495.74:200
39,0:-203:496.22:200
40,0:-208:496.36:200
41,0:-213:496.70:200
42,0:-219:497.03:200
43,0:-224:496.89:200
44,0:-229:497.17:200
45,0:-234:497.56:200
46,0:-239:497.68:200
47,0:-244:497.85:200
48,0:-250:498.02:200
49,0:-255:498.12:200
50,0:-260:498.20:200
51,0:-265:498.36:200
52,0:-270:498.50:200
53,0:-276:498.91:200
54,0:-281:498.77:200
55,0:-286:498.70:200
56,0:-291:498.89:200
57,0:-296:499.13:200
58,0:-302:499.31:200
59,0:-307:499.23:200
60,0:-312:499.41:200
61,0:-317:499.36:200
62,0:-322:499.26:200
63,0:-328:499.31:200
64,0:-333:499.42:200
65,0:-338:499.51:200
66,0:-343:499.62:200
67,0:-348:499.40:200
68,0:-354:499.83:200
69,0:-359:499.52:200
70,0:-364:499.47:200
71,0:-369:499.39:200
72,0:-374:499.59:200
73,0:-379:499.33:200
74,0:-385:499.46:200
75,0:-390:499.41:200
76,0:-395:499.38:200
77,0:-400:499.04:283
78,0:-400:499.20:283
79,0:-400:499.13:283
80,0:-400:499.32:283
81,0:-400:499.43:283
82,0:-400:499.53:283
83,0:-400:499.49:283
84,0:-400:499.64:283
85,0:-400:499.77:283
86,0:-400:499.60:283
87,0:-400:499.74:283
88,0:-400:499.87:283
89,0:-400:499.76:283
90,0:-400:499.76:283
91,0:-400:499.80:283
92,0:-400:499.97:283
93,0:-400:500.07:283
94,0:-400:500.07:283
95,0:-400:499.76:283
96,0:-400:500.16:283
97,0:-400:500.13:283
98,0:-400:500.11:283
99,0:-400:500.14:283
100,0:-400:500.20:283
101,0:-400:500.17:283
102,0:-400:500.21:283
103,0:-400:500.34:283
104,0:-400:500.18:283
105,0:-400:500.23:283
106,0:-400:500.30:283
107,0:-400:500.29:283
108,0:-400:500.26:283
109,0:-400:500.26:283
110,0:-400:500.33:283
111,0:-400:500.40:283
112,0:-400:500.39:283
113,0:-400:500.34:283
114,0:-400:500.49:283
115,0:-400:500.46:283
116,0:-396:500.51:283
117,0:-391:500.88:283
118,0:-386:500.67:283
119,0:-380:501.04:283
120,0:-375:501.01:283
121,0:-370:501.06:283
122,0:-365:501.26:283
123,0:-360:501.40:283
124,0:-354:501.58:283
125,0:-349:501.43:283
126,0:-344:501.66:283
127,0:-339:501.42:283
128,0:-334:501.80:283
129,0:-328:501.90:283
130,0:-323:501.92:283
131,0:-318:502.12:283
132,0:-313:502.07:283
133,0:-308:502.11:283
134,0:-302:502.27:283
135,0:-297:502.12:283
136,0:-292:502.30:283
137,0:-287:502.36:283
138,0:-282:502.33:283
139,0:-276:502.07:283
140,0:-271:502.28:283
141,0:-266:502.25:283
142,0:-261:502.01:283
143,0:-256:501.96:283
144,0:-250:502.08:283
145,0:-245:501.45:283
146,0:-240:493.32:283
147,0:-235:499.77:283
148,0:-230:500.70:283
149,0:-225:501.58:283
150,0:-219:501.33:283
151,0:-214:501.03:283
152,0:-209:500.77:283
153,0:-204:500.70:283
154,0:-199:500.54:283
155,0:-193:500.25:283
156,0:-188:500.09:283
157,0:-183:499.82:283
158,0:-178:499.22:283
159,0:-173:499.32:283
160,0:-167:498.95:283
161,0:-162:498.71:283
162,0:-157:498.15:283
163,0:-152:497.86:283
164,0:-147:497.71:283
165,0:-141:497.14:283
166,0:-136:496.70:283
167,0:-131:496.23:283
168,0:-130:495.71:283
169,0:-130:495.56:283
170,0:-130:495.75:283
171,0:-130:495.79:283
172,0:-130:495.95:283
173,0:-130:495.83:283
174,0:-130:496.04:283
175,0:-130:496.06:283
176,0:-130:496.03:283
177,0:-130:496.33:283
178,0:-130:496.17:283
179,0:-130:496.15:283
180,0:-130:496.38:283
181,0:-130:496.40:283
182,0:-130:496.51:283
183,0:-130:496.45:283
184,0:-130:496.53:283
185,0:-130:496.44:283
186,0:-130:496.42:283
187,0:-130:496.63:283
188,0:-130:496.76:283
189,0:-130:496.71:283
190,0:-130:496.69:283
191,0:-130:496.68:283
192,0:-130:496.57:283
193,0:-130:496.86:283
194,0:-130:496.68:283
195,0:-130:496.71:283
196,0:-130:496.81:283
197,0:-130:497.08:283
198,0:-130:496.83:283
199,0:-130:496.77:283
200,0:-130:496.99:283
201,0:-130:496.92:283
202,0:-130:497.13:283
203,0:-130:497.05:283
204,0:-130:497.02:283
205,0:-130:497.03:283
206,1:-133:497.16:283
207,1:-138:497.38:283
208,1:-143:497.62:283
209,1:-148:497.93:283
210,1:-154:498.07:283
211,1:-159:498.62:283
212,1:-164:498.85:283
213,1:-169:498.96:283
214,1:-174:499.21:283
215,1:-180:499.67:283
216,1:-185:499.89:283
217,1:-190:500.36:283
218,1:-195:500.45:283
219,1:-200:500.68:283
220,1:-206:501.02:283
221,1:-211:500.98:283
222,1:-216:501.68:283
223,1:-221:501.55:283
224,1:-226:501.87:283
225,1:-232:502.06:283
226,1:-237:502.47:283
227,1:-242:502.54:283
228,1:-247:502.53:283
229,1:-252:502.75:283
230,1:-258:503.15:283
231,1:-263:503.06:283
232,1:-268:503.17:283
233,1:-273:503.23:283
234,1:-278:503.30:283
235,1:-283:503.51:283
236,1:-289:503.46:283
237,1:-294:503.72:283
238,1:-299:503.73:283
239,1:-304:503.74:283
240,1:-309:503.84:283
241,1:-315:503.70:283
242,1:-320:503.64:283
243,1:-325:503.74:283
244,1:-330:503.85:283
245,1:-335:503.61:283
246,1:-341:503.73:283
247,1:-346:503.61:283
248,1:-351:503.21:283
249,1:-356:503.49:283
250,1:-361:503.19:283
251,1:-367:503.16:283
252,1:-372:503.01:283
253,1:-377:503.02:283
254,1:-382:503.03:283
255,1:-385:502.82:218
256,1:-385:502.90:218
257,1:-385:503.13:218
258,1:-385:503.08:218
259,1:-385:502.99:218
260,1:-385:503.30:218
261,1:-385:503.27:218
262,1:-385:503.19:218
263,1:-385:503.13:218
264,1:-385:503.18:218
265,1:-385:503.13:218
266,1:-385:503.33:218
267,1:-385:503.39:218
268,1:-385:503.31:218
269,1:-385:503.11:218
270,1:-385:503.55:218
271,1:-385:503.46:218
272,1:-385:503.58:218
273,1:-385:503.26:218
274,1:-385:503.18:218
275,1:-385:503.44:218
276,1:-385:503.46:218
277,1:-385:503.43:218
278,1:-385:503.40:218
279,1:-385:503.46:218
280,1:-385:503.59:218
281,1:-385:503.31:218
282,1:-385:503.46:218
283,1:-385:503.74:218
284,1:-385:503.32:218
285,1:-385:503.48:218
286,1:-385:503.74:218
287,1:-385:503.76:218
288,1:-385:503.57:218
289,1:-385:503.74:218
290,1:-385:503.51:218
291,1:-385:503.76:218
292,1:-385:503.77:218
293,1:-384:503.63:218
294,1:-379:503.77:218
295,1:-374:503.76:218
296,1:-368:504.09:218
297,1:-363:503.89:218
298,1:-358:504.18:218
299,1:-353:504.17:218
300,1:-348:504.14:218
301,1:-342:504.26:218
302,1:-337:504.42:218
303,1:-332:504.29:218
304,1:-327:504.53:218
305,1:-322:504.54:218
306,1:-316:504.70:218
307,1:-311:504.66:218
308,1:-306:504.74:218
309,1:-301:504.59:218
310,1:-296:504.52:218
311,1:-290:504.80:218
312,1:-285:504.72:218
313,1:-280:504.70:218
314,1:-275:504.83:218
315,1:-270:504.62:218
316,1:-264:504.35:218
317,1:-259:504.34:218
318,1:-254:504.36:218
319,1:-249:504.22:218
320,1:-244:504.11:218
321,1:-239:503.50:218
322,1:-233:503.77:218
323,1:-228:503.60:218
324,1:-223:503.55:218
325,1:-218:503.29:218
326,1:-213:503.05:218
327,1:-207:502.77:218
328,1:-202:502.51:218
329,1:-197:502.26:218
330,1:-192:502.01:218
331,1:-187:501.58:218
332,1:-181:501.26:218
333,1:-176:500.78:218
334,1:-171:500.49:218
335,1:-166:500.36:218
336,1:-161:499.69:218
337,1:-155:499.57:218
338,1:-150:498.74:218
339,1:-145:498.56:218
340,1:-140:498.22:218
341,1:-135:497.51:218
342,1:-129:497.09:218
343,1:-124:496.68:218
344,1:-119:496.00:218
345,1:-114:495.52:218
346,1:-109:494.83:218
347,1:-103:494.09:218
348,1:-98:493.51:218
349,1:-93:493.03:218
350,1:-88:492.13:218
351,1:-83:491.63:218
352,1:-78:490.78:218
353,1:-72:490.24:218
354,1:-72:489.64:218
355,1:-72:489.49:218
356,1:-72:489.44:218
357,1:-72:489.57:218
358,1:-72:489.35:218
359,1:-72:489.51:218
360,1:-72:489.60:218
361,1:-72:489.54:218
362,1:-72:489.50:218
363,1:-72:489.68:218
364,1:-72:489.57:218
365,1:-72:489.56:218
366,1:-72:489.76:218
367,1:-72:489.64:218
368,1:-72:489.64:218
369,1:-72:489.80:218
370,1:-72:489.72:218
371,1:-72:489.82:218
372,1:-72:489.79:218
373,1:-72:489.86:218
374,1:-72:489.90:218
375,1:-72:489.88:218
376,1:-72:489.94:218
377,1:-72:490.01:218
378,1:-72:489.94:218
379,1:-72:490.04:218
380,1:-72:490.12:218
381,1:-72:490.14:218
382,1:-72:490.14:218
383,1:-72:490.02:218
384,1:-72:490.17:218
385,1:-72:490.19:218
386,1:-72:490.20:218
387,1:-72:490.26:218
388,1:-72:490.29:218
389,1:-72:490.32:218
390,1:-72:490.30:218
391,1:-72:490.31:218
392,2:-75:490.37:218
393,2:-81:490.67:218
394,2:-86:490.94:218
395,2:-91:491.46:218
396,2:-96:491.56:218
397,2:-101:492.16:218
398,2:-107:492.48:218
399,2:-112:492.80:218
400,2:-117:493.37:218
401,2:-122:493.77:218
402,2:-127:494.32:218
403,2:-133:494.71:218
404,2:-138:494.97:218
405,2:-143:495.34:218
406,2:-148:495.80:218
407,2:-153:496.25:218
408,2:-159:496.61:218
409,2:-164:497.23:218
410,2:-169:497.44:218
411,2:-174:497.88:218
412,2:-179:497.97:218
413,2:-185:498.43:218
414,2:-190:498.78:218
415,2:-195:499.12:218
416,2:-200:499.57:218
417,2:-205:499.83:218
418,2:-211:500.02:218
419,2:-216:500.53:218
420,2:-221:500.67:218
421,2:-226:500.85:218
422,2:-231:501.19:218
423,2:-236:501.39:218
424,2:-242:501.47:218
425,2:-247:501.74:218
426,2:-252:501.93:218
427,2:-257:502.14:218
428,2:-262:502.45:218
429,2:-268:502.29:218
430,2:-273:502.59:218
431,2:-278:502.77:218
432,2:-283:502.80:218
433,2:-288:502.94:218
434,2:-294:503.05:218
435,2:-299:503.06:218
436,2:-304:503.18:218
437,2:-309:503.17:218
438,2:-314:503.37:218
439,2:-320:503.29:218
440,2:-325:503.36:218
441,2:-330:503.35:218
442,2:-335:503.37:218
443,2:-340:503.17:218
444,2:-346:503.37:218
445,2:-351:503.30:218
446,2:-356:503.37:218
447,2:-359:503.26:170
448,2:-359:503.34:170
449,2:-359:503.38:170
450,2:-359:503.47:170
451,2:-359:503.53:170
452,2:-359:503.47:170
453,2:-359:503.69:170
454,2:-359:503.62:170
455,2:-359:503.66:170
456,2:-359:503.71:170
457,2:-359:503.78:170
458,2:-359:503.71:170
459,2:-359:503.82:170
460,2:-359:503.80:170
461,2:-359:504.05:170
462,2:-359:503.86:170
463,2:-359:503.94:170
464,2:-359:504.04:170
465,2:-359:504.16:170
466,2:-359:504.07:170
467,2:-359:504.03:170
468,2:-359:504.00:170
469,2:-359:504.22:170
470,2:-359:504.27:170
471,2:-359:504.15:170
472,2:-359:504.20:170
473,2:-359:504.13:170
474,2:-359:504.03:170
475,2:-359:504.13:170
476,2:-359:504.18:170
477,2:-359:504.29:170
478,2:-359:504.42:170
479,2:-359:504.25:170
480,2:-359:504.43:170
481,2:-359:504.23:170
482,2:-359:504.46:170
483,2:-359:504.24:170
484,2:-359:504.35:170
485,2:-358:504.18:170
486,2:-354:504.41:170
487,2:-349:504.34:170
488,2:-345:504.51:170
489,2:-341:504.37:170
490,2:-336:504.67:170
491,2:-332:504.78:170
492,2:-327:504.64:170
493,2:-323:504.96:170
494,2:-319:504.95:170
495,2:-314:504.83:170
496,2:-310:504.83:170
497,2:-305:505.19:170
498,2:-301:504.98:170
499,2:-296:504.90:170
500,2:-292:505.16:170
501,2:-288:504.86:170
502,2:-283:504.93:170
503,2:-279:505.14:170
504,2:-274:505.13:170
505,2:-270:505.27:170
506,2:-266:505.03:170
507,2:-261:505.16:170
508,2:-257:504.88:170
509,2:-252:504.97:170
510,2:-248:504.81:170
511,2:-244:504.55:170
512,2:-239:504.40:170
513,2:-235:504.34:170
514,2:-230:504.28:170
515,2:-226:504.17:170
516,2:-222:503.89:170
517,2:-217:503.87:170
518,2:-213:503.57:170
519,2:-208:503.38:170
520,2:-204:503.21:170
521,2:-200:502.91:170
522,2:-195:503.11:170
523,2:-191:502.45:170
524,2:-186:502.27:170
525,2:-182:502.20:170
526,2:-178:501.76:170
527,2:-173:501.60:170
528,2:-169:501.08:170
529,2:-164:500.97:170
530,2:-160:500.74:170
531,2:-155:500.28:170
532,2:-151:499.71:170
533,2:-147:499.49:170
534,2:-142:499.31:170
535,2:-138:498.60:170
536,2:-133:498.41:170
537,2:-129:497.96:170
538,2:-125:497.39:170
539,2:-120:496.98:170
540,2:-116:496.53:170
541,2:-111:495.92:170
542,2:-107:495.38:170
543,2:-103:494.93:170
544,2:-98:494.29:170
545,2:-94:493.73:170
546,2:-89:493.25:170
547,2:-85:492.91:170
548,2:-81:491.99:170
549,2:-76:491.56:170
550,2:-72:490.93:170
551,2:-67:490.42:170
552,2:-63:489.92:170
553,2:-59:488.89:170
554,2:-54:488.47:170
555,2:-50:487.82:170
556,2:-45:487.05:170
557,2:-41:486.48:170
558,2:-37:486.02:170
559,2:-32:485.18:170
560,2:-28:484.51:170
561,2:-23:483.86:170
562,2:-19:483.02:170
563,2:-15:482.30:170
564,2:-10:481.31:170
565,2:-10:480.68:170
566,2:-10:480.66:170
567,2:-10:480.48:170
568,2:-10:480.32:170
569,2:-10:480.26:170
570,2:-10:480.31:170
571,2:-10:480.50:170
572,2:-10:480.36:170
573,2:-10:480.46:170
574,2:-10:480.28:170
575,2:-10:480.38:170
576,2:-10:480.54:170
577,2:-10:480.48:170
578,2:-10:480.48:170
579,2:-10:480.56:170
580,2:-10:480.47:170
581,2:-10:480.52:170
582,2:-10:480.56:170
583,2:-10:480.61:170
584,2:-10:480.54:170
585,2:-10:480.62:170
586,2:-10:480.67:170
587,2:-10:480.64:170
588,2:-10:480.62:170
589,2:-10:480.61:170
590,2:-10:480.71:170
591,2:-10:480.81:170
592,2:-10:480.86:170
593,2:-10:480.59:170
594,2:-10:480.74:170
595,2:-10:480.62:170
596,2:-10:480.89:170
597,2:-10:480.90:170
598,2:-10:480.94:170
599,2:-10:480.78:170
600,2:-10:480.86:170
601,2:-10:480.89:170
602,2:-10:481.02:170
603,3:-13:481.23:170
604,3:-18:481.22:170
605,3:-22:481.79:170
606,3:-27:481.93:170
607,3:-31:482.23:170
608,3:-35:482.60:170
609,3:-40:483.18:170
610,3:-44:483.36:170
611,3:-49:483.93:170
612,3:-53:484.29:170
613,3:-57:484.80:170
614,3:-62:485.52:170
615,3:-66:485.71:170
616,3:-71:486.00:170
617,3:-75:486.62:170
618,3:-79:487.00:170
619,3:-84:487.66:170
620,3:-88:487.89:170
621,3:-93:488.28:170
622,3:-97:488.66:170
623,3:-102:489.22:170
624,3:-106:489.75:170
625,3:-110:489.92:170
626,3:-115:490.80:170
627,3:-119:491.12:170
628,3:-124:491.26:170
629,3:-128:491.75:170
630,3:-132:492.40:170
631,3:-137:492.65:170
632,3:-141:493.25:170
633,3:-146:493.37:170
634,3:-150:493.80:170
635,3:-154:494.30:170
636,3:-159:494.82:170
637,3:-163:495.27:170
638,3:-168:494.97:170
639,3:-172:460.63:170
640,3:-176:473.20:170
641,3:-181:496.46:170
642,3:-185:496.92:170
643,3:-190:497.12:170
644,3:-194:497.34:170
645,3:-198:497.82:170
646,3:-202:498.14:266
647,3:-202:498.19:266
648,3:-202:498.48:266
649,3:-202:498.95:266
650,3:-202:498.85:266
651,3:-202:499.16:266
652,3:-202:499.14:266
653,3:-202:499.27:266
654,3:-202:499.23:266
655,3:-202:499.45:266
656,3:-202:499.46:266
657,3:-202:499.61:266
658,3:-202:499.68:266
659,3:-202:499.94:266
660,3:-202:499.73:266
661,3:-202:499.82:266
662,3:-202:499.73:266
663,3:-202:499.90:266
664,3:-202:499.94:266
665,3:-202:500.02:266
666,3:-202:500.17:266
667,3:-202:500.16:266
668,3:-202:500.16:266
669,3:-202:500.18:266
670,3:-202:500.32:266
671,3:-202:500.31:266
672,3:-202:500.23:266
673,3:-202:500.31:266
674,3:-202:500.43:266
675,3:-202:500.48:266
676,3:-202:500.56:266
677,3:-202:500.51:266
678,3:-202:500.46:266
679,3:-202:500.56:266
680,3:-202:500.82:266
681,3:-202:500.54:266
682,3:-202:500.61:266
683,3:-202:500.74:266
684,3:-202:500.63:266
685,3:-197:500.78:266
686,3:-192:500.76:266
687,3:-187:500.56:266
