Index,Data
0,
1,0:-1:5.00
2,0:-3:5.88
3,0:-6:5.70
4,0:-8:5.71
5,0:-11:5.95
6,0:-13:5.41
7,0:-16:5.67
8,0:-19:5.69
9,0:-21:5.60
10,0:-24:5.86
11,0:-26:5.63
12,0:-29:5.69
13,0:-32:5.75
14,0:-34:5.91
15,0:-37:5.55
16,0:-39:5.87
17,0:-42:5.85
18,0:-45:5.58
19,0:-47:5.68
20,0:-50:5.59
21,0:-52:5.53
22,0:-55:5.77
23,0:-58:5.90
24,0:-60:5.53
25,0:-63:5.78
26,0:-65:5.79
27,0:-68:5.68
28,0:-71:5.62
29,0:-73:5.79
30,0:-76:5.77
31,0:-78:5.49
32,0:-81:5.75
33,0:-84:5.72
34,0:-86:5.59
35,0:-89:5.71
36,0:-91:5.65
37,0:-94:5.62
38,0:-97:5.76
39,0:-99:6.00
40,0:-102:5.44
41,0:-104:5.81
42,0:-107:5.73
43,0:-110:5.45
44,0:-112:5.71
45,0:-115:5.61
46,0:-117:5.66
47,0:-120:5.63
48,0:-123:5.76
49,0:-125:5.50
50,0:-128:5.73
51,0:-130:5.82
52,0:-133:5.49
53,0:-136:5.71
54,0:-138:5.65
55,0:-141:5.51
56,0:-143:5.58
57,0:-146:5.67
58,0:-149:5.35
59,0:-151:5.76
60,0:-154:5.72
61,0:-156:5.50
62,0:-159:5.71
63,0:-161:5.70
64,0:-164:5.72
65,0:-167:5.46
66,0:-169:5.75
67,0:-172:5.65
68,0:-174:5.37
69,0:-177:5.65
70,0:-180:5.40
71,0:-182:5.57
72,0:-185:5.50
73,0:-187:5.71
74,0:-190:5.43
75,0:-193:5.68
76,0:-195:5.80
77,0:-198:5.33
78,0:-200:5.71
79,0:-203:5.54
80,0:-206:5.40
81,0:-208:5.56
82,0:-211:5.61
83,0:-213:5.24
84,0:-216:5.62
85,0:-219:5.62
86,0:-221:5.39
87,0:-224:5.84
88,0:-226:5.73
89,0:-229:5.59
90,0:-232:5.47
91,0:-234:5.69
92,0:-237:5.30
93,0:-239:5.63
94,0:-242:5.47
95,0:-245:5.15
96,0:-247:5.89
97,0:-250:5.45
98,0:-252:5.51
99,0:-255:5.67
100,0:-258:5.80
101,0:-260:5.63
102,0:-263:5.48
103,0:-265:5.68
104,0:-268:5.50
105,0:-271:5.39
106,0:-273:5.42
107,0:-276:5.56
108,0:-278:5.33
109,0:-281:5.64
110,0:-284:5.58
111,0:-286:5.36
112,0:-289:5.77
113,0:-291:5.66
114,0:-294:5.45
115,0:-297:5.59
116,0:-299:5.78
117,0:-302:5.24
118,0:-304:5.62
119,0:-307:5.58
120,0:-310:5.27
121,0:-312:5.79
122,0:-315:5.52
123,0:-317:5.56
124,0:-320:5.65
125,0:-322:5.74
126,0:-325:5.46
127,0:-328:5.57
128,0:-330:5.58
129,0:-333:5.23
130,0:-335:5.61
131,0:-338:5.47
132,0:-341:5.40
133,0:-343:5.54
134,0:-346:5.58
135,0:-348:5.41
136,0:-351:5.60
137,0:-354:5.65
138,0:-356:5.53
139,0:-359:5.62
140,0:-361:5.43
141,0:-364:5.53
142,0:-367:5.34
143,0:-369:5.55
144,0:-372:5.48
145,0:-374:5.33
146,0:-377:5.69
147,0:-380:5.61
148,0:-382:5.54
149,0:-385:5.68
150,0:-387:5.82
151,0:-390:5.39
152,0:-393:5.57
153,0:-395:5.71
154,0:-398:5.10
155,0:-400:5.63
156,0:-400:5.45
157,0:-400:5.56
158,0:-400:5.38
159,0:-400:5.43
160,0:-400:5.46
161,0:-400:5.34
162,0:-400:5.54
163,0:-400:5.30
164,0:-400:5.61
165,0:-400:5.50
166,0:-400:5.62
167,0:-400:5.77
168,0:-400:5.68
169,0:-400:6.06
170,0:-400:5.56
171,0:-400:6.12
172,0:-400:5.56
173,0:-400:6.13
174,0:-400:5.40
175,0:-400:5.57
176,0:-400:5.71
177,0:-400:5.44
178,0:-400:5.79
179,0:-400:5.33
180,0:-400:5.92
181,0:-400:5.50
182,0:-400:6.11
183,0:-400:5.74
184,0:-400:6.06
185,0:-400:6.15
186,0:-400:5.74
187,0:-400:6.47
188,0:-400:5.92
189,0:-400:6.69
190,0:-400:6.03
191,0:-400:6.49
192,0:-400:6.29
193,0:-400:6.25
194,0:-397:6.74
195,0:-395:5.85
196,0:-392:6.86
197,0:-389:6.10
198,0:-387:6.78
199,0:-384:6.11
200,0:-382:6.61
201,0:-379:6.42
202,0:-376:6.00
203,0:-374:6.75
204,0:-371:5.96
205,0:-369:6.99
206,0:-366:6.10
207,0:-363:6.77
208,0:-361:6.59
209,0:-358:6.65
210,0:-356:6.61
211,0:-353:6.26
212,0:-350:7.12
213,0:-348:6.06
214,0:-345:7.01
215,0:-343:6.13
216,0:-340:6.87
217,0:-337:6.26
218,0:-335:6.18
219,0:-332:6.94
220,0:-330:5.94
221,0:-327:6.99
222,0:-324:6.14
223,0:-322:6.95
224,0:-319:6.36
225,0:-317:6.85
226,0:-314:6.68
227,0:-312:6.25
228,0:-309:7.20
229,0:-306:5.94
230,0:-304:7.10
231,0:-301:6.13
232,0:-299:6.93
233,0:-296:6.38
234,0:-293:6.56
235,0:-291:6.88
236,0:-288:6.26
237,0:-286:7.37
238,0:-283:6.01
239,0:-280:6.89
240,0:-278:5.84
241,0:-275:5.78
242,0:-273:5.75
243,0:-270:5.63
244,0:-267:5.70
245,0:-265:5.63
246,0:-262:5.90
247,0:-260:5.38
248,0:-257:5.91
249,0:-254:5.61
250,0:-252:5.54
251,0:-249:5.70
252,0:-247:5.46
253,0:-244:5.62
254,0:-241:5.37
255,0:-239:5.68
256,0:-236:5.44
257,0:-234:5.57
258,0:-231:5.53
259,0:-228:5.55
260,0:-226:5.62
261,0:-223:5.57
262,0:-221:5.69
263,0:-218:5.29
264,0:-215:5.60
265,0:-213:5.51
266,0:-210:5.30
267,0:-208:5.57
268,0:-205:5.53
269,0:-202:5.42
270,0:-200:5.59
271,0:-197:5.88
272,0:-195:5.42
273,0:-192:6.00
274,0:-189:5.67
275,0:-187:5.48
276,0:-184:5.61
277,0:-182:5.68
278,0:-179:5.52
279,0:-176:5.44
280,0:-174:5.65
281,0:-171:5.24
282,0:-169:5.78
283,0:-166:5.62
284,0:-164:5.39
285,0:-161:5.80
286,0:-158:5.61
287,0:-156:5.63
288,0:-153:5.52
289,0:-151:5.73
290,0:-148:5.51
291,0:-145:5.55
292,0:-143:5.46
293,0:-140:5.41
294,0:-138:5.56
295,0:-135:5.62
296,0:-132:5.79
297,0:-130:5.39
298,0:-127:5.75
299,0:-125:5.81
300,0:-122:5.44
301,0:-119:5.78
302,0:-117:5.58
303,0:-114:5.45
304,0:-112:5.48
305,0:-109:5.67
306,0:-106:5.38
307,0:-104:5.88
308,0:-101:5.89
309,0:-99:5.50
310,0:-96:6.19
311,0:-93:5.78
312,0:-91:5.93
313,0:-88:5.67
314,0:-86:6.02
315,0:-83:5.47
316,0:-80:5.92
317,0:-78:5.81
318,0:-75:5.44
319,0:-73:6.08
320,0:-70:5.65
321,0:-67:6.03
322,0:-65:6.07
323,0:-62:6.87
324,0:-60:6.05
325,0:-57:6.44
326,0:-54:6.78
327,0:-52:6.18
328,0:-49:6.85
329,0:-47:6.10
330,0:-44:6.99
331,0:-41:6.16
332,0:-39:6.99
333,0:-36:6.75
334,0:-34:6.72
335,0:-31:7.20
336,0:-28:6.56
337,0:-26:7.25
338,0:-23:6.34
339,0:-21:7.28
340,0:-18:6.15
341,0:-15:7.03
342,0:-13:6.96
343,0:-10:6.50
344,0:-8:7.53
345,0:-5:6.53
346,0:-3:7.13
347,0:0:6.42
348,0:0:7.54
349,0:0:6.73
350,0:0:7.11
351,0:0:7.29
352,0:0:6.63
353,0:0:7.76
354,0:0:7.05
355,0:0:8.29
356,0:0:7.16
357,0:0:8.27
358,0:0:7.75
359,0:0:7.75
360,0:0:8.26
361,0:0:7.34
362,0:0:8.32
363,0:0:7.19
364,0:0:7.95
365,0:0:7.03
366,0:0:7.24
367,0:0:6.67
368,0:0:6.13
369,0:0:6.48
370,0:0:6.19
371,0:0:6.50
372,0:0:6.25
373,0:0:6.89
374,0:0:6.68
375,0:0:6.66
376,0:0:6.80
377,0:0:6.40
