Index,Data
0,0:-1:222.00
1,0:-7:225.43
2,0:-13:225.36
3,0:-20:225.49
4,0:-26:225.86
5,0:-33:225.69
6,0:-39:226.21
7,0:-46:226.24
8,0:-52:226.56
9,0:-59:226.84
10,0:-65:226.97
11,0:-72:227.60
12,0:-78:227.60
13,0:-85:228.05
14,0:-91:228.23
15,0:-98:228.61
16,0:-104:229.02
17,0:-111:229.51
18,0:-117:229.95
19,0:-124:230.49
20,0:-130:231.00
21,0:-137:231.23
22,0:-143:231.68
23,0:-150:231.72
24,0:-156:232.40
25,0:-163:232.78
26,0:-169:233.10
27,0:-176:233.77
28,0:-182:233.76
29,0:-189:234.50
30,0:-195:235.07
31,0:-202:235.35
32,0:-208:235.61
33,0:-215:236.26
34,0:-221:236.38
35,0:-228:236.54
36,0:-234:237.03
37,0:-241:237.22
38,0:-247:237.64
39,0:-254:237.81
40,0:-260:238.36
41,0:-267:238.47
42,0:-273:238.74
43,0:-280:239.05
44,0:-286:239.15
45,0:-293:239.25
46,0:-299:239.27
47,0:-306:239.76
48,0:-312:239.73
49,0:-319:240.33
50,0:-325:240.23
51,0:-331:240.49
52,0:-338:240.40
53,0:-344:240.43
54,0:-351:240.52
55,0:-357:240.63
56,0:-364:240.93
57,0:-370:240.76
58,0:-377:240.86
59,0:-383:241.12
60,0:-390:241.11
61,0:-396:241.26
62,0:-400:240.81
63,0:-400:240.88
64,0:-400:241.14
65,0:-400:241.28
66,0:-400:241.48
67,0:-400:241.46
68,0:-400:241.47
69,0:-400:241.58
70,0:-400:241.75
71,0:-400:241.68
72,0:-400:242.04
73,0:-400:241.99
74,0:-400:242.05
75,0:-400:241.41
76,0:-400:241.93
77,0:-400:241.76
78,0:-400:241.92
79,0:-400:242.44
80,0:-400:242.19
81,0:-400:242.30
82,0:-400:242.13
83,0:-400:242.49
84,0:-400:242.06
85,0:-400:242.23
86,0:-400:242.15
87,0:-400:242.07
88,0:-400:242.44
89,0:-400:242.36
90,0:-400:242.51
91,0:-400:242.24
92,0:-400:242.54
93,0:-400:242.31
94,0:-400:242.41
95,0:-400:242.69
96,0:-400:242.20
97,0:-400:242.43
98,0:-400:242.23
99,0:-400:242.54
100,0:-399:242.37
101,0:-393:242.58
