Index,Data
0,0:-1:543.00
1,0:-7:546.53
2,0:-13:546.57
3,0:-20:546.59
4,0:-26:546.48
5,0:-33:546.48
6,0:-39:546.24
7,0:-46:545.80
8,0:-52:545.64
9,0:-59:545.39
10,0:-65:545.05
11,0:-72:544.82
12,0:-78:544.49
13,0:-85:544.35
14,0:-91:543.92
15,0:-98:543.87
16,0:-104:543.62
17,0:-111:543.24
18,0:-117:542.93
19,0:-124:542.83
20,0:-130:542.78
21,0:-137:542.48
22,0:-143:542.44
23,0:-150:542.28
24,0:-156:542.19
25,0:-163:541.92
26,0:-169:542.04
27,0:-176:541.94
28,0:-182:541.95
29,0:-189:541.84
30,0:-195:541.77
31,0:-202:541.75
32,0:-208:541.78
33,0:-215:541.84
34,0:-221:541.62
35,0:-228:541.74
36,0:-234:541.67
37,0:-241:541.68
38,0:-247:541.67
39,0:-254:541.83
40,0:-260:541.82
41,0:-267:541.73
42,0:-273:541.71
43,0:-280:541.67
44,0:-286:541.78
45,0:-293:541.64
46,0:-299:541.78
47,0:-306:541.86
48,0:-312:541.72
49,0:-319:541.90
50,0:-325:541.72
51,0:-331:541.84
52,0:-338:541.68
53,0:-344:541.75
54,0:-351:541.88
55,0:-357:541.80
56,0:-364:541.86
57,0:-370:541.82
58,0:-377:541.83
59,0:-383:541.68
60,0:-390:541.65
61,0:-396:541.23
62,0:-400:541.41
63,0:-400:541.51
64,0:-400:541.55
65,0:-400:541.83
66,0:-400:542.06
67,0:-400:542.08
68,0:-400:542.11
69,0:-400:542.21
70,0:-400:542.36
71,0:-400:542.59
72,0:-400:542.52
73,0:-400:542.53
74,0:-400:542.88
75,0:-400:542.64
76,0:-400:542.87
77,0:-400:542.95
78,0:-400:543.06
79,0:-400:542.91
80,0:-400:543.11
81,0:-400:543.20
82,0:-400:543.23
83,0:-400:543.29
84,0:-400:543.40
85,0:-400:543.51
86,0:-400:543.55
87,0:-400:543.52
88,0:-400:543.55
89,0:-400:543.60
90,0:-400:543.73
91,0:-400:543.65
92,0:-400:543.66
93,0:-400:543.62
94,0:-400:543.66
95,0:-400:543.95
96,0:-400:543.95
97,0:-400:543.72
98,0:-400:543.81
99,0:-400:544.07
100,0:-399:543.89
101,0:-393:544.16
102,0:-386:544.28
103,0:-380:544.37
104,0:-373:544.47
105,0:-367:544.42
106,0:-360:544.55
107,0:-354:544.31
108,0:-347:544.46
109,0:-341:544.36
110,0:-334:544.53
111,0:-328:544.60
112,0:-321:544.83
113,0:-315:544.87
114,0:-308:544.92
115,0:-302:544.98
116,0:-295:544.95
117,0:-289:544.97
118,0:-282:544.99
119,0:-276:544.96
120,0:-269:544.88
121,0:-263:544.90
122,0:-256:545.01
123,0:-250:544.73
124,0:-243:544.77
125,0:-237:544.55
126,0:-230:544.39
127,0:-224:544.14
128,0:-217:543.86
129,0:-211:543.85
130,0:-204:543.51
131,0:-198:543.19
132,0:-191:542.70
133,0:-185:542.38
134,0:-178:541.99
135,0:-172:541.69
136,0:-165:540.98
137,0:-159:540.71
138,0:-152:540.28
139,0:-146:539.76
140,0:-139:539.27
141,0:-133:538.48
142,0:-126:538.05
143,0:-120:537.46
144,0:-113:536.83
145,0:-107:536.10
146,0:-100:535.40
147,0:-94:534.79
148,0:-87:533.75
149,0:-81:532.92
150,0:-75:532.11
151,0:-68:531.18
152,0:-62:530.32
153,0:-55:529.43
154,0:-49:528.33
155,0:-42:527.59
156,0:-36:526.57
157,0:-29:525.42
158,0:-23:524.48
159,0:-16:523.33
160,0:-10:522.31
161,0:-3:521.28
162,0:0:520.25
163,0:0:520.45
164,0:0:520.53
165,0:0:520.77
166,0:0:520.85
167,0:0:521.19
168,0:0:521.27
169,0:0:521.40
170,0:0:521.70
171,0:0:522.02
172,0:0:522.11
173,0:0:522.29
174,0:0:522.25
175,0:0:522.37
176,0:0:522.58
177,0:0:522.74
178,0:0:523.07
179,0:0:523.35
180,0:0:523.28
181,0:0:523.25
182,0:0:523.31
183,0:0:523.49
184,0:0:523.48
185,0:0:523.81
186,0:0:523.77
187,0:0:524.08
188,0:0:523.98
189,0:0:524.10
190,0:0:524.30
191,0:0:524.16
192,0:0:524.57
193,0:0:524.40
194,0:0:524.65
195,0:0:524.57
196,0:0:524.71
197,0:0:524.86
198,0:0:524.89
199,0:0:525.05
200,1:-1:524.94
201,1:-8:525.48
202,1:-14:525.76
203,1:-21:526.13
204,1:-27:526.75
205,1:-34:527.27
206,1:-40:527.69
207,1:-47:528.34
208,1:-53:528.63
209,1:-60:529.17
210,1:-66:529.84
211,1:-73:530.35
212,1:-79:530.89
213,1:-86:531.53
214,1:-92:532.01
215,1:-99:532.57
216,1:-105:532.90
217,1:-112:533.51
218,1:-118:534.07
219,1:-125:534.66
220,1:-131:535.30
221,1:-138:535.49
222,1:-144:536.14
223,1:-151:536.42
224,1:-157:537.02
225,1:-164:537.36
226,1:-170:537.74
227,1:-177:538.08
228,1:-183:538.56
229,1:-190:538.82
230,1:-196:539.35
231,1:-203:539.88
232,1:-209:539.85
233,1:-216:540.54
234,1:-222:540.49
235,1:-229:540.96
236,1:-235:541.29
237,1:-242:541.55
238,1:-248:541.72
239,1:-255:541.73
240,1:-261:542.16
241,1:-268:542.36
242,1:-274:542.44
243,1:-281:542.65
244,1:-287:542.88
245,1:-294:543.02
246,1:-300:543.17
247,1:-307:543.61
248,1:-313:543.26
249,1:-320:543.58
250,1:-326:543.70
251,1:-332:543.71
252,1:-339:543.86
253,1:-345:544.07
254,1:-352:544.02
255,1:-358:544.03
256,1:-365:544.62
257,1:-371:544.47
258,1:-378:544.69
259,1:-384:544.39
260,1:-391:544.40
261,1:-397:544.49
262,1:-400:544.09
263,1:-400:544.56
264,1:-400:544.66
265,1:-400:544.79
266,1:-400:544.99
267,1:-400:545.18
268,1:-400:545.08
269,1:-400:545.24
270,1:-400:545.17
271,1:-400:545.40
272,1:-400:545.68
273,1:-400:545.66
274,1:-400:545.76
275,1:-400:545.68
276,1:-400:545.85
277,1:-400:545.69
278,1:-400:545.76
279,1:-400:546.08
280,1:-400:545.81
281,1:-400:546.01
282,1:-400:546.02
283,1:-400:546.04
284,1:-400:546.06
285,1:-400:546.24
286,1:-400:546.10
287,1:-400:546.24
288,1:-400:546.28
289,1:-400:546.29
290,1:-400:546.42
291,1:-400:546.40
292,1:-400:546.39
293,1:-400:546.34
294,1:-400:546.50
295,1:-400:546.52
296,1:-400:546.54
297,1:-400:546.57
298,1:-400:546.68
299,1:-400:546.68
300,1:-398:546.69
301,1:-392:546.78
302,1:-385:546.83
303,1:-379:546.95
304,1:-372:547.25
305,1:-366:547.09
306,1:-359:547.05
307,1:-353:546.87
308,1:-346:547.01
309,1:-340:546.87
310,1:-333:546.84
311,1:-327:547.06
312,1:-320:547.12
313,1:-314:547.33
314,1:-307:547.36
315,1:-301:547.32
316,1:-294:547.20
317,1:-288:547.28
318,1:-281:547.13
319,1:-275:547.16
320,1:-268:547.07
321,1:-262:546.94
322,1:-255:546.78
323,1:-249:546.40
324,1:-242:546.58
325,1:-236:546.25
326,1:-229:545.77
327,1:-223:545.65
328,1:-216:545.43
329,1:-210:545.11
330,1:-203:544.76
331,1:-197:544.47
332,1:-190:543.96
333,1:-184:543.56
334,1:-177:543.15
335,1:-171:542.68
336,1:-164:541.95
337,1:-158:541.52
338,1:-151:541.07
339,1:-145:540.50
340,1:-138:539.91
341,1:-132:539.04
342,1:-125:538.43
343,1:-119:537.46
344,1:-112:536.89
345,1:-106:536.14
346,1:-99:535.16
347,1:-93:534.40
