Index,Data
0,
1,0:-1:212.00
2,0:-7:211.40
3,0:-13:211.63
4,0:-20:211.64
5,0:-26:211.69
6,0:-33:211.91
7,0:-39:212.13
8,0:-46:212.12
9,0:-52:212.34
10,0:-59:212.50
11,0:-65:212.66
12,0:-72:213.07
13,0:-78:213.31
14,0:-85:213.56
15,0:-91:214.07
16,0:-98:214.44
17,0:-104:214.91
18,0:-111:215.17
19,0:-117:215.79
20,0:-124:216.18
21,0:-130:216.77
22,0:-137:217.17
23,0:-143:217.66
24,0:-150:218.17
25,0:-156:218.67
26,0:-163:219.01
27,0:-169:219.63
28,0:-176:220.37
29,0:-182:220.60
30,0:-189:221.30
31,0:-195:221.79
32,0:-202:222.16
33,0:-208:222.75
34,0:-215:223.29
35,0:-221:223.71
36,0:-228:224.20
37,0:-234:224.75
38,0:-241:225.16
39,0:-247:225.66
40,0:-254:225.97
41,0:-260:226.50
42,0:-267:226.98
43,0:-273:227.25
44,0:-280:227.60
45,0:-286:227.92
46,0:-293:228.36
47,0:-299:228.61
48,0:-306:228.94
49,0:-312:229.14
50,0:-319:229.43
51,0:-325:229.70
52,0:-331:230.02
53,0:-338:230.17
54,0:-344:230.44
55,0:-351:230.62
56,0:-357:230.77
57,0:-364:231.09
58,0:-370:231.11
59,0:-377:231.30
60,0:-383:231.46
61,0:-390:231.55
62,0:-396:231.71
63,0:-400:231.68
64,0:-400:231.79
65,0:-400:232.09
66,0:-400:232.31
67,0:-400:232.38
68,0:-400:232.42
69,0:-400:232.56
70,0:-400:232.73
71,0:-400:232.75
72,0:-400:232.79
73,0:-400:232.88
74,0:-400:232.96
75,0:-400:232.99
76,0:-400:232.99
77,0:-400:233.11
78,0:-400:233.08
79,0:-400:233.18
80,0:-400:233.25
81,0:-400:233.34
82,0:-400:233.35
83,0:-400:233.40
84,0:-400:233.38
85,0:-400:233.40
86,0:-400:233.51
87,0:-400:233.36
88,0:-400:233.51
89,0:-400:233.59
90,0:-400:233.57
91,0:-400:233.65
92,0:-400:233.64
93,0:-400:233.66
94,0:-400:233.69
95,0:-400:233.69
96,0:-400:233.67
97,0:-400:233.67
98,0:-400:233.78
99,0:-400:233.74
100,0:-400:233.87
101,0:-399:233.89
102,0:-393:233.91
103,0:-386:234.07
104,0:-380:234.03
105,0:-373:234.22
106,0:-367:234.33
107,0:-360:234.40
108,0:-354:234.40
109,0:-347:234.48
110,0:-341:234.63
111,0:-334:234.78
112,0:-328:234.71
113,0:-321:234.54
114,0:-315:234.72
115,0:-308:234.51
116,0:-302:234.63
117,0:-295:234.39
118,0:-289:234.36
119,0:-282:234.35
120,0:-276:234.00
121,0:-269:234.04
122,0:-263:233.71
123,0:-256:233.52
124,0:-250:233.06
125,0:-243:232.90
126,0:-237:232.67
127,0:-230:232.50
128,0:-224:232.05
129,0:-217:231.65
130,0:-211:231.36
131,0:-204:231.02
132,0:-198:230.59
133,0:-191:230.21
134,0:-185:229.70
135,0:-178:229.34
136,0:-172:228.86
137,0:-165:228.32
138,0:-159:227.84
139,0:-152:227.26
140,0:-146:226.58
141,0:-139:225.88
142,0:-133:225.06
143,0:-126:224.62
144,0:-120:223.74
145,0:-113:223.07
146,0:-107:222.33
147,0:-100:221.33
148,0:-94:220.59
149,0:-87:219.69
150,0:-81:218.73
151,0:-75:217.83
152,0:-68:216.93
153,0:-62:216.02
154,0:-55:215.05
155,0:-49:214.11
156,0:-42:213.31
157,0:-36:212.40
158,0:-29:211.51
159,0:-23:210.52
160,0:-16:209.54
161,0:-10:208.54
162,0:-3:207.74
163,0:0:206.84
164,0:0:206.49
165,0:0:206.33
166,0:0:206.32
167,0:0:206.30
168,0:0:206.26
169,0:0:206.35
170,0:0:206.31
171,0:0:206.31
172,0:0:206.42
173,0:0:206.47
174,0:0:206.39
175,0:0:206.50
176,0:0:206.46
177,0:0:206.51
178,0:0:206.49
179,0:0:206.57
180,0:0:206.64
181,0:0:206.62
182,0:0:206.62
183,0:0:206.69
184,0:0:206.76
185,0:0:206.69
186,0:0:206.74
187,0:0:206.84
188,0:0:206.79
189,0:0:206.93
190,0:0:206.94
191,0:0:206.83
192,0:0:206.92
193,0:0:206.96
194,0:0:206.99
195,0:0:207.08
196,0:0:207.06
197,0:0:207.17
198,0:0:207.13
199,0:0:207.17
200,0:0:207.13
201,1:-1:207.25
202,1:-8:207.32
203,1:-14:207.69
204,1:-21:207.89
205,1:-27:208.22
206,1:-34:208.76
207,1:-40:209.01
208,1:-47:209.42
