Index,Data
0,
1,0:-1:496.00
2,0:-7:495.99
3,0:-13:496.23
4,0:-20:496.51
5,0:-26:496.90
6,0:-33:496.94
7,0:-39:497.29
8,0:-46:497.44
9,0:-52:497.84
10,0:-59:498.08
11,0:-65:498.41
12,0:-72:498.65
13,0:-78:499.00
14,0:-85:499.23
15,0:-91:499.70
16,0:-98:500.07
17,0:-104:500.55
18,0:-111:500.96
19,0:-117:501.22
20,0:-124:501.67
21,0:-130:502.02
22,0:-137:502.47
23,0:-143:502.79
24,0:-150:503.20
25,0:-156:503.53
26,0:-163:504.00
27,0:-169:504.21
28,0:-176:504.68
29,0:-182:505.06
30,0:-189:505.48
31,0:-195:505.78
32,0:-202:505.94
33,0:-208:506.33
34,0:-215:506.63
35,0:-221:507.02
36,0:-228:507.36
37,0:-234:507.54
38,0:-241:507.83
39,0:-247:508.16
40,0:-254:508.30
41,0:-260:508.57
42,0:-267:509.01
43,0:-273:509.17
44,0:-280:509.40
45,0:-286:509.74
46,0:-293:509.75
47,0:-299:510.00
48,0:-306:510.12
49,0:-312:510.46
50,0:-319:510.62
51,0:-325:510.74
52,0:-331:510.92
53,0:-338:510.86
54,0:-344:511.33
55,0:-351:511.38
56,0:-357:511.67
57,0:-364:511.81
58,0:-370:511.77
59,0:-377:512.09
60,0:-383:512.36
61,0:-390:512.32
62,0:-396:512.50
63,0:-400:512.60
64,0:-400:512.81
65,0:-400:513.10
66,0:-400:513.23
67,0:-400:513.46
68,0:-400:513.67
69,0:-400:513.84
70,0:-400:513.97
71,0:-400:514.06
72,0:-400:514.24
73,0:-400:514.41
74,0:-400:514.41
75,0:-400:514.52
76,0:-400:514.51
77,0:-400:514.69
78,0:-400:514.65
79,0:-400:514.90
80,0:-400:514.84
81,0:-400:514.96
82,0:-400:514.95
83,0:-400:515.05
84,0:-400:515.15
85,0:-400:515.16
86,0:-400:515.37
87,0:-400:515.39
88,0:-400:515.33
89,0:-400:515.44
90,0:-400:515.49
91,0:-400:515.62
92,0:-400:515.52
93,0:-400:515.71
94,0:-400:515.73
95,0:-400:515.65
96,0:-400:515.87
97,0:-400:515.93
98,0:-400:515.88
99,0:-400:515.77
100,0:-400:515.93
101,0:-399:516.12
102,0:-393:516.15
103,0:-386:516.19
104,0:-380:516.28
105,0:-373:516.29
106,0:-367:516.10
107,0:-360:516.17
108,0:-354:515.91
109,0:-347:516.07
110,0:-341:516.25
111,0:-334:516.17
112,0:-328:516.16
113,0:-321:516.39
114,0:-315:516.46
115,0:-308:516.36
116,0:-302:516.40
117,0:-295:516.35
118,0:-289:516.49
119,0:-282:516.48
120,0:-276:516.29
121,0:-269:516.20
122,0:-263:516.02
123,0:-256:516.07
124,0:-250:515.81
125,0:-243:515.64
126,0:-237:515.39
127,0:-230:515.18
128,0:-224:514.89
129,0:-217:514.67
130,0:-211:514.18
131,0:-204:513.73
132,0:-198:513.49
133,0:-191:512.93
134,0:-185:512.43
135,0:-178:511.94
136,0:-172:511.36
137,0:-165:510.74
138,0:-159:510.26
139,0:-152:509.31
140,0:-146:508.81
141,0:-139:508.06
142,0:-133:507.35
143,0:-126:506.89
144,0:-120:505.93
145,0:-113:505.27
146,0:-107:504.42
147,0:-100:503.68
148,0:-94:502.82
149,0:-87:501.80
150,0:-81:500.96
151,0:-75:499.91
152,0:-68:498.93
153,0:-62:497.88
154,0:-55:497.06
155,0:-49:495.83
156,0:-42:494.74
157,0:-36:493.76
158,0:-29:492.51
159,0:-23:491.36
160,0:-16:490.48
161,0:-10:489.12
162,0:-3:488.01
163,0:0:486.87
164,0:0:486.54
165,0:0:486.63
166,0:0:486.73
167,0:0:486.82
168,0:0:486.82
169,0:0:487.07
170,0:0:487.14
171,0:0:487.23
172,0:0:487.35
173,0:0:487.44
174,0:0:487.65
175,0:0:487.75
176,0:0:487.78
177,0:0:487.88
178,0:0:488.05
179,0:0:488.00
180,0:0:488.21
181,0:0:488.24
182,0:0:488.31
183,0:0:488.35
184,0:0:488.43
185,0:0:488.59
186,0:0:488.61
187,0:0:488.75
188,0:0:488.87
189,0:0:488.78
190,0:0:488.90
191,0:0:488.95
192,0:0:489.13
193,0:0:489.04
194,0:0:489.27
195,0:0:489.35
196,0:0:489.35
197,0:0:489.32
198,0:0:489.42
199,0:0:489.38
200,0:0:489.48
201,1:-1:489.57
202,1:-8:490.04
203,1:-14:490.56
204,1:-21:491.00
205,1:-27:491.73
206,1:-34:492.18
207,1:-40:493.03
208,1:-47:493.53
209,1:-53:494.16
210,1:-60:494.65
211,1:-66:495.37
212,1:-73:496.13
213,1:-79:496.77
214,1:-86:497.45
215,1:-92:497.91
216,1:-99:498.77
217,1:-105:499.33
218,1:-112:500.00
219,1:-118:500.57
220,1:-125:501.31
221,1:-131:501.69
222,1:-138:502.39
223,1:-144:503.13
224,1:-151:503.50
225,1:-157:504.01
226,1:-164:504.70
227,1:-170:505.03
228,1:-177:505.63
229,1:-183:506.18
230,1:-190:506.60
231,1:-196:507.05
232,1:-203:507.49
233,1:-209:507.90
234,1:-216:508.31
235,1:-222:508.60
236,1:-229:509.14
237,1:-235:509.62
238,1:-242:509.75
239,1:-248:510.15
240,1:-255:510.68
241,1:-261:511.07
242,1:-268:511.18
243,1:-274:511.73
244,1:-281:511.81
245,1:-287:512.04
246,1:-294:512.34
247,1:-300:512.53
248,1:-307:512.80
249,1:-313:513.02
250,1:-319:513.00
251,1:-326:513.49
252,1:-332:513.47
253,1:-339:513.43
254,1:-345:513.48
255,1:-352:513.74
256,1:-358:514.08
257,1:-365:514.34
258,1:-371:514.47
259,1:-378:514.46
260,1:-384:514.60
261,1:-391:514.84
262,1:-397:514.55
263,1:-400:514.67
264,1:-400:515.07
265,1:-400:515.12
266,1:-400:515.37
267,1:-400:515.58
268,1:-400:515.79
269,1:-400:515.86
270,1:-400:515.84
271,1:-400:516.09
272,1:-400:516.33
273,1:-400:516.28
274,1:-400:516.42
275,1:-400:516.56
276,1:-400:516.46
277,1:-400:516.52
278,1:-400:516.68
279,1:-400:516.66
280,1:-400:516.94
281,1:-400:516.94
282,1:-400:516.97
283,1:-400:517.00
284,1:-400:517.08
285,1:-400:517.16
286,1:-400:517.14
287,1:-400:517.33
288,1:-400:517.28
289,1:-400:517.34
290,1:-400:517.37
291,1:-400:517.42
292,1:-400:517.54
293,1:-400:517.51
294,1:-400:517.49
295,1:-400:517.59
296,1:-400:517.53
297,1:-400:517.70
298,1:-400:517.64
299,1:-400:517.71
300,1:-400:517.75
301,1:-398:517.79
302,1:-392:517.88
303,1:-385:518.12
304,1:-379:517.97
305,1:-372:517.86
306,1:-366:517.82
307,1:-359:517.77
308,1:-353:517.68
309,1:-346:517.91
310,1:-340:517.65
311,1:-333:517.95
312,1:-327:518.06
313,1:-320:518.04
314,1:-314:518.00
315,1:-307:518.22
316,1:-301:518.07
317,1:-294:518.11
318,1:-288:517.94
319,1:-281:517.86
320,1:-275:517.70
321,1:-268:517.49
322,1:-262:517.56
323,1:-255:517.45
324,1:-249:517.23
325,1:-242:517.10
326,1:-236:516.70
327,1:-229:516.46
328,1:-223:516.09
329,1:-216:515.72
330,1:-210:515.51
331,1:-203:514.97
332,1:-197:514.53
333,1:-190:514.16
334,1:-184:513.63
335,1:-177:513.22
336,1:-171:512.45
337,1:-164:511.93
338,1:-158:511.30
339,1:-151:510.44
340,1:-145:509.51
341,1:-138:508.90
