Index,Data
0,
1,0:-1:211.00
2,0:-7:214.67
3,0:-13:214.69
4,0:-20:214.81
5,0:-26:214.93
6,0:-33:215.18
7,0:-39:215.46
8,0:-46:215.62
9,0:-52:215.84
10,0:-59:216.09
11,0:-65:216.34
12,0:-72:216.76
13,0:-78:217.08
14,0:-85:217.52
15,0:-91:217.94
16,0:-98:218.33
17,0:-104:218.88
18,0:-111:219.58
19,0:-117:220.05
20,0:-124:220.55
21,0:-130:221.11
22,0:-137:221.82
23,0:-143:222.23
24,0:-150:222.84
25,0:-156:223.51
26,0:-163:223.89
27,0:-169:224.45
28,0:-176:224.94
29,0:-182:225.54
30,0:-189:226.15
31,0:-195:226.87
32,0:-202:227.50
33,0:-208:227.92
34,0:-215:228.45
35,0:-221:228.96
36,0:-228:229.53
37,0:-234:230.09
38,0:-241:230.65
39,0:-247:231.08
40,0:-254:231.63
41,0:-260:232.09
42,0:-267:232.35
43,0:-273:232.92
44,0:-280:233.19
45,0:-286:233.65
46,0:-293:234.02
47,0:-299:234.35
48,0:-306:234.71
49,0:-312:234.96
50,0:-319:235.44
51,0:-325:235.55
52,0:-331:235.90
53,0:-338:236.10
54,0:-344:236.25
55,0:-351:236.59
56,0:-357:236.76
57,0:-364:237.04
58,0:-370:237.10
59,0:-377:237.38
60,0:-383:237.53
61,0:-390:237.51
62,0:-396:237.62
63,0:-400:237.76
64,0:-400:238.02
65,0:-400:238.23
66,0:-400:238.38
67,0:-400:238.49
68,0:-400:238.58
69,0:-400:238.68
70,0:-400:238.72
71,0:-400:238.97
72,0:-400:238.96
73,0:-400:239.07
74,0:-400:239.11
75,0:-400:239.16
76,0:-400:239.18
77,0:-400:239.21
78,0:-400:239.37
79,0:-400:239.36
80,0:-400:239.33
81,0:-400:239.44
82,0:-400:239.53
83,0:-400:239.60
84,0:-400:239.63
85,0:-400:239.63
86,0:-400:239.64
87,0:-400:239.73
88,0:-400:239.69
89,0:-400:239.68
90,0:-400:239.78
91,0:-400:239.79
92,0:-400:239.80
93,0:-400:239.90
94,0:-400:239.86
95,0:-400:239.93
96,0:-400:240.00
97,0:-400:239.88
98,0:-400:240.05
99,0:-400:240.01
100,0:-400:240.02
101,0:-399:240.08
102,0:-393:240.28
103,0:-386:240.18
104,0:-380:240.32
105,0:-373:240.33
106,0:-367:240.32
107,0:-360:240.36
108,0:-354:240.59
109,0:-347:240.65
110,0:-341:240.57
111,0:-334:240.64
112,0:-328:240.75
113,0:-321:240.72
114,0:-315:240.59
115,0:-308:240.47
116,0:-302:240.45
117,0:-295:240.37
118,0:-289:240.31
119,0:-282:240.04
120,0:-276:239.84
121,0:-269:239.62
122,0:-263:239.39
123,0:-256:239.11
124,0:-250:238.95
125,0:-243:238.56
126,0:-237:238.43
127,0:-230:237.97
128,0:-224:237.55
129,0:-217:237.21
130,0:-211:236.93
131,0:-204:236.28
132,0:-198:235.99
133,0:-191:235.37
134,0:-185:234.90
135,0:-178:234.28
136,0:-172:233.79
137,0:-165:233.19
138,0:-159:232.68
139,0:-152:232.15
140,0:-146:231.33
141,0:-139:230.75
142,0:-133:229.89
143,0:-126:229.26
144,0:-120:228.57
145,0:-113:227.67
146,0:-107:226.87
147,0:-100:225.86
148,0:-94:225.15
149,0:-87:224.22
150,0:-81:223.25
151,0:-75:222.41
152,0:-68:221.12
153,0:-62:220.41
154,0:-55:219.65
155,0:-49:218.52
156,0:-42:217.62
157,0:-36:216.79
158,0:-29:215.84
159,0:-23:214.98
160,0:-16:214.00
161,0:-10:213.11
162,0:-3:212.19
163,0:0:211.26
164,0:0:211.04
165,0:0:211.00
166,0:0:210.80
167,0:0:210.86
168,0:0:210.70
169,0:0:210.78
170,0:0:210.85
171,0:0:210.83
172,0:0:210.84
173,0:0:210.89
174,0:0:210.83
175,0:0:210.85
176,0:0:210.99
177,0:0:210.97
178,0:0:211.06
179,0:0:210.92
180,0:0:211.04
181,0:0:211.08
182,0:0:211.05
183,0:0:211.14
184,0:0:211.18
185,0:0:211.17
186,0:0:211.17
187,0:0:211.23
188,0:0:211.23
189,0:0:211.20
190,0:0:211.34
191,0:0:211.34
192,0:0:211.37
193,0:0:211.42
194,0:0:211.36
195,0:0:211.39
196,0:0:211.32
197,0:0:211.45
198,0:0:211.39
199,0:0:211.55
200,0:0:211.46
201,1:-1:211.52
202,1:-8:211.63
203,1:-14:212.05
204,1:-21:212.18
205,1:-27:212.58
206,1:-34:212.97
207,1:-40:213.34
208,1:-47:213.77
209,1:-53:214.18
210,1:-60:214.59
211,1:-66:215.00
212,1:-73:215.69
213,1:-79:216.39
214,1:-86:216.85
215,1:-92:217.52
216,1:-99:218.15
217,1:-105:218.77
218,1:-112:219.44
219,1:-118:220.07
220,1:-125:220.83
221,1:-131:221.48
222,1:-138:222.34
223,1:-144:222.91
224,1:-151:223.55
225,1:-157:224.17
226,1:-164:224.88
227,1:-170:225.54
228,1:-177:226.18
229,1:-183:227.00
230,1:-190:227.59
231,1:-196:228.21
232,1:-203:228.65
233,1:-209:229.28
234,1:-216:229.77
235,1:-222:230.55
236,1:-229:231.02
237,1:-235:231.41
238,1:-242:232.08
239,1:-248:232.33
240,1:-255:233.01
241,1:-261:233.50
242,1:-268:233.83
243,1:-274:234.22
244,1:-281:234.67
245,1:-287:235.15
246,1:-294:235.45
247,1:-300:235.80
248,1:-307:236.24
249,1:-313:236.25
250,1:-320:236.70
251,1:-326:236.88
252,1:-332:237.16
253,1:-339:237.38
254,1:-345:237.62
255,1:-352:237.82
256,1:-358:237.95
257,1:-365:238.14
258,1:-371:238.23
259,1:-378:238.49
260,1:-384:238.60
261,1:-391:238.68
262,1:-397:238.73
263,1:-400:238.89
264,1:-400:239.18
265,1:-400:239.25
266,1:-400:239.36
267,1:-400:239.48
268,1:-400:239.56
269,1:-400:239.76
270,1:-400:239.74
271,1:-400:239.83
272,1:-400:239.97
273,1:-400:239.89
274,1:-400:240.00
275,1:-400:239.99
276,1:-400:240.06
277,1:-400:240.23
278,1:-400:240.09
279,1:-400:240.27
280,1:-400:240.29
281,1:-400:240.36
282,1:-400:240.31
283,1:-400:240.41
284,1:-400:240.49
285,1:-400:240.46
286,1:-400:240.43
287,1:-400:240.48
288,1:-400:240.41
289,1:-400:240.51
290,1:-400:240.58
291,1:-400:240.63
292,1:-400:240.61
293,1:-400:240.62
294,1:-400:240.72
295,1:-400:240.70
296,1:-400:240.70
297,1:-400:240.62
298,1:-400:240.83
299,1:-400:240.76
300,1:-400:240.79
301,1:-398:240.83
302,1:-392:240.82
303,1:-385:240.99
304,1:-379:241.09
305,1:-372:241.22
306,1:-366:241.13
307,1:-359:241.27
308,1:-353:241.29
309,1:-346:241.32
310,1:-340:241.25
311,1:-333:241.30
312,1:-327:241.30
313,1:-320:241.17
314,1:-314:241.13
315,1:-307:241.17
316,1:-301:241.01
317,1:-294:240.83
318,1:-288:240.80
