Index,Data
0,
1,0:-1:476.00
2,0:-6:474.89
3,0:-11:474.85
4,0:-16:475.11
5,0:-21:475.03
6,0:-26:475.34
7,0:-32:475.36
8,0:-37:475.54
9,0:-42:475.93
10,0:-47:475.66
11,0:-52:475.90
12,0:-58:476.03
13,0:-63:476.32
14,0:-68:476.40
15,0:-73:476.59
16,0:-78:476.81
17,0:-84:477.20
18,0:-89:477.35
19,0:-94:477.63
20,0:-99:478.13
21,0:-104:478.41
22,0:-110:478.66
23,0:-115:479.09
24,0:-120:479.43
25,0:-125:479.68
26,0:-130:480.21
27,0:-136:480.27
28,0:-141:480.84
29,0:-146:481.22
30,0:-151:481.84
31,0:-156:481.92
32,0:-161:482.33
33,0:-167:482.78
34,0:-172:482.84
35,0:-177:483.38
36,0:-182:483.99
37,0:-187:484.08
38,0:-193:484.45
39,0:-198:484.85
40,0:-203:485.01
41,0:-208:485.68
42,0:-213:485.76
43,0:-219:485.93
44,0:-224:486.31
45,0:-229:486.67
46,0:-234:486.83
47,0:-239:487.07
48,0:-245:487.34
49,0:-250:487.65
50,0:-255:487.96
51,0:-260:488.26
52,0:-265:488.75
53,0:-271:488.81
54,0:-276:488.90
55,0:-281:488.98
56,0:-286:489.19
57,0:-291:489.38
58,0:-296:489.51
59,0:-302:489.85
60,0:-307:489.85
61,0:-312:490.19
62,0:-317:490.30
63,0:-322:490.02
64,0:-328:490.41
65,0:-333:490.88
66,0:-338:490.79
67,0:-343:490.92
68,0:-348:490.98
69,0:-354:491.00
70,0:-359:491.17
71,0:-364:491.08
72,0:-369:491.43
73,0:-374:491.20
74,0:-380:491.62
75,0:-385:491.31
76,0:-390:491.44
77,0:-395:491.45
78,0:-400:491.43
79,0:-400:491.56
80,0:-400:491.72
81,0:-400:491.69
82,0:-400:492.01
83,0:-400:492.10
84,0:-400:492.17
85,0:-400:492.24
86,0:-400:492.43
87,0:-400:492.42
88,0:-400:492.39
89,0:-400:492.45
90,0:-400:492.61
91,0:-400:492.68
92,0:-400:492.82
93,0:-400:492.78
94,0:-400:492.86
95,0:-400:492.76
96,0:-400:492.87
97,0:-400:492.93
98,0:-400:492.94
99,0:-400:493.00
100,0:-400:492.96
101,0:-400:493.03
102,0:-400:493.05
103,0:-400:493.04
104,0:-400:493.23
105,0:-400:493.24
106,0:-400:493.22
107,0:-400:493.29
108,0:-400:493.27
109,0:-400:493.49
110,0:-400:493.40
111,0:-400:493.38
112,0:-400:493.42
113,0:-400:493.41
114,0:-400:493.47
115,0:-400:493.44
116,0:-400:493.61
117,0:-396:493.31
118,0:-391:493.63
119,0:-385:493.46
120,0:-380:493.87
121,0:-375:494.16
122,0:-370:494.09
123,0:-365:493.97
124,0:-359:494.57
125,0:-354:494.34
126,0:-349:494.53
127,0:-344:494.56
128,0:-339:494.43
129,0:-333:494.77
130,0:-328:494.95
131,0:-323:494.57
132,0:-318:494.98
133,0:-313:495.16
134,0:-307:494.93
135,0:-302:494.97
136,0:-297:495.10
137,0:-292:495.05
138,0:-287:494.95
139,0:-281:494.79
140,0:-276:495.01
141,0:-271:494.91
142,0:-266:494.85
143,0:-261:494.76
144,0:-256:494.54
145,0:-250:494.50
146,0:-245:494.58
147,0:-240:494.10
148,0:-235:494.03
149,0:-230:493.80
150,0:-224:493.52
151,0:-219:493.46
152,0:-214:493.11
153,0:-209:492.86
154,0:-204:492.56
155,0:-198:492.68
156,0:-193:492.19
157,0:-188:491.83
158,0:-183:491.72
159,0:-178:491.18
160,0:-172:490.91
161,0:-167:490.62
162,0:-162:490.06
163,0:-157:489.61
164,0:-152:489.35
165,0:-146:488.86
166,0:-141:488.40
167,0:-136:488.04
168,0:-131:487.34
169,0:-126:487.20
170,0:-121:486.37
171,0:-115:485.69
172,0:-110:485.41
173,0:-105:484.77
174,0:-100:484.19
175,0:-95:483.29
176,0:-89:482.60
177,0:-84:482.17
178,0:-79:481.28
179,0:-74:480.51
180,0:-69:479.72
181,0:-63:478.89
182,0:-58:478.23
183,0:-53:477.51
184,0:-48:476.67
185,0:-43:475.89
186,0:-37:475.16
187,0:-32:474.39
188,0:-27:473.37
189,0:-22:472.68
190,0:-17:471.84
191,0:-11:470.91
192,0:-6:470.04
193,0:-1:469.31
194,0:0:468.29
195,0:0:468.19
196,0:0:468.11
197,0:0:468.03
198,0:0:468.00
199,0:0:468.22
200,0:0:468.21
201,0:0:468.12
202,0:0:468.22
203,0:0:468.19
204,0:0:468.25
205,0:0:468.37
206,0:0:468.43
207,0:0:468.47
208,0:0:468.44
209,0:0:468.38
210,0:0:468.53
211,0:0:468.65
212,0:0:468.59
213,0:0:468.61
214,0:0:468.78
215,0:0:468.76
216,0:0:468.78
217,0:0:468.86
218,0:0:468.80
219,0:0:468.90
220,0:0:468.97
221,0:0:469.09
222,0:0:469.06
223,0:0:468.95
224,0:0:469.06
225,0:0:469.10
226,0:0:469.07
227,0:0:469.14
228,0:0:469.13
229,0:0:469.28
230,0:0:469.25
231,0:0:469.28
232,1:-3:469.42
233,1:-8:469.68
234,1:-13:470.32
235,1:-18:470.44
236,1:-24:470.69
237,1:-29:471.23
238,1:-34:471.41
239,1:-39:471.95
240,1:-44:472.41
241,1:-50:472.79
242,1:-55:473.42
243,1:-60:473.71
244,1:-65:474.18
245,1:-70:474.58
246,1:-76:475.10
247,1:-81:475.58
248,1:-86:476.32
249,1:-91:476.91
250,1:-96:477.37
251,1:-102:478.06
252,1:-107:478.64
253,1:-112:478.94
254,1:-117:479.38
255,1:-122:480.17
256,1:-128:480.68
257,1:-133:481.00
258,1:-138:481.54
259,1:-143:482.10
260,1:-148:482.66
261,1:-153:483.27
262,1:-159:483.72
263,1:-164:484.19
264,1:-169:484.44
265,1:-174:484.88
266,1:-179:485.47
267,1:-185:485.78
268,1:-190:486.13
269,1:-195:486.54
270,1:-200:486.84
271,1:-205:487.32
272,1:-211:487.58
273,1:-216:488.10
274,1:-221:488.45
275,1:-226:488.67
276,1:-231:488.76
277,1:-237:489.53
278,1:-242:489.52
279,1:-247:489.95
280,1:-252:490.09
281,1:-257:490.50
282,1:-263:490.74
283,1:-268:490.86
284,1:-273:491.16
285,1:-278:491.15
286,1:-283:491.50
287,1:-288:491.67
288,1:-294:492.18
289,1:-299:492.04
290,1:-304:492.16
291,1:-309:492.34
292,1:-314:492.49
293,1:-320:492.60
294,1:-325:492.68
295,1:-330:493.22
296,1:-335:493.08
297,1:-340:493.13
298,1:-346:493.01
299,1:-351:493.35
300,1:-356:493.26
301,1:-361:493.32
302,1:-366:493.10
303,1:-372:493.46
304,1:-377:493.39
305,1:-382:493.37
306,1:-387:493.66
307,1:-392:493.47
308,1:-398:493.40
309,1:-400:493.14
310,1:-400:493.63
311,1:-400:493.65
312,1:-400:493.76
313,1:-400:493.79
314,1:-400:493.89
315,1:-400:494.07
316,1:-400:494.18
317,1:-400:494.16
318,1:-400:494.27
319,1:-400:494.22
320,1:-400:494.38
321,1:-400:494.32
322,1:-400:494.46
323,1:-400:494.55
324,1:-400:494.62
325,1:-400:494.56
326,1:-400:494.73
327,1:-400:494.56
328,1:-400:494.68
329,1:-400:494.61
330,1:-400:494.80
331,1:-400:494.73
332,1:-400:494.76
333,1:-400:494.88
334,1:-400:494.81
335,1:-400:494.79
336,1:-400:494.89
337,1:-400:494.99
338,1:-400:494.93
