Index,Data
0,0:-1:298.00
1,0:-6:287.56
2,0:-11:287.66
3,0:-16:287.41
4,0:-21:287.60
5,0:-26:287.40
6,0:-32:287.31
7,0:-37:287.20
8,0:-42:286.91
9,0:-47:286.88
10,0:-52:286.44
11,0:-58:286.50
12,0:-63:285.94
13,0:-68:285.83
14,0:-73:285.79
15,0:-78:285.52
16,0:-84:285.50
17,0:-89:285.26
18,0:-94:285.16
19,0:-99:285.09
20,0:-104:285.21
21,0:-110:285.00
22,0:-115:285.50
23,0:-120:285.33
24,0:-125:285.51
25,0:-130:286.30
26,0:-136:286.46
27,0:-141:287.10
28,0:-146:287.07
29,0:-151:287.37
30,0:-156:287.00
31,0:-161:286.88
32,0:-167:287.25
33,0:-172:286.90
34,0:-177:287.08
35,0:-182:286.93
36,0:-187:287.51
37,0:-193:287.14
38,0:-198:287.71
39,0:-203:288.04
40,0:-208:287.55
41,0:-213:288.11
42,0:-219:288.30
43,0:-224:288.63
44,0:-229:288.48
45,0:-234:288.96
46,0:-239:289.11
47,0:-245:289.73
48,0:-250:289.77
49,0:-255:289.90
50,0:-260:290.52
51,0:-265:290.66
52,0:-271:290.96
53,0:-276:290.95
54,0:-281:291.29
55,0:-286:291.69
56,0:-291:291.96
57,0:-296:292.40
58,0:-302:292.44
59,0:-307:293.05
60,0:-312:292.91
61,0:-317:293.61
62,0:-322:293.20
63,0:-328:293.89
64,0:-333:294.17
65,0:-338:293.89
66,0:-343:294.64
67,0:-348:294.84
68,0:-354:295.17
69,0:-359:295.14
70,0:-364:295.61
71,0:-369:295.54
72,0:-374:295.80
73,0:-380:296.21
74,0:-385:296.32
75,0:-390:296.57
76,0:-395:296.66
77,0:-400:296.94
78,0:-400:297.22
79,0:-400:297.70
80,0:-400:297.70
81,0:-400:297.97
82,0:-400:298.14
83,0:-400:298.02
84,0:-400:298.45
85,0:-400:298.49
86,0:-400:298.64
87,0:-400:298.84
88,0:-400:298.97
89,0:-400:298.92
90,0:-400:298.75
91,0:-400:299.08
92,0:-400:299.05
93,0:-400:299.37
94,0:-400:299.19
95,0:-400:299.44
96,0:-400:299.25
97,0:-400:299.49
98,0:-400:299.66
99,0:-400:299.61
100,0:-400:299.83
101,0:-400:299.64
102,0:-400:299.88
103,0:-400:299.91
104,0:-400:300.32
105,0:-400:299.82
106,0:-400:299.79
107,0:-400:299.94
108,0:-400:299.85
109,0:-400:299.92
110,0:-400:300.06
111,0:-400:300.28
112,0:-400:300.05
113,0:-400:300.33
114,0:-400:300.13
115,0:-400:300.36
116,0:-396:300.51
117,0:-391:300.28
118,0:-385:300.94
119,0:-380:300.59
120,0:-375:300.74
121,0:-370:300.61
122,0:-365:300.94
123,0:-359:300.95
124,0:-354:300.98
125,0:-349:301.07
126,0:-344:301.29
127,0:-339:301.24
128,0:-333:301.09
