Index,Data
0,0:-1:473.00:200
1,0:-6:473.13:200
2,0:-11:473.19:200
3,0:-16:472.96:200
4,0:-21:472.81:200
5,0:-26:472.85:200
6,0:-32:472.58:200
7,0:-37:472.50:200
8,0:-42:472.44:200
9,0:-47:472.26:200
10,0:-52:471.93:200
11,0:-58:472.09:200
12,0:-63:471.92:200
13,0:-68:471.53:200
14,0:-73:471.55:200
15,0:-78:471.54:200
16,0:-84:471.46:200
17,0:-89:471.22:200
18,0:-94:471.20:200
19,0:-99:470.87:200
20,0:-104:470.81:200
21,0:-110:470.74:200
22,0:-115:470.62:200
23,0:-120:470.57:200
24,0:-125:470.40:200
25,0:-130:470.18:200
26,0:-135:470.23:200
27,0:-141:469.97:200
28,0:-146:470.08:200
29,0:-151:470.12:200
30,0:-156:470.21:200
31,0:-161:469.96:200
32,0:-167:469.78:200
33,0:-172:470.30:200
34,0:-177:470.42:200
35,0:-182:470.09:200
36,0:-187:470.19:200
37,0:-193:470.43:200
38,0:-198:470.39:200
39,0:-203:470.53:200
40,0:-208:470.48:200
41,0:-213:470.78:200
42,0:-219:470.79:200
43,0:-224:471.21:200
44,0:-229:471.22:200
45,0:-234:471.55:200
46,0:-239:471.74:200
47,0:-245:472.09:200
48,0:-250:472.03:200
49,0:-255:472.16:200
50,0:-260:472.46:200
51,0:-265:472.65:200
52,0:-270:472.74:200
53,0:-276:472.96:200
54,0:-281:473.27:200
55,0:-286:473.23:200
56,0:-291:473.66:200
57,0:-296:473.77:200
58,0:-302:473.88:200
59,0:-307:474.57:200
60,0:-312:474.19:200
61,0:-317:474.46:200
62,0:-322:474.58:200
63,0:-328:474.66:200
64,0:-333:475.05:200
65,0:-338:475.13:200
66,0:-343:475.23:200
67,0:-348:475.22:200
68,0:-354:475.52:200
69,0:-359:475.59:200
70,0:-364:475.65:200
71,0:-369:475.56:200
72,0:-374:476.00:200
73,0:-380:476.21:200
74,0:-385:476.02:200
75,0:-390:476.04:200
76,0:-395:476.28:200
77,0:-400:476.30:283
78,0:-400:476.96:283
79,0:-400:476.95:283
80,0:-400:476.95:283
81,0:-400:477.09:283
82,0:-400:477.05:283
83,0:-400:477.43:283
84,0:-400:477.44:283
85,0:-400:477.56:283
86,0:-400:477.73:283
87,0:-400:477.74:283
88,0:-400:478.08:283
89,0:-400:477.78:283
90,0:-400:478.15:283
91,0:-400:478.27:283
92,0:-400:478.36:283
93,0:-400:478.20:283
94,0:-400:478.52:283
95,0:-400:478.02:283
96,0:-400:478.35:283
97,0:-400:478.70:283
98,0:-400:478.66:283
99,0:-400:479.02:283
100,0:-400:478.99:283
101,0:-400:478.97:283
102,0:-400:478.90:283
103,0:-400:478.94:283
104,0:-400:479.04:283
105,0:-400:478.92:283
106,0:-400:479.00:283
107,0:-400:479.22:283
108,0:-400:479.37:283
109,0:-400:479.27:283
110,0:-400:479.34:283
111,0:-400:479.10:283
112,0:-400:479.07:283
113,0:-400:479.33:283
114,0:-400:479.33:283
115,0:-400:479.52:283
116,0:-396:479.52:283
117,0:-391:479.51:283
118,0:-386:479.69:283
119,0:-380:479.80:283
120,0:-375:480.03:283
121,0:-370:480.28:283
122,0:-365:480.33:283
123,0:-360:480.38:283
124,0:-354:480.64:283
125,0:-349:480.80:283
126,0:-344:480.73:283
127,0:-339:480.95:283
128,0:-334:481.09:283
129,0:-328:481.11:283
130,0:-323:481.30:283
131,0:-318:481.39:283
132,0:-313:481.33:283
133,0:-308:481.64:283
134,0:-302:481.51:283
135,0:-297:481.42:283
136,0:-292:481.60:283
137,0:-287:481.71:283
138,0:-282:481.75:283
139,0:-276:481.56:283
140,0:-271:481.66:283
141,0:-266:481.86:283
142,0:-261:481.29:283
143,0:-256:481.78:283
144,0:-251:481.43:283
145,0:-245:481.74:283
146,0:-240:481.24:283
147,0:-235:481.29:283
148,0:-230:480.85:283
149,0:-225:481.12:283
150,0:-219:480.92:283
151,0:-214:480.58:283
152,0:-209:480.48:283
153,0:-204:480.15:283
154,0:-199:479.90:283
155,0:-193:479.80:283
156,0:-188:479.63:283
157,0:-183:479.20:283
158,0:-178:478.79:283
159,0:-173:478.44:283
160,0:-167:478.46:283
161,0:-162:477.75:283
162,0:-157:477.39:283
163,0:-152:476.73:283
164,0:-147:476.46:283
165,0:-141:476.29:283
166,0:-136:475.77:283
167,0:-131:475.24:283
168,0:-130:475.21:283
169,0:-130:475.08:283
170,0:-130:475.02:283
171,0:-130:475.25:283
172,0:-130:475.30:283
173,0:-130:475.44:283
174,0:-130:475.48:283
175,0:-130:475.66:283
176,0:-130:475.73:283
177,0:-130:475.80:283
178,0:-130:475.94:283
179,0:-130:475.86:283
180,0:-130:476.12:283
181,0:-130:476.05:283
182,0:-130:476.24:283
183,0:-130:476.48:283
184,0:-130:476.46:283
185,0:-130:476.48:283
186,0:-130:476.12:283
187,0:-130:476.69:283
188,0:-130:476.70:283
189,0:-130:476.66:283
190,0:-130:476.75:283
191,0:-130:476.83:283
192,0:-130:476.89:283
193,0:-130:476.96:283
194,0:-130:476.93:283
195,0:-130:477.08:283
196,0:-130:476.96:283
197,0:-130:477.16:283
198,0:-130:477.20:283
199,0:-130:477.18:283
200,0:-130:477.40:283
201,0:-130:477.40:283
202,0:-130:477.40:283
203,0:-130:477.34:283
204,0:-130:477.58:283
205,0:-130:477.53:283
206,1:-133:477.42:283
207,1:-138:477.71:283
208,1:-143:478.05:283
209,1:-148:478.46:283
210,1:-153:478.57:283
211,1:-159:479.09:283
212,1:-164:479.23:283
213,1:-169:479.71:283
214,1:-174:480.15:283
215,1:-179:480.37:283
216,1:-185:480.74:283
217,1:-190:481.11:283
218,1:-195:481.37:283
219,1:-200:481.73:283
220,1:-205:482.07:283
221,1:-211:482.49:283
222,1:-216:482.46:283
223,1:-221:482.75:283
224,1:-226:482.96:283
225,1:-231:483.42:283
226,1:-237:483.86:283
227,1:-242:483.87:283
228,1:-247:483.88:283
229,1:-252:484.23:283
230,1:-257:484.27:283
231,1:-262:484.52:283
232,1:-268:484.70:283
233,1:-273:484.72:283
234,1:-278:484.93:283
235,1:-283:484.75:283
236,1:-288:485.10:283
237,1:-294:485.05:283
238,1:-299:485.58:283
239,1:-304:485.39:283
240,1:-309:485.37:283
241,1:-314:485.30:283
242,1:-320:485.56:283
243,1:-325:485.50:283
244,1:-330:485.38:283
245,1:-335:485.44:283
246,1:-340:485.64:283
247,1:-346:485.33:283
248,1:-351:485.24:283
249,1:-356:485.07:283
250,1:-361:485.23:283
251,1:-366:485.10:283
252,1:-372:485.05:283
253,1:-377:485.05:283
254,1:-382:484.99:283
255,1:-385:484.83:218
256,1:-385:484.90:218
257,1:-385:485.08:218
258,1:-385:485.04:218
259,1:-385:485.18:218
260,1:-385:484.71:218
261,1:-385:485.22:218
262,1:-385:485.40:218
263,1:-385:485.06:218
264,1:-385:485.03:218
265,1:-385:485.32:218
266,1:-385:485.58:218
267,1:-385:485.46:218
268,1:-385:485.41:218
269,1:-385:485.60:218
270,1:-385:485.62:218
271,1:-385:485.55:218
272,1:-385:485.68:218
273,1:-385:485.88:218
274,1:-385:485.88:218
275,1:-385:485.65:218
276,1:-385:485.84:218
277,1:-385:485.93:218
278,1:-385:485.33:218
279,1:-385:485.96:218
280,1:-385:485.68:218
281,1:-385:486.07:218
282,1:-385:485.71:218
283,1:-385:485.76:218
284,1:-385:486.05:218
285,1:-385:486.17:218
286,1:-385:486.03:218
287,1:-385:485.81:218
288,1:-385:486.53:218
289,1:-385:486.24:218
290,1:-385:486.03:218
291,1:-385:486.32:218
