Index,Data
0,0:-1:446.00
1,0:-6:448.49
2,0:-11:448.49
3,0:-16:448.31
4,0:-21:448.29
5,0:-26:448.13
6,0:-32:448.13
7,0:-37:448.11
8,0:-42:447.76
9,0:-47:447.57
10,0:-52:447.27
11,0:-58:446.99
12,0:-63:446.70
13,0:-68:446.47
14,0:-73:446.29
15,0:-78:445.78
16,0:-84:445.55
17,0:-89:445.22
18,0:-94:444.92
19,0:-99:444.69
20,0:-104:444.43
21,0:-110:444.12
22,0:-115:443.71
23,0:-120:443.44
24,0:-125:443.11
25,0:-130:442.93
26,0:-136:442.80
27,0:-141:442.54
28,0:-146:442.12
29,0:-151:441.95
30,0:-156:441.65
31,0:-161:441.27
32,0:-167:441.15
33,0:-172:440.73
34,0:-177:440.44
35,0:-182:440.31
36,0:-187:440.10
37,0:-193:439.65
38,0:-198:439.41
39,0:-203:439.14
40,0:-208:439.09
41,0:-213:438.80
42,0:-219:438.55
43,0:-224:438.10
44,0:-229:437.91
45,0:-234:437.80
46,0:-239:437.60
47,0:-245:437.59
48,0:-250:437.41
49,0:-255:437.19
50,0:-260:437.02
51,0:-265:436.84
52,0:-271:436.83
53,0:-276:436.64
54,0:-281:436.42
55,0:-286:436.49
56,0:-291:436.27
57,0:-296:436.22
58,0:-302:436.19
59,0:-307:435.90
60,0:-312:435.94
61,0:-317:435.77
62,0:-322:435.58
63,0:-328:435.50
64,0:-333:435.56
65,0:-338:435.42
66,0:-343:435.43
67,0:-348:435.20
68,0:-354:435.25
69,0:-359:435.22
70,0:-364:435.02
71,0:-369:435.16
72,0:-374:434.90
73,0:-380:434.89
74,0:-385:434.69
75,0:-390:434.71
76,0:-395:434.51
77,0:-400:434.68
78,0:-400:434.75
79,0:-400:434.89
80,0:-400:435.12
81,0:-400:435.26
82,0:-400:435.22
83,0:-400:435.34
84,0:-400:435.58
85,0:-400:435.64
86,0:-400:435.90
87,0:-400:435.83
88,0:-400:436.04
89,0:-400:435.96
90,0:-400:436.12
91,0:-400:436.25
92,0:-400:436.25
93,0:-400:436.39
94,0:-400:436.37
95,0:-400:436.27
96,0:-400:436.40
97,0:-400:436.56
98,0:-400:436.59
99,0:-400:436.77
100,0:-400:436.77
