Index,Data
0,0:-1:486.00:200
1,0:-6:487.79:200
2,0:-11:488.03:200
3,0:-16:488.24:200
4,0:-21:488.40:200
5,0:-26:488.57:200
6,0:-32:488.81:200
7,0:-37:488.83:200
8,0:-42:489.18:200
9,0:-47:488.89:200
10,0:-52:489.36:200
11,0:-57:489.26:200
12,0:-63:489.50:200
13,0:-68:489.64:200
14,0:-73:490.05:200
15,0:-78:490.07:200
16,0:-83:490.29:200
17,0:-89:490.65:200
18,0:-94:491.08:200
19,0:-99:491.15:200
20,0:-104:491.70:200
21,0:-109:491.79:200
22,0:-114:492.12:200
23,0:-120:492.24:200
24,0:-125:492.61:200
25,0:-130:492.79:200
26,0:-135:493.35:200
27,0:-140:486.16:200
28,0:-145:463.16:200
29,0:-151:468.92:200
30,0:-156:486.37:200
31,0:-161:483.16:200
32,0:-166:494.19:200
33,0:-171:494.95:200
34,0:-177:491.68:200
35,0:-182:495.64:200
36,0:-187:495.70:200
37,0:-192:496.00:200
38,0:-197:496.29:200
39,0:-203:496.62:200
40,0:-208:496.50:200
41,0:-213:497.11:200
42,0:-218:497.23:200
43,0:-223:497.16:200
44,0:-229:497.18:200
45,0:-234:497.92:200
46,0:-239:497.90:200
47,0:-244:497.92:200
48,0:-249:498.22:200
49,0:-254:498.38:200
50,0:-260:498.61:200
51,0:-265:498.67:200
52,0:-270:498.75:200
53,0:-275:498.87:200
54,0:-280:499.14:200
55,0:-286:499.23:200
56,0:-291:499.26:200
57,0:-296:499.40:200
58,0:-301:499.47:200
59,0:-306:499.46:200
60,0:-312:499.60:200
61,0:-317:499.72:200
62,0:-322:499.56:200
63,0:-327:499.73:200
64,0:-332:499.58:200
65,0:-338:499.43:200
66,0:-343:499.89:200
67,0:-348:500.01:200
68,0:-353:499.80:200
69,0:-358:499.53:200
70,0:-364:499.74:200
71,0:-369:499.83:200
72,0:-374:499.92:200
73,0:-379:499.63:200
74,0:-384:499.66:200
75,0:-389:499.55:200
76,0:-395:499.72:200
77,0:-400:499.48:283
78,0:-400:499.45:283
79,0:-400:499.48:283
80,0:-400:499.70:283
81,0:-400:499.65:283
82,0:-400:499.60:283
83,0:-400:499.96:283
84,0:-400:499.90:283
85,0:-400:499.85:283
86,0:-400:500.01:283
87,0:-400:499.88:283
88,0:-400:500.08:283
89,0:-400:500.03:283
90,0:-400:500.14:283
91,0:-400:500.22:283
92,0:-400:500.12:283
93,0:-400:500.24:283
94,0:-400:500.39:283
95,0:-400:500.19:283
96,0:-400:500.35:283
97,0:-400:500.44:283
98,0:-400:500.45:283
99,0:-400:500.37:283
100,0:-400:500.48:283
101,0:-400:500.48:283
102,0:-400:500.65:283
103,0:-400:500.55:283
104,0:-400:500.62:283
105,0:-400:500.58:283
106,0:-400:500.61:283
107,0:-400:500.57:283
108,0:-400:500.55:283
109,0:-400:500.69:283
110,0:-400:500.77:283
111,0:-400:500.59:283
112,0:-400:500.67:283
113,0:-400:500.73:283
114,0:-400:500.80:283
115,0:-400:500.76:283
116,0:-396:500.92:283
117,0:-391:500.77:283
118,0:-386:500.86:283
119,0:-381:501.13:283
120,0:-376:501.18:283
121,0:-370:501.18:283
122,0:-365:501.45:283
123,0:-360:501.55:283
124,0:-355:501.62:283
125,0:-350:501.78:283
126,0:-344:501.85:283
127,0:-339:501.96:283
128,0:-334:502.07:283
129,0:-329:502.28:283
130,0:-324:502.14:283
131,0:-318:502.37:283
132,0:-313:502.39:283
133,0:-308:502.33:283
134,0:-303:502.48:283
135,0:-298:502.67:283
136,0:-292:502.44:283
137,0:-287:502.63:283
138,0:-282:502.39:283
139,0:-277:502.51:283
140,0:-272:502.55:283
141,0:-266:502.42:283
142,0:-261:502.39:283
143,0:-256:502.40:283
144,0:-251:502.34:283
145,0:-246:502.21:283
146,0:-241:502.21:283
147,0:-235:501.21:283
148,0:-230:478.64:283
149,0:-225:497.02:283
150,0:-220:501.63:283
151,0:-215:501.49:283
152,0:-209:501.07:283
153,0:-204:501.12:283
154,0:-199:500.92:283
155,0:-194:500.69:283
156,0:-189:500.40:283
157,0:-183:499.99:283
158,0:-178:500.07:283
159,0:-173:499.47:283
160,0:-168:499.19:283
161,0:-163:498.85:283
162,0:-157:498.49:283
163,0:-152:498.04:283
164,0:-147:497.70:283
165,0:-142:497.11:283
166,0:-137:496.78:283
167,0:-131:496.49:283
168,0:-130:495.97:283
169,0:-130:495.94:283
170,0:-130:496.07:283
171,0:-130:496.08:283
172,0:-130:495.89:283
173,0:-130:496.08:283
174,0:-130:496.17:283
175,0:-130:496.18:283
176,0:-130:496.23:283
177,0:-130:496.42:283
178,0:-130:496.48:283
179,0:-130:496.51:283
180,0:-130:496.48:283
181,0:-130:496.58:283
182,0:-130:496.55:283
183,0:-130:496.81:283
184,0:-130:496.65:283
185,0:-130:496.98:283
186,0:-130:496.50:283
187,0:-130:496.78:283
188,0:-130:496.86:283
189,0:-130:497.02:283
190,0:-130:496.85:283
191,0:-130:496.81:283
192,0:-130:497.06:283
193,0:-130:497.12:283
194,0:-130:496.93:283
195,0:-130:496.97:283
196,0:-130:496.93:283
197,0:-130:497.17:283
198,0:-130:497.24:283
199,0:-130:497.11:283
200,0:-130:497.14:283
201,0:-130:497.19:283
202,0:-130:497.08:283
203,0:-130:497.36:283
204,0:-130:497.16:283
205,0:-130:497.23:283
206,1:-132:497.16:283
207,1:-138:497.54:283
208,1:-143:497.82:283
209,1:-148:498.05:283
210,1:-153:498.32:283
211,1:-158:498.73:283
212,1:-164:499.17:283
213,1:-169:499.42:283
214,1:-174:499.81:283
215,1:-179:499.82:283
216,1:-184:500.01:283
217,1:-190:500.29:283
218,1:-195:499.09:283
219,1:-200:452.33:283
220,1:-205:500.38:283
221,1:-210:501.56:283
222,1:-216:501.64:283
223,1:-221:501.81:283
224,1:-226:502.00:283
225,1:-231:502.38:283
226,1:-236:502.58:283
227,1:-242:502.68:283
228,1:-247:502.87:283
229,1:-252:503.07:283
230,1:-257:503.17:283
231,1:-262:503.50:283
232,1:-268:503.40:283
233,1:-273:503.57:283
234,1:-278:503.60:283
235,1:-283:503.68:283
236,1:-288:503.96:283
237,1:-293:503.90:283
238,1:-299:503.89:283
239,1:-304:503.87:283
240,1:-309:504.13:283
241,1:-314:503.97:283
242,1:-319:503.98:283
243,1:-325:503.98:283
244,1:-330:503.90:283
245,1:-335:503.90:283
246,1:-340:503.84:283
247,1:-345:503.69:283
248,1:-351:503.75:283
249,1:-356:503.70:283
250,1:-361:503.82:283
251,1:-366:503.60:283
252,1:-371:503.21:283
253,1:-377:503.23:283
254,1:-382:503.17:283
255,1:-385:503.16:218
256,1:-385:502.95:218
257,1:-385:503.36:218
258,1:-385:503.20:218
259,1:-385:503.40:218
260,1:-385:503.21:218
261,1:-385:503.31:218
262,1:-385:503.61:218
263,1:-385:503.54:218
264,1:-385:503.40:218
265,1:-385:503.38:218
266,1:-385:503.49:218
267,1:-385:503.51:218
268,1:-385:503.65:218
269,1:-385:503.52:218
270,1:-385:503.60:218
271,1:-385:503.74:218
272,1:-385:503.72:218
273,1:-385:503.71:218
274,1:-385:503.81:218
275,1:-385:503.41:218
276,1:-385:503.46:218
277,1:-385:503.67:218
278,1:-385:503.81:218
279,1:-385:503.71:218
280,1:-385:503.75:218
281,1:-385:503.71:218
282,1:-385:503.57:218
283,1:-385:503.61:218
284,1:-385:503.83:218
285,1:-385:503.80:218
286,1:-385:503.82:218
287,1:-385:503.86:218
288,1:-385:503.84:218
289,1:-385:503.89:218
290,1:-385:503.86:218
291,1:-385:503.90:218
292,1:-385:503.89:218
293,1:-384:503.81:218
294,1:-379:503.85:218
295,1:-374:503.92:218
296,1:-369:503.86:218
297,1:-364:504.35:218
298,1:-358:504.23:218
299,1:-353:504.46:218
300,1:-348:504.52:218
301,1:-343:504.53:218
302,1:-338:504.80:218
303,1:-332:504.81:218
304,1:-327:504.70:218
305,1:-322:504.65:218
306,1:-317:505.09:218
307,1:-312:504.82:218
308,1:-306:505.11:218
309,1:-301:504.92:218
310,1:-296:504.83:218
311,1:-291:505.02:218
312,1:-286:505.14:218
313,1:-280:504.91:218
314,1:-275:504.85:218
315,1:-270:504.92:218
316,1:-265:504.55:218
317,1:-260:504.79:218
318,1:-254:504.41:218
319,1:-249:504.46:218
320,1:-244:504.22:218
321,1:-239:504.19:218
322,1:-234:503.62:218
323,1:-229:503.65:218
324,1:-223:503.44:218
325,1:-218:503.46:218
326,1:-213:503.16:218
327,1:-208:503.00:218
328,1:-203:502.78:218
329,1:-197:502.32:218
330,1:-192:502.00:218
